# file...... TESS_mysql/TESS_mysql_0001/T_all.csv
# date...... Tue Apr 14 05:33:10 2020
# user...... (null)
# host...... (null)
# group..... class=house
# property.. air_temperature
# limit..... 0
# interval.. 60
# timestamp,house_1,house_2,house_3,house_4,house_5,house_6
2016-07-01 00:00:00 PDT,+76.7442,+76.9031,+76.559,+75.8677,+76.5746,+76.9749
2016-07-01 00:01:00 PDT,+76.7661,+76.918,+76.6049,+76.0685,+76.6157,+76.99
2016-07-01 00:02:00 PDT,+76.785,+76.9313,+76.6427,+76.2298,+76.6501,+77.0035
2016-07-01 00:03:00 PDT,+76.8016,+76.9433,+76.6741,+76.3596,+76.6791,+77.0156
2016-07-01 00:04:00 PDT,+76.8162,+76.9543,+76.7005,+76.4645,+76.7037,+77.0266
2016-07-01 00:05:00 PDT,+76.8293,+76.9645,+76.7229,+76.5494,+76.7249,+77.0368
