,timedate,soc_rel
72,2016-07-01 06:00:00,0.291903
73,2016-07-01 06:05:00,0.291903
74,2016-07-01 06:10:00,0.291903
75,2016-07-01 06:15:00,0.291903
76,2016-07-01 06:20:00,0.291903
77,2016-07-01 06:25:00,0.291903
78,2016-07-01 06:30:00,0.291903
79,2016-07-01 06:35:00,0.291903
80,2016-07-01 06:40:00,0.291903
81,2016-07-01 06:45:00,0.291903
82,2016-07-01 06:50:00,0.291903
83,2016-07-01 06:55:00,0.291903
84,2016-07-01 07:00:00,0.291903
85,2016-07-01 07:05:00,0.291903
86,2016-07-01 07:10:00,0.291903
87,2016-07-01 07:15:00,0.291903
88,2016-07-01 07:20:00,0.291903
89,2016-07-01 07:25:00,0.291903
90,2016-07-01 07:30:00,0.291903
91,2016-07-01 07:35:00,0.291903
92,2016-07-01 07:40:00,0.291903
93,2016-07-01 07:45:00,0.291903
94,2016-07-01 07:50:00,0.291903
95,2016-07-01 07:55:00,0.291903
96,2016-07-01 08:00:00,0.291903
97,2016-07-01 08:05:00,0.291903
98,2016-07-01 08:10:00,0.291903
99,2016-07-01 08:15:00,0.291903
100,2016-07-01 08:20:00,0.291903
101,2016-07-01 08:25:00,0.291903
102,2016-07-01 08:30:00,0.291903
103,2016-07-01 08:35:00,0.291903
104,2016-07-01 08:40:00,0.291903
105,2016-07-01 08:45:00,0.291903
106,2016-07-01 08:50:00,0.291903
107,2016-07-01 08:55:00,0.291903
108,2016-07-01 09:00:00,0.291903
109,2016-07-01 09:05:00,0.291903
110,2016-07-01 09:10:00,0.291903
111,2016-07-01 09:15:00,0.291903
112,2016-07-01 09:20:00,0.291903
113,2016-07-01 09:25:00,0.291903
114,2016-07-01 09:30:00,0.291903
115,2016-07-01 09:35:00,0.291903
116,2016-07-01 09:40:00,0.291903
117,2016-07-01 09:45:00,0.291903
118,2016-07-01 09:50:00,0.291903
119,2016-07-01 09:55:00,0.291903
120,2016-07-01 10:00:00,0.291903
121,2016-07-01 10:05:00,0.291903
122,2016-07-01 10:10:00,0.291903
123,2016-07-01 10:15:00,0.291903
124,2016-07-01 10:20:00,0.291903
125,2016-07-01 10:25:00,0.291903
126,2016-07-01 10:30:00,0.291903
127,2016-07-01 10:35:00,0.291903
128,2016-07-01 10:40:00,0.291903
129,2016-07-01 10:45:00,0.291903
130,2016-07-01 10:50:00,0.291903
131,2016-07-01 10:55:00,0.291903
132,2016-07-01 11:00:00,0.291903
133,2016-07-01 11:05:00,0.291903
134,2016-07-01 11:10:00,0.291903
135,2016-07-01 11:15:00,0.291903
136,2016-07-01 11:20:00,0.291903
137,2016-07-01 11:25:00,0.291903
138,2016-07-01 11:30:00,0.291903
139,2016-07-01 11:35:00,0.291903
140,2016-07-01 11:40:00,0.291903
141,2016-07-01 11:45:00,0.291903
142,2016-07-01 11:50:00,0.291903
143,2016-07-01 11:55:00,0.291903
144,2016-07-01 12:00:00,0.291903
145,2016-07-01 12:05:00,0.291903
146,2016-07-01 12:10:00,0.291903
147,2016-07-01 12:15:00,0.291903
148,2016-07-01 12:20:00,0.291903
149,2016-07-01 12:25:00,0.291903
150,2016-07-01 12:30:00,0.291903
151,2016-07-01 12:35:00,0.291903
152,2016-07-01 12:40:00,0.291903
153,2016-07-01 12:45:00,0.291903
154,2016-07-01 12:50:00,0.291903
155,2016-07-01 12:55:00,0.291903
156,2016-07-01 13:00:00,0.291903
157,2016-07-01 13:05:00,0.291903
158,2016-07-01 13:10:00,0.291903
159,2016-07-01 13:15:00,0.291903
160,2016-07-01 13:20:00,0.291903
161,2016-07-01 13:25:00,0.291903
162,2016-07-01 13:30:00,0.291903
163,2016-07-01 13:35:00,0.291903
164,2016-07-01 13:40:00,0.291903
165,2016-07-01 13:45:00,0.291903
166,2016-07-01 13:50:00,0.291903
167,2016-07-01 13:55:00,0.291903
168,2016-07-01 14:00:00,0.291903
169,2016-07-01 14:05:00,0.291903
170,2016-07-01 14:10:00,0.291903
171,2016-07-01 14:15:00,0.291903
172,2016-07-01 14:20:00,0.291903
173,2016-07-01 14:25:00,0.291903
174,2016-07-01 14:30:00,0.291903
175,2016-07-01 14:35:00,0.291903
176,2016-07-01 14:40:00,0.291903
177,2016-07-01 14:45:00,0.291903
178,2016-07-01 14:50:00,0.291903
179,2016-07-01 14:55:00,0.291903
180,2016-07-01 15:00:00,0.291903
181,2016-07-01 15:05:00,0.291903
182,2016-07-01 15:10:00,0.291903
183,2016-07-01 15:15:00,0.291903
184,2016-07-01 15:20:00,0.291903
185,2016-07-01 15:25:00,0.291903
186,2016-07-01 15:30:00,0.291903
187,2016-07-01 15:35:00,0.291903
188,2016-07-01 15:40:00,0.291903
189,2016-07-01 15:45:00,0.291903
190,2016-07-01 15:50:00,0.291903
191,2016-07-01 15:55:00,0.291903
192,2016-07-01 16:00:00,0.291903
193,2016-07-01 16:05:00,0.291903
194,2016-07-01 16:10:00,0.291903
195,2016-07-01 16:15:00,0.291903
196,2016-07-01 16:20:00,0.291903
197,2016-07-01 16:25:00,0.291903
198,2016-07-01 16:30:00,0.291903
199,2016-07-01 16:35:00,0.291903
200,2016-07-01 16:40:00,0.291903
201,2016-07-01 16:45:00,0.291903
202,2016-07-01 16:50:00,0.291903
203,2016-07-01 16:55:00,0.291903
204,2016-07-01 17:00:00,0.291903
205,2016-07-01 17:05:00,0.291903
206,2016-07-01 17:10:00,0.291903
207,2016-07-01 17:15:00,0.291903
208,2016-07-01 17:20:00,0.291903
209,2016-07-01 17:25:00,0.291903
210,2016-07-01 17:30:00,0.291903
211,2016-07-01 17:35:00,0.291903
212,2016-07-01 17:40:00,0.291903
213,2016-07-01 17:45:00,0.291903
214,2016-07-01 17:50:00,0.291903
215,2016-07-01 17:55:00,0.291903
216,2016-07-01 18:00:00,0.291903
217,2016-07-01 18:05:00,0.291903
218,2016-07-01 18:10:00,0.291903
219,2016-07-01 18:15:00,0.291903
220,2016-07-01 18:20:00,0.291903
221,2016-07-01 18:25:00,0.291903
222,2016-07-01 18:30:00,0.291903
223,2016-07-01 18:35:00,0.291903
224,2016-07-01 18:40:00,0.291903
225,2016-07-01 18:45:00,0.291903
226,2016-07-01 18:50:00,0.291903
227,2016-07-01 18:55:00,0.291903
228,2016-07-01 19:00:00,0.291903
229,2016-07-01 19:05:00,0.291903
230,2016-07-01 19:10:00,0.291903
231,2016-07-01 19:15:00,0.291903
232,2016-07-01 19:20:00,0.291903
233,2016-07-01 19:25:00,0.291903
234,2016-07-01 19:30:00,0.291903
235,2016-07-01 19:35:00,0.291903
236,2016-07-01 19:40:00,0.291903
237,2016-07-01 19:45:00,0.291903
238,2016-07-01 19:50:00,0.291903
239,2016-07-01 19:55:00,0.291903
240,2016-07-01 20:00:00,0.291903
241,2016-07-01 20:05:00,0.291903
242,2016-07-01 20:10:00,0.291903
243,2016-07-01 20:15:00,0.291903
244,2016-07-01 20:20:00,0.291903
245,2016-07-01 20:25:00,0.291903
246,2016-07-01 20:30:00,0.291903
247,2016-07-01 20:35:00,0.291903
248,2016-07-01 20:40:00,0.291903
249,2016-07-01 20:45:00,0.291903
250,2016-07-01 20:50:00,0.291903
251,2016-07-01 20:55:00,0.291903
252,2016-07-01 21:00:00,0.291903
253,2016-07-01 21:05:00,0.291903
254,2016-07-01 21:10:00,0.291903
255,2016-07-01 21:15:00,0.291903
256,2016-07-01 21:20:00,0.291903
257,2016-07-01 21:25:00,0.291903
258,2016-07-01 21:30:00,0.291903
259,2016-07-01 21:35:00,0.291903
260,2016-07-01 21:40:00,0.291903
261,2016-07-01 21:45:00,0.291903
262,2016-07-01 21:50:00,0.291903
263,2016-07-01 21:55:00,0.291903
264,2016-07-01 22:00:00,0.291903
265,2016-07-01 22:05:00,0.291903
266,2016-07-01 22:10:00,0.291903
267,2016-07-01 22:15:00,0.291903
268,2016-07-01 22:20:00,0.291903
269,2016-07-01 22:25:00,0.291903
270,2016-07-01 22:30:00,0.291903
271,2016-07-01 22:35:00,0.291903
272,2016-07-01 22:40:00,0.291903
273,2016-07-01 22:45:00,0.291903
274,2016-07-01 22:50:00,0.291903
275,2016-07-01 22:55:00,0.291903
276,2016-07-01 23:00:00,0.291903
277,2016-07-01 23:05:00,0.291903
278,2016-07-01 23:10:00,0.291903
279,2016-07-01 23:15:00,0.291903
280,2016-07-01 23:20:00,0.291903
281,2016-07-01 23:25:00,0.291903
282,2016-07-01 23:30:00,0.291903
283,2016-07-01 23:35:00,0.291903
284,2016-07-01 23:40:00,0.291903
285,2016-07-01 23:45:00,0.291903
286,2016-07-01 23:50:00,0.291903
287,2016-07-01 23:55:00,0.291903
288,2016-07-02 00:00:00,0.291903
