# file...... TESS_mysql/TESS_mysql_0001/meter_load_Q.csv
# date...... Tue Jun  9 04:22:16 2020
# user...... (null)
# host...... (null)
# group..... class=triplex_meter
# property.. measured_reactive_power
# limit..... 0
# interval.. 60
# timestamp,meter_1,meter_2,meter_3,meter_4,meter_5,meter_6
2016-07-01 00:00:00 PDT,+2735.27,+2735.27,+2735.12,+2735.12,+3017.54,+2613.79
2016-07-01 00:01:00 PDT,+2734.82,+2734.82,+2734.67,+2734.67,+3017.02,+2613.34
2016-07-01 00:02:00 PDT,+2734.38,+2734.38,+2734.22,+2734.22,+3016.49,+2612.89
2016-07-01 00:03:00 PDT,+2733.93,+2733.93,+2733.77,+2733.77,+3015.97,+2612.45
2016-07-01 00:04:00 PDT,+2733.48,+2733.48,+2733.33,+2733.33,+3015.45,+2612
2016-07-01 00:05:00 PDT,+2734.59,+2734.59,+2733.8,+2733.8,+3016.02,+2612.5
2016-07-01 00:06:00 PDT,+2734.14,+2734.14,+2733.35,+2733.35,+3015.5,+2612.05
2016-07-01 00:07:00 PDT,+2733.69,+2733.69,+2732.9,+2732.9,+3014.98,+2611.6
2016-07-01 00:08:00 PDT,+2733.24,+2733.24,+2732.45,+2732.45,+3014.45,+2611.15
2016-07-01 00:09:00 PDT,+2732.79,+2732.79,+2732,+2732,+3013.93,+2610.7
2016-07-01 00:10:00 PDT,+2730.8,+2730.8,+2730.63,+2730.63,+3012.3,+2609.3
2016-07-01 00:11:00 PDT,+2730.35,+2730.35,+2730.18,+2730.18,+3011.78,+2608.85
2016-07-01 00:12:00 PDT,+2729.9,+2729.9,+2729.73,+2729.73,+3011.26,+2608.4
2016-07-01 00:13:00 PDT,+2729.45,+2729.45,+2729.28,+2729.28,+3010.73,+2607.95
2016-07-01 00:14:00 PDT,+2729,+2729,+2728.83,+2728.83,+3010.2,+2607.5
2016-07-01 00:15:00 PDT,+2728.55,+2728.55,+2728.38,+2728.38,+3009.68,+2607.05
2016-07-01 00:16:00 PDT,+2728.1,+2728.1,+2727.93,+2727.93,+3009.15,+2606.6
2016-07-01 00:17:00 PDT,+2727.66,+2727.66,+2727.48,+2727.48,+3008.63,+2606.15
2016-07-01 00:18:00 PDT,+2727.21,+2727.21,+2727.03,+2727.03,+3008.1,+2605.7
2016-07-01 00:19:00 PDT,+2726.76,+2726.76,+2726.57,+2726.57,+3007.58,+2605.25
2016-07-01 00:20:00 PDT,+2723.49,+5502.97,+2727.32,+2727.32,+3007.12,+2604.86
2016-07-01 00:21:00 PDT,+2723.04,+5501.12,+2726.87,+2726.87,+3006.59,+2604.41
2016-07-01 00:22:00 PDT,+2722.6,+5499.26,+2726.42,+2726.42,+3006.06,+2603.95
2016-07-01 00:23:00 PDT,+2722.15,+5497.41,+2725.96,+2725.96,+3005.54,+2603.5
2016-07-01 00:24:00 PDT,+2721.7,+5495.56,+2725.51,+2725.51,+3005.01,+2603.05
2016-07-01 00:25:00 PDT,+2725.07,+2725.07,+5502.66,+2721.16,+6246.75,+2600.52
2016-07-01 00:26:00 PDT,+2724.62,+2724.62,+5500.8,+2720.71,+6244.58,+2600.07
2016-07-01 00:27:00 PDT,+2724.17,+2724.17,+5498.95,+2720.26,+6242.41,+2599.62
2016-07-01 00:28:00 PDT,+2723.72,+2723.72,+5497.09,+2719.81,+6240.25,+2599.17
2016-07-01 00:29:00 PDT,+2723.26,+2723.26,+5495.23,+2719.36,+6238.08,+2598.72
2016-07-01 00:30:00 PDT,+5487.86,+2720.75,+2719.14,+5493.83,+3000.48,+5374.21
2016-07-01 00:31:00 PDT,+5486.01,+2720.3,+2718.69,+5491.97,+2999.95,+5372.35
2016-07-01 00:32:00 PDT,+5484.16,+2719.85,+2718.24,+5490.12,+2999.42,+5370.49
2016-07-01 00:33:00 PDT,+5482.31,+2719.4,+2717.78,+5488.26,+2998.89,+5368.64
2016-07-01 00:34:00 PDT,+5480.46,+2718.95,+2717.33,+5486.4,+2998.36,+5366.78
2016-07-01 00:35:00 PDT,+2720.42,+2720.42,+2718.39,+2718.39,+2999.61,+2598.43
2016-07-01 00:36:00 PDT,+2719.96,+2719.96,+2717.93,+2717.93,+2999.08,+2597.97
2016-07-01 00:37:00 PDT,+2719.51,+2719.51,+2717.48,+2717.48,+2998.55,+2597.52
2016-07-01 00:38:00 PDT,+2719.06,+2719.06,+2717.02,+2717.02,+2998.02,+2597.06
2016-07-01 00:39:00 PDT,+2718.61,+2718.61,+2716.57,+2716.57,+2997.49,+2596.61
2016-07-01 00:40:00 PDT,+2715.38,+5467.69,+2717.29,+2717.29,+2997.03,+2596.21
2016-07-01 00:41:00 PDT,+2714.93,+5465.84,+2716.84,+2716.84,+2996.5,+2595.76
2016-07-01 00:42:00 PDT,+2714.48,+5464,+2716.38,+2716.38,+2995.96,+2595.3
2016-07-01 00:43:00 PDT,+2714.02,+5462.15,+2715.93,+2715.93,+2995.43,+2594.85
2016-07-01 00:44:00 PDT,+2713.57,+5460.31,+2715.47,+2715.47,+2994.9,+2594.39
2016-07-01 00:45:00 PDT,+2716.89,+2716.89,+5463.74,+2711.18,+6204.47,+2591.89
2016-07-01 00:46:00 PDT,+2716.43,+2716.43,+5461.89,+2710.72,+6202.32,+2591.43
2016-07-01 00:47:00 PDT,+2715.98,+2715.98,+5460.04,+2710.27,+6200.16,+2590.98
2016-07-01 00:48:00 PDT,+2715.52,+2715.52,+5458.52,+2709.81,+6198.38,+2590.52
2016-07-01 00:49:00 PDT,+2715.07,+2715.07,+5457.46,+2709.36,+6197.14,+2590.07
2016-07-01 00:50:00 PDT,+5452.79,+2711.71,+2710.06,+5458.65,+2989.89,+5339.03
2016-07-01 00:51:00 PDT,+5451.73,+2711.25,+2709.61,+5457.59,+2989.36,+5337.97
2016-07-01 00:52:00 PDT,+5450.67,+2710.8,+2709.15,+5456.52,+2988.82,+5336.9
2016-07-01 00:53:00 PDT,+5449.6,+2710.34,+2708.7,+5455.45,+2988.29,+5335.83
2016-07-01 00:54:00 PDT,+5448.54,+2709.89,+2708.24,+5454.39,+2987.76,+5334.77
2016-07-01 00:55:00 PDT,+2710.45,+2710.45,+2710.22,+2710.22,+2988.5,+2588.9
2016-07-01 00:56:00 PDT,+2710,+2710,+2709.76,+2709.76,+2987.97,+2588.44
2016-07-01 00:57:00 PDT,+2709.54,+2709.54,+2709.3,+2709.3,+2987.43,+2587.98
2016-07-01 00:58:00 PDT,+2709.09,+2709.09,+2708.84,+2708.84,+2986.9,+2587.53
2016-07-01 00:59:00 PDT,+2708.63,+2708.63,+2708.39,+2708.39,+2986.37,+2587.07
2016-07-01 01:00:00 PDT,+2705.42,+5438.79,+2709.1,+2709.1,+2985.9,+2586.67
2016-07-01 01:01:00 PDT,+2704.97,+5437.72,+2708.64,+2708.64,+2985.36,+2586.21
2016-07-01 01:02:00 PDT,+2704.51,+5436.66,+2708.18,+2708.18,+2984.83,+2585.75
2016-07-01 01:03:00 PDT,+2704.06,+5435.59,+2707.72,+2707.72,+2984.29,+2585.29
2016-07-01 01:04:00 PDT,+2703.6,+5434.52,+2707.26,+2707.26,+2983.76,+2584.84
2016-07-01 01:05:00 PDT,+2706.88,+2706.88,+5442.2,+2702.99,+6176.21,+2582.34
2016-07-01 01:06:00 PDT,+2706.43,+2706.43,+5441.13,+2702.53,+6174.96,+2581.89
2016-07-01 01:07:00 PDT,+2705.97,+2705.97,+5440.06,+2702.07,+6173.71,+2581.43
2016-07-01 01:08:00 PDT,+2705.51,+2705.51,+5438.99,+2701.62,+6172.46,+2580.97
2016-07-01 01:09:00 PDT,+2705.05,+2705.05,+5437.91,+2701.16,+6171.21,+2580.51
