# file...... TESS_mysql/TESS_mysql_0001/meter_load_P.csv
# date...... Tue Jun  9 04:22:16 2020
# user...... (null)
# host...... (null)
# group..... class=triplex_meter
# property.. measured_real_power
# limit..... 0
# interval.. 60
# timestamp,meter_1,meter_2,meter_3,meter_4,meter_5,meter_6
2016-07-01 00:00:00 PDT,+9226.21,+9226.21,+9218.07,+9218.07,+9426.06,+8968.25
2016-07-01 00:01:00 PDT,+9225.7,+9225.7,+9217.56,+9217.56,+9425.46,+8967.74
2016-07-01 00:02:00 PDT,+9225.19,+9225.19,+9217.05,+9217.05,+9424.87,+8967.23
2016-07-01 00:03:00 PDT,+9224.69,+9224.69,+9216.54,+9216.54,+9424.28,+8966.72
2016-07-01 00:04:00 PDT,+9224.18,+9224.18,+9216.03,+9216.03,+9423.68,+8966.21
2016-07-01 00:05:00 PDT,+6225.59,+6225.59,+6216.66,+6216.66,+6424.34,+5966.79
2016-07-01 00:06:00 PDT,+6225.09,+6225.09,+6216.15,+6216.15,+6423.75,+5966.28
2016-07-01 00:07:00 PDT,+6224.58,+6224.58,+6215.64,+6215.64,+6423.15,+5965.77
2016-07-01 00:08:00 PDT,+6224.07,+6224.07,+6215.13,+6215.13,+6422.56,+5965.26
2016-07-01 00:09:00 PDT,+6223.56,+6223.56,+6214.62,+6214.62,+6421.96,+5964.75
2016-07-01 00:10:00 PDT,+9221.13,+9221.13,+9212.98,+9212.98,+9420.12,+8963.16
2016-07-01 00:11:00 PDT,+9220.62,+9220.62,+9212.47,+9212.47,+9419.52,+8962.65
2016-07-01 00:12:00 PDT,+9220.12,+9220.12,+9211.96,+9211.96,+9418.93,+8962.14
2016-07-01 00:13:00 PDT,+9219.61,+9219.61,+9211.45,+9211.45,+9418.33,+8961.63
2016-07-01 00:14:00 PDT,+9219.1,+9219.1,+9210.94,+9210.94,+9417.74,+8961.12
2016-07-01 00:15:00 PDT,+9218.59,+9218.59,+9210.42,+9210.42,+9417.14,+8960.61
2016-07-01 00:16:00 PDT,+9218.08,+9218.08,+9209.91,+9209.91,+9416.55,+8960.1
2016-07-01 00:17:00 PDT,+9217.57,+9217.57,+9209.4,+9209.4,+9415.95,+8959.58
2016-07-01 00:18:00 PDT,+9217.06,+9217.06,+9208.89,+9208.89,+9415.35,+8959.07
2016-07-01 00:19:00 PDT,+9216.55,+9216.55,+9208.38,+9208.38,+9414.76,+8958.56
2016-07-01 00:20:00 PDT,+9212.55,+12364.2,+9209.35,+9209.35,+9414.24,+8958.12
2016-07-01 00:21:00 PDT,+9212.04,+12362.1,+9208.83,+9208.83,+9413.64,+8957.61
2016-07-01 00:22:00 PDT,+9211.53,+12360,+9208.32,+9208.32,+9413.04,+8957.09
2016-07-01 00:23:00 PDT,+9211.02,+12357.9,+9207.81,+9207.81,+9412.45,+8956.58
2016-07-01 00:24:00 PDT,+9210.52,+12355.8,+9207.29,+9207.29,+9411.85,+8956.07
2016-07-01 00:25:00 PDT,+9214.75,+9214.75,+12355.9,+9201.97,+13087.6,+8953.19
2016-07-01 00:26:00 PDT,+9214.24,+9214.24,+12353.8,+9201.46,+13085.2,+8952.68
2016-07-01 00:27:00 PDT,+9213.73,+9213.73,+12351.7,+9200.95,+13082.7,+8952.17
2016-07-01 00:28:00 PDT,+9213.21,+9213.21,+12349.6,+9200.44,+13080.3,+8951.66
2016-07-01 00:29:00 PDT,+9212.7,+9212.7,+12347.5,+9199.93,+13077.8,+8951.15
2016-07-01 00:30:00 PDT,+12347.2,+6209.63,+9199.7,+12345.9,+9406.7,+12098.3
2016-07-01 00:31:00 PDT,+12345.1,+6209.12,+9199.19,+12343.8,+9406.1,+12096.2
2016-07-01 00:32:00 PDT,+12343,+6208.61,+9198.68,+12341.7,+9405.5,+12094
2016-07-01 00:33:00 PDT,+12340.9,+6208.1,+9198.16,+12339.6,+9404.91,+12091.9
2016-07-01 00:34:00 PDT,+12338.8,+6207.59,+9197.65,+12337.5,+9404.31,+12089.8
2016-07-01 00:35:00 PDT,+9209.46,+6209.46,+9199,+9199,+9405.73,+8950.83
2016-07-01 00:36:00 PDT,+9208.95,+6208.95,+9198.49,+9198.49,+9405.13,+8950.31
2016-07-01 00:37:00 PDT,+9208.43,+6208.43,+9197.97,+9197.97,+9404.53,+8949.8
2016-07-01 00:38:00 PDT,+9207.92,+6207.92,+9197.46,+9197.46,+9403.92,+8949.28
2016-07-01 00:39:00 PDT,+9207.41,+6207.41,+9196.94,+9196.94,+9403.32,+8948.77
2016-07-01 00:40:00 PDT,+9203.45,+9324.28,+9197.88,+9197.88,+9402.8,+8948.32
2016-07-01 00:41:00 PDT,+9202.94,+9322.18,+9197.36,+9197.36,+9402.19,+8947.8
2016-07-01 00:42:00 PDT,+9202.42,+9320.09,+9196.85,+9196.85,+9401.59,+8947.28
2016-07-01 00:43:00 PDT,+9201.91,+9318,+9196.33,+9196.33,+9400.99,+8946.77
2016-07-01 00:44:00 PDT,+9201.4,+9315.91,+9195.81,+9195.81,+9400.39,+8946.25
2016-07-01 00:45:00 PDT,+9205.56,+6205.56,+12311.7,+9190.56,+13039.7,+8943.41
2016-07-01 00:46:00 PDT,+9205.05,+6205.05,+12309.6,+9190.04,+13037.2,+8942.89
2016-07-01 00:47:00 PDT,+9204.53,+6204.53,+12307.5,+9189.53,+13034.8,+8942.37
2016-07-01 00:48:00 PDT,+9204.02,+6204.02,+12305.8,+9189.01,+13032.8,+8941.86
2016-07-01 00:49:00 PDT,+9203.5,+6203.5,+12304.5,+9188.5,+13031.4,+8941.34
2016-07-01 00:50:00 PDT,+12307.5,+6199.38,+9189.42,+12306,+9394.7,+12058.4
2016-07-01 00:51:00 PDT,+12306.3,+6198.86,+9188.9,+12304.8,+9394.09,+12057.2
2016-07-01 00:52:00 PDT,+12305.1,+6198.35,+9188.38,+12303.6,+9393.49,+12056
2016-07-01 00:53:00 PDT,+12303.9,+6197.83,+9187.86,+12302.4,+9392.89,+12054.7
2016-07-01 00:54:00 PDT,+12302.7,+6197.32,+9187.35,+12301.2,+9392.28,+12053.5
2016-07-01 00:55:00 PDT,+9198.07,+9198.07,+9189.83,+9189.83,+9393.13,+8940.02
2016-07-01 00:56:00 PDT,+9197.55,+9197.55,+9189.31,+9189.31,+9392.52,+8939.5
2016-07-01 00:57:00 PDT,+9197.04,+9197.04,+9188.8,+9188.8,+9391.92,+8938.99
2016-07-01 00:58:00 PDT,+9196.52,+9196.52,+9188.28,+9188.28,+9391.31,+8938.47
2016-07-01 00:59:00 PDT,+9196,+9196,+9187.76,+9187.76,+9390.71,+8937.95
2016-07-01 01:00:00 PDT,+9192.07,+12291.4,+9188.69,+9188.69,+9390.18,+8937.49
2016-07-01 01:01:00 PDT,+9191.55,+12290.2,+9188.16,+9188.16,+9389.57,+8936.97
2016-07-01 01:02:00 PDT,+9191.04,+12289,+9187.64,+9187.64,+9388.96,+8936.46
2016-07-01 01:03:00 PDT,+9190.52,+12287.8,+9187.12,+9187.12,+9388.36,+8935.94
2016-07-01 01:04:00 PDT,+9190,+12286.6,+9186.6,+9186.6,+9387.75,+8935.42
2016-07-01 01:05:00 PDT,+9194.13,+9194.13,+12287.3,+9181.37,+13007.6,+8932.58
2016-07-01 01:06:00 PDT,+9193.61,+9193.61,+12286.1,+9180.86,+13006.2,+8932.06
2016-07-01 01:07:00 PDT,+9193.09,+9193.09,+12284.9,+9180.34,+13004.8,+8931.54
2016-07-01 01:08:00 PDT,+9192.57,+9192.57,+12283.7,+9179.82,+13003.4,+8931.02
2016-07-01 01:09:00 PDT,+9192.05,+9192.05,+12282.5,+9179.3,+13002,+8930.5
