,t,name,P_bid,Q_bid
56,2016-07-01 00:40:00,unresp_load,100.0,10.3792
57,2016-07-01 00:40:00,house_1,19.91295734375,2.7321400000000002
58,2016-07-01 00:40:00,house_2,19.7774969703125,2.73214
59,2016-07-01 00:40:00,house_3,19.78561870625,2.7321400000000002
60,2016-07-01 00:40:00,house_4,19.90923455,2.73214
61,2016-07-01 00:40:00,house_5,19.8098884578125,3.1875
62,2016-07-01 00:40:00,house_6,19.9279837484375,2.73214
63,2016-07-01 00:45:00,unresp_load,100.0,9.91574
64,2016-07-01 00:45:00,house_1,19.80132929333333,2.72955
65,2016-07-01 00:45:00,house_2,19.88161752,2.72955
66,2016-07-01 00:45:00,house_3,19.88475856,2.72955
67,2016-07-01 00:45:00,house_4,19.796551373333333,2.72955
68,2016-07-01 00:45:00,house_5,19.900891413333333,3.18448
69,2016-07-01 00:45:00,house_6,19.815316506666665,2.72955
70,2016-07-01 00:50:00,unresp_load,100.0,19.1803
71,2016-07-01 00:50:00,house_1,19.77274805114286,5.85199
72,2016-07-01 00:50:00,house_2,19.76984277057143,5.85199
73,2016-07-01 00:50:00,house_3,19.768471256714285,5.85199
74,2016-07-01 00:50:00,house_4,19.773488687714288,5.85199
75,2016-07-01 00:50:00,house_5,19.765137437714287,6.827319999999999
76,2016-07-01 00:50:00,house_6,19.77094322671429,5.85199
77,2016-07-01 00:55:00,unresp_load,100.0,38.4369
78,2016-07-01 00:55:00,house_1,20.13510988495868,2.72436
79,2016-07-01 00:55:00,house_2,20.203570559338843,2.72436
80,2016-07-01 00:55:00,house_3,20.19116702413223,2.72436
81,2016-07-01 00:55:00,house_4,20.134914457520658,2.72436
82,2016-07-01 00:55:00,house_5,20.186440122975206,3.17842
83,2016-07-01 00:55:00,house_6,20.145986643305786,2.72436
84,2016-07-01 01:00:00,unresp_load,100.0,19.1482
85,2016-07-01 01:00:00,house_1,19.91087091,2.7217599999999997
86,2016-07-01 01:00:00,house_2,19.92003199875,2.72176
87,2016-07-01 01:00:00,house_3,19.9217697375,2.7217599999999997
88,2016-07-01 01:00:00,house_4,19.9082952325,2.72176
89,2016-07-01 01:00:00,house_5,19.93844415625,3.17539
90,2016-07-01 01:00:00,house_6,19.92120173875,2.72176
91,2016-07-01 01:05:00,unresp_load,100.0,19.1322
92,2016-07-01 01:05:00,house_1,19.748109798343197,2.71916
93,2016-07-01 01:05:00,house_2,19.734570490481826,5.83374
94,2016-07-01 01:05:00,house_3,19.73812590059172,2.71916
95,2016-07-01 01:05:00,house_4,19.743516421301774,2.71916
96,2016-07-01 01:05:00,house_5,19.76196833704142,3.17235
97,2016-07-01 01:05:00,house_6,19.760125759053253,2.71916
98,2016-07-01 01:10:00,unresp_load,100.0,22.2246
99,2016-07-01 01:10:00,house_1,19.724223468177843,5.82764
100,2016-07-01 01:10:00,house_2,20.261874692653066,2.71654
101,2016-07-01 01:10:00,house_3,19.727364336588927,5.82764
102,2016-07-01 01:10:00,house_4,19.725081829489802,5.82764
103,2016-07-01 01:10:00,house_5,19.723606712128284,6.79891
104,2016-07-01 01:10:00,house_6,19.722380336049568,5.82764
105,2016-07-01 01:15:00,unresp_load,100.0,35.1797
106,2016-07-01 01:15:00,house_1,20.1363437712,2.71393
107,2016-07-01 01:15:00,house_2,19.9471176256,2.71393
108,2016-07-01 01:15:00,house_3,20.1836296144,2.71393
109,2016-07-01 01:15:00,house_4,20.1353429728,2.71393
110,2016-07-01 01:15:00,house_5,20.1774969024,3.16625
111,2016-07-01 01:15:00,house_6,20.148910187200002,2.71393
112,2016-07-01 01:20:00,unresp_load,100.0,19.0837
113,2016-07-01 01:20:00,house_1,19.936737889843744,2.7113099999999997
114,2016-07-01 01:20:00,house_2,19.699899896406244,2.71131
115,2016-07-01 01:20:00,house_3,19.94281444492187,2.7113099999999997
116,2016-07-01 01:20:00,house_4,19.93070676695312,2.71131
117,2016-07-01 01:20:00,house_5,19.976229818828124,3.16319
118,2016-07-01 01:20:00,house_6,19.95653496554687,2.71131
119,2016-07-01 01:25:00,unresp_load,100.0,19.0675
120,2016-07-01 01:25:00,house_1,19.625844949164602,5.80926
121,2016-07-01 01:25:00,house_2,19.647301789105285,5.80926
122,2016-07-01 01:25:00,house_3,19.630873959703408,5.80926
123,2016-07-01 01:25:00,house_4,19.62739562867029,5.80926
124,2016-07-01 01:25:00,house_5,19.633948828788927,3.16013
125,2016-07-01 01:25:00,house_6,19.641765394602075,2.7086799999999998
126,2016-07-01 01:30:00,unresp_load,100.0,31.4498
127,2016-07-01 01:30:00,house_1,20.650471456666654,2.70605
128,2016-07-01 01:30:00,house_2,20.75663134833333,2.70605
129,2016-07-01 01:30:00,house_3,20.76043630333333,2.70605
130,2016-07-01 01:30:00,house_4,20.65017496666666,2.70605
131,2016-07-01 01:30:00,house_5,19.626477354999995,6.7702899999999975
132,2016-07-01 01:30:00,house_6,19.62209118547619,5.80311
133,2016-07-01 01:35:00,unresp_load,100.0,25.7535
134,2016-07-01 01:35:00,house_1,20.30895391412742,2.70342
135,2016-07-01 01:35:00,house_2,20.2996074598338,2.70342
136,2016-07-01 01:35:00,house_3,20.332854132963988,2.70342
137,2016-07-01 01:35:00,house_4,20.297097269252077,2.70342
138,2016-07-01 01:35:00,house_5,21.145141123545702,3.1539900000000003
139,2016-07-01 01:35:00,house_6,21.060462247645425,2.70342
140,2016-07-01 01:40:00,unresp_load,100.0,19.0188
141,2016-07-01 01:40:00,house_1,19.6041162276,2.70078
142,2016-07-01 01:40:00,house_2,19.49343906135,5.7907800000000025
143,2016-07-01 01:40:00,house_3,19.5304244073,2.70078
144,2016-07-01 01:40:00,house_4,19.57995897525,2.70078
145,2016-07-01 01:40:00,house_5,20.3344112301,3.1509099999999997
146,2016-07-01 01:40:00,house_6,20.29484632185,2.70078
147,2016-07-01 01:45:00,unresp_load,100.0,22.0864
148,2016-07-01 01:45:00,house_1,19.500923994402328,5.7846
149,2016-07-01 01:45:00,house_2,22.59819620408163,2.69813
150,2016-07-01 01:45:00,house_3,19.521807217492707,5.7846
151,2016-07-01 01:45:00,house_4,19.505883242682213,5.7846
152,2016-07-01 01:45:00,house_5,19.46250311976676,6.7487
153,2016-07-01 01:45:00,house_6,19.455823798483962,5.7846
154,2016-07-01 01:50:00,unresp_load,100.0,34.938
155,2016-07-01 01:50:00,house_1,22.54425110909091,2.69548
156,2016-07-01 01:50:00,house_2,21.154862577479328,2.69548
157,2016-07-01 01:50:00,house_3,22.85634024132232,2.69548
158,2016-07-01 01:50:00,house_4,22.536879348553718,2.69548
159,2016-07-01 01:50:00,house_5,22.923062745454544,3.14473
160,2016-07-01 01:50:00,house_6,22.737584945661155,2.69548
