# file...... TESS/TESS_0001/hvac_load_all.csv
# date...... Sun Apr  5 01:14:00 2020
# user...... (null)
# host...... (null)
# group..... class=house
# property.. hvac_load
# limit..... 0
# interval.. 60
# timestamp,house_1,house_2,house_3,house_4,house_5,house_6
2016-07-01 00:00:00 PDT,+2.95271,+2.95271,+2.961,+2.961,+3.41858,+2.96044
2016-07-01 00:01:00 PDT,+2.9522,+2.9522,+2.96049,+2.96049,+3.41798,+2.95993
2016-07-01 00:02:00 PDT,+2.9517,+2.9517,+2.95998,+2.95998,+3.41739,+2.95942
2016-07-01 00:03:00 PDT,+2.95119,+2.95119,+2.95947,+2.95947,+3.4168,+2.95891
2016-07-01 00:04:00 PDT,+2.95068,+2.95068,+2.95896,+2.95896,+3.4162,+2.9584
2016-07-01 00:05:00 PDT,+2.95017,+2.95017,+2.95845,+2.95845,+3.41561,+2.95789
2016-07-01 00:06:00 PDT,+2.94967,+2.94967,+2.95794,+2.95794,+3.41502,+2.95738
2016-07-01 00:07:00 PDT,+2.94916,+2.94916,+2.95743,+2.95743,+3.41442,+2.95687
2016-07-01 00:08:00 PDT,+2.94865,+2.94865,+2.95692,+2.95692,+3.41383,+2.95636
2016-07-01 00:09:00 PDT,+2.94814,+2.94814,+2.95641,+2.95641,+3.41323,+2.95585
2016-07-01 00:10:00 PDT,+2.94763,+2.94763,+2.9559,+2.9559,+3.41264,+2.95534
2016-07-01 00:11:00 PDT,+2.94712,+2.94712,+2.95539,+2.95539,+3.41204,+2.95483
2016-07-01 00:12:00 PDT,+2.94661,+2.94661,+2.95488,+2.95488,+3.41145,+2.95432
2016-07-01 00:13:00 PDT,+2.9461,+2.9461,+2.95437,+2.95437,+3.41085,+2.95381
2016-07-01 00:14:00 PDT,+2.94559,+2.94559,+2.95386,+2.95386,+3.41025,+2.9533
2016-07-01 00:15:00 PDT,+0,+0,+0,+0,+0,+0
2016-07-01 00:16:00 PDT,+0,+0,+0,+0,+0,+0
2016-07-01 00:17:00 PDT,+0,+0,+0,+0,+0,+0
2016-07-01 00:18:00 PDT,+0,+0,+0,+0,+0,+0
2016-07-01 00:19:00 PDT,+0,+0,+0,+0,+0,+0
2016-07-01 00:20:00 PDT,+2.94602,+2.94602,+2.95365,+2.95365,+3.41089,+2.95388
2016-07-01 00:21:00 PDT,+2.94202,+2.94202,+2.95028,+2.95028,+3.40608,+2.94972
2016-07-01 00:22:00 PDT,+2.94151,+2.94151,+2.94976,+2.94976,+3.40548,+2.94921
2016-07-01 00:23:00 PDT,+2.941,+2.941,+2.94925,+2.94925,+3.40488,+2.9487
