,t,name,P_bid,Q_bid
56,2016-07-01 00:40:00,unresp_load,100.0,19.2123
57,2016-07-01 00:40:00,house_1,20.252956596875,2.7321400000000002
58,2016-07-01 00:40:00,house_2,20.2655965953125,2.73214
59,2016-07-01 00:40:00,house_3,20.238224515625,2.7321400000000002
60,2016-07-01 00:40:00,house_4,20.1832337609375,2.73214
61,2016-07-01 00:40:00,house_5,20.239465446875,3.1875
62,2016-07-01 00:40:00,house_6,20.2713080609375,2.73214
63,2016-07-01 00:45:00,unresp_load,100.0,19.1963
64,2016-07-01 00:45:00,house_1,20.23040568,2.72955
65,2016-07-01 00:45:00,house_2,20.242121906666664,2.72955
66,2016-07-01 00:45:00,house_3,20.216750266666665,2.72955
67,2016-07-01 00:45:00,house_4,20.165778413333328,2.72955
68,2016-07-01 00:45:00,house_5,20.217900506666666,3.18448
69,2016-07-01 00:45:00,house_6,20.24741596,2.72955
70,2016-07-01 00:50:00,unresp_load,100.0,19.1803
71,2016-07-01 00:50:00,house_1,20.182175002,2.72696
72,2016-07-01 00:50:00,house_2,20.192791111,2.72696
73,2016-07-01 00:50:00,house_3,20.16980179,2.72696
74,2016-07-01 00:50:00,house_4,20.123616037,2.72696
75,2016-07-01 00:50:00,house_5,20.170844025999997,3.18145
76,2016-07-01 00:50:00,house_6,20.197588069000002,2.72696
77,2016-07-01 00:55:00,unresp_load,100.0,19.1643
78,2016-07-01 00:55:00,house_1,20.14224909355372,2.72436
79,2016-07-01 00:55:00,house_2,20.15195328727273,2.72436
80,2016-07-01 00:55:00,house_3,20.13093873057852,2.72436
81,2016-07-01 00:55:00,house_4,20.088720296859503,2.72436
82,2016-07-01 00:55:00,house_5,20.131891439338844,3.17842
83,2016-07-01 00:55:00,house_6,20.156338190413226,2.72436
84,2016-07-01 01:00:00,unresp_load,100.0,19.1482
85,2016-07-01 01:00:00,house_1,20.1086581975,2.7217599999999997
86,2016-07-01 01:00:00,house_2,19.39740566375,5.8398400000000015
87,2016-07-01 01:00:00,house_3,20.0982430125,2.7217599999999997
88,2016-07-01 01:00:00,house_4,20.05936602875,2.72176
89,2016-07-01 01:00:00,house_5,20.0991203175,3.17539
90,2016-07-01 01:00:00,house_6,20.12163218875,2.72176
91,2016-07-01 01:05:00,unresp_load,100.0,16.2061
92,2016-07-01 01:05:00,house_1,20.141839964970416,2.71916
93,2016-07-01 01:05:00,house_2,19.315469873136106,5.83374
94,2016-07-01 01:05:00,house_3,19.337953244970414,5.83374
95,2016-07-01 01:05:00,house_4,20.084569766153848,2.71916
96,2016-07-01 01:05:00,house_5,20.130758361183425,3.17235
97,2016-07-01 01:05:00,house_6,20.15691382106509,2.71916
98,2016-07-01 01:10:00,unresp_load,100.0,13.2617
99,2016-07-01 01:10:00,house_1,20.15915881489796,2.71654
100,2016-07-01 01:10:00,house_2,19.25664490581633,5.82764
101,2016-07-01 01:10:00,house_3,19.28119995204082,5.82764
102,2016-07-01 01:10:00,house_4,20.09661159602041,2.71654
103,2016-07-01 01:10:00,house_5,19.280086732857143,6.79891
104,2016-07-01 01:10:00,house_6,20.175621613979594,2.71654
105,2016-07-01 01:15:00,unresp_load,100.0,9.86888
106,2016-07-01 01:15:00,house_1,19.226136438399998,5.82152
107,2016-07-01 01:15:00,house_2,19.214179531200003,5.82152
108,2016-07-01 01:15:00,house_3,19.240072368000003,5.82152
109,2016-07-01 01:15:00,house_4,19.292091310400004,5.82152
110,2016-07-01 01:15:00,house_5,19.2388984992,6.79178
111,2016-07-01 01:15:00,house_6,19.2087767248,5.82152
112,2016-07-01 01:20:00,unresp_load,100.0,38.2483
113,2016-07-01 01:20:00,house_1,18.948905837031244,5.8154
114,2016-07-01 01:20:00,house_2,18.93085790054688,5.8154
115,2016-07-01 01:20:00,house_3,18.96994093984375,5.8154
116,2016-07-01 01:20:00,house_4,19.048459117890626,5.8154
117,2016-07-01 01:20:00,house_5,18.968169084531244,6.78463
118,2016-07-01 01:20:00,house_6,18.922702822890624,5.8154
119,2016-07-01 01:25:00,unresp_load,100.0,1.0964200000000002
120,2016-07-01 01:25:00,house_1,18.73404529384083,5.80926
121,2016-07-01 01:25:00,house_2,18.71138010574394,5.80926
122,2016-07-01 01:25:00,house_3,18.760461862975774,5.80926
123,2016-07-01 01:25:00,house_4,18.85906755543252,5.80926
124,2016-07-01 01:25:00,house_5,18.758236709204148,6.77747
125,2016-07-01 01:25:00,house_6,18.701138692871968,5.80926
126,2016-07-01 01:30:00,unresp_load,100.0,1.0964200000000002
127,2016-07-01 01:30:00,house_1,18.56647619,5.80311
128,2016-07-01 01:30:00,house_2,18.540302711666666,5.80311
129,2016-07-01 01:30:00,house_3,18.596981716666665,5.80311
130,2016-07-01 01:30:00,house_4,18.710850348333327,5.80311
131,2016-07-01 01:30:00,house_5,18.594412136666666,6.7702899999999975
132,2016-07-01 01:30:00,house_6,18.528476054999995,5.80311
133,2016-07-01 01:35:00,unresp_load,100.0,32.1139
134,2016-07-01 01:35:00,house_1,17.872012829916894,5.79695
135,2016-07-01 01:35:00,house_2,21.249367440997226,2.70342
136,2016-07-01 01:35:00,house_3,21.157478443213293,2.70342
137,2016-07-01 01:35:00,house_4,18.10607474958449,5.79695
138,2016-07-01 01:35:00,house_5,17.917303077008306,6.76311
139,2016-07-01 01:35:00,house_6,17.810406344044317,5.79695
140,2016-07-01 01:40:00,unresp_load,100.0,6.91613
141,2016-07-01 01:40:00,house_1,17.312837444099998,5.7907800000000025
142,2016-07-01 01:40:00,house_2,21.721553427449997,2.70078
143,2016-07-01 01:40:00,house_3,21.601603780500003,2.70078
144,2016-07-01 01:40:00,house_4,17.61837614085,5.7907800000000025
145,2016-07-01 01:40:00,house_5,17.3719582233,6.755910000000001
146,2016-07-01 01:40:00,house_6,17.232417846449998,5.7907800000000025
147,2016-07-01 01:45:00,unresp_load,100.0,6.910839999999999
148,2016-07-01 01:45:00,house_1,16.860665133061215,5.7846
149,2016-07-01 01:45:00,house_2,22.093653278367338,2.69813
150,2016-07-01 01:45:00,house_3,21.951277338775512,2.69813
151,2016-07-01 01:45:00,house_4,17.22332863510204,5.7846
152,2016-07-01 01:45:00,house_5,16.93083938285714,6.7487
153,2016-07-01 01:45:00,house_6,16.765209947755096,5.7846
154,2016-07-01 01:50:00,unresp_load,100.0,6.90555
155,2016-07-01 01:50:00,house_1,16.02600054008264,5.77841
156,2016-07-01 01:50:00,house_2,22.831319302272725,2.69548
157,2016-07-01 01:50:00,house_3,22.64616435330578,2.69548
158,2016-07-01 01:50:00,house_4,16.49763178904959,5.77841
159,2016-07-01 01:50:00,house_5,16.117259707024793,6.74148
160,2016-07-01 01:50:00,house_6,15.901864397314048,5.77841
161,2016-07-01 01:55:00,unresp_load,100.0,6.9002399999999975
162,2016-07-01 01:55:00,house_1,15.338251794177694,5.77221
163,2016-07-01 01:55:00,house_2,23.4286124552741,2.69283
164,2016-07-01 01:55:00,house_3,23.20849487258979,2.69283
165,2016-07-01 01:55:00,house_4,15.898940725368625,5.77221
166,2016-07-01 01:55:00,house_5,15.446743343213615,6.73424
167,2016-07-01 01:55:00,house_6,15.190675141096413,5.77221
168,2016-07-01 02:00:00,unresp_load,100.0,6.8949300000000004
169,2016-07-01 02:00:00,house_1,14.770149543124996,5.766
170,2016-07-01 02:00:00,house_2,23.912210825312492,2.69017
171,2016-07-01 02:00:00,house_3,23.663479215624992,2.69017
172,2016-07-01 02:00:00,house_4,15.4037248290625,5.766
173,2016-07-01 02:00:00,house_5,14.892744373124998,6.727
174,2016-07-01 02:00:00,house_6,14.603388769062498,5.766
175,2016-07-01 02:05:00,unresp_load,100.0,6.8896000000000015
176,2016-07-01 02:05:00,house_1,13.850180279935994,5.75978
177,2016-07-01 02:05:00,house_2,13.713409024448008,5.75978
178,2016-07-01 02:05:00,house_3,14.00958894272,5.75978
179,2016-07-01 02:05:00,house_4,14.604617066816001,5.75978
180,2016-07-01 02:05:00,house_5,13.996161431167998,6.71974
181,2016-07-01 02:05:00,house_6,13.651608041791995,5.75978
182,2016-07-01 02:10:00,unresp_load,100.0,1.0964200000000002
183,2016-07-01 02:10:00,house_1,13.07801658739644,5.75355
184,2016-07-01 02:10:00,house_2,12.922980349023671,5.75355
185,2016-07-01 02:10:00,house_3,13.25871332337278,5.75355
186,2016-07-01 02:10:00,house_4,13.933203893461535,5.75355
187,2016-07-01 02:10:00,house_5,13.243492647988159,6.71248
188,2016-07-01 02:10:00,house_6,12.852926214881649,5.75355
189,2016-07-01 02:15:00,unresp_load,100.0,1.0964200000000002
190,2016-07-01 02:15:00,house_1,12.428992799999989,5.7473199999999975
191,2016-07-01 02:15:00,house_2,12.258722622222226,5.7473199999999975
192,2016-07-01 02:15:00,house_3,12.627444888888887,5.7473199999999975
193,2016-07-01 02:15:00,house_4,13.368211244444444,5.7473199999999975
194,2016-07-01 02:15:00,house_5,12.610728622222213,6.7052
195,2016-07-01 02:15:00,house_6,12.181784933333322,5.7473199999999975
196,2016-07-01 02:20:00,unresp_load,100.0,1.0964200000000002
197,2016-07-01 02:20:00,house_1,11.481384590408153,5.74107
198,2016-07-01 02:20:00,house_2,11.288472369693878,5.74107
199,2016-07-01 02:20:00,house_3,11.706226272448983,5.74107
200,2016-07-01 02:20:00,house_4,12.545497626632647,5.74107
201,2016-07-01 02:20:00,house_5,11.687287124285707,6.69792
202,2016-07-01 02:20:00,house_6,11.201303726224479,5.74107
203,2016-07-01 02:25:00,unresp_load,100.0,1.0964200000000002
204,2016-07-01 02:25:00,house_1,10.674286904351954,5.73482
205,2016-07-01 02:25:00,house_2,10.462206758715821,5.73482
206,2016-07-01 02:25:00,house_3,10.92146905017836,5.73482
207,2016-07-01 02:25:00,house_4,11.844131131224733,5.73482
208,2016-07-01 02:25:00,house_5,10.9006480918906,6.69062
209,2016-07-01 02:25:00,house_6,10.366376963519613,5.73482
210,2016-07-01 02:30:00,unresp_load,100.0,1.0964200000000002
211,2016-07-01 02:30:00,house_1,9.986383393599986,5.72855
212,2016-07-01 02:30:00,house_2,9.758077144800003,5.72855
213,2016-07-01 02:30:00,house_3,10.252477271999998,5.72855
214,2016-07-01 02:30:00,house_4,11.245731581599998,5.72855
215,2016-07-01 02:30:00,house_5,10.23006331679999,6.6833100000000005
216,2016-07-01 02:30:00,house_6,9.654915479199989,5.72855
217,2016-07-01 02:35:00,unresp_load,100.0,1.0964200000000002
218,2016-07-01 02:35:00,house_1,9.202982407492183,5.7222800000000005
219,2016-07-01 02:35:00,house_2,8.956068673048913,5.7222800000000005
220,2016-07-01 02:35:00,house_3,9.490763550468264,5.7222800000000005
221,2016-07-01 02:35:00,house_4,10.564970376274713,5.7222800000000005
222,2016-07-01 02:35:00,house_5,9.46652280624349,6.676
223,2016-07-01 02:35:00,house_6,8.844499093860554,5.7222800000000005
224,2016-07-01 02:40:00,unresp_load,100.0,1.0964200000000002
225,2016-07-01 02:40:00,house_1,8.530338997031242,5.71601
226,2016-07-01 02:40:00,house_2,8.267553280546888,5.71601
227,2016-07-01 02:40:00,house_3,8.836619139843759,5.71601
228,2016-07-01 02:40:00,house_4,9.979877577890628,5.71601
229,2016-07-01 02:40:00,house_5,8.810820164531242,6.66867
230,2016-07-01 02:40:00,house_6,8.14881184289062,5.71601
231,2016-07-01 02:45:00,unresp_load,100.0,1.0964200000000002
232,2016-07-01 02:45:00,house_1,7.952936797355366,5.70972
233,2016-07-01 02:45:00,house_2,7.67662729454547,5.70972
234,2016-07-01 02:45:00,house_3,8.274979087603315,5.70972
235,2016-07-01 02:45:00,house_4,9.47707323041323,5.70972
236,2016-07-01 02:45:00,house_5,8.24785241520661,6.661339999999999
237,2016-07-01 02:45:00,house_6,7.551775045950409,5.70972
238,2016-07-01 02:50:00,unresp_load,100.0,1.0964200000000002
239,2016-07-01 02:50:00,house_1,7.102168254394451,5.70343
240,2016-07-01 02:50:00,house_2,6.805534174256065,5.70343
241,2016-07-01 02:50:00,house_3,7.4478991017301075,5.70343
242,2016-07-01 02:50:00,house_4,8.738416028096887,5.70343
243,2016-07-01 02:50:00,house_5,7.41877706491349,6.654
244,2016-07-01 02:50:00,house_6,6.671498133010372,5.70343
245,2016-07-01 02:55:00,unresp_load,100.0,1.0964200000000002
246,2016-07-01 02:55:00,house_1,6.362077413746926,5.69712
247,2016-07-01 02:55:00,house_2,6.047859499689808,5.69712
248,2016-07-01 02:55:00,house_3,6.728302446367352,5.69712
249,2016-07-01 02:55:00,house_4,8.095318456359186,5.69712
250,2016-07-01 02:55:00,house_5,6.697454117485707,6.64664
251,2016-07-01 02:55:00,house_6,5.9058780885550926,5.69712
252,2016-07-01 03:00:00,unresp_load,100.0,1.0964200000000002
253,2016-07-01 03:00:00,house_1,5.718412933333317,5.6908199999999995
254,2016-07-01 03:00:00,house_2,5.388995577777786,5.69082
255,2016-07-01 03:00:00,house_3,6.102353111111113,5.6908199999999995
256,2016-07-01 03:00:00,house_4,7.535494822222222,5.69082
257,2016-07-01 03:00:00,house_5,6.070012577777767,6.63928
258,2016-07-01 03:00:00,house_6,5.240146199999987,5.69082
259,2016-07-01 03:05:00,unresp_load,100.0,1.0964200000000002
260,2016-07-01 03:05:00,house_1,4.8651581763038525,5.6845
261,2016-07-01 03:05:00,house_2,4.5153159506793346,5.6845
262,2016-07-01 03:05:00,house_3,5.272903803652302,5.6845
263,2016-07-01 03:05:00,house_4,6.794904625390794,5.6845
264,2016-07-01 03:05:00,house_5,5.2385580596639745,6.63192
265,2016-07-01 03:05:00,house_6,4.357237462322848,5.6845
266,2016-07-01 03:10:00,unresp_load,100.0,1.0964200000000002
267,2016-07-01 03:10:00,house_1,4.115872524321309,5.67818
268,2016-07-01 03:10:00,house_2,3.748183382382277,5.67818
269,2016-07-01 03:10:00,house_3,4.544418962880885,5.67818
270,2016-07-01 03:10:00,house_4,6.144063417396118,5.67818
271,2016-07-01 03:10:00,house_5,4.508321098725746,6.62454
272,2016-07-01 03:10:00,house_6,3.582040648642641,5.67818
273,2016-07-01 03:15:00,unresp_load,100.0,1.0964200000000002
274,2016-07-01 03:15:00,house_1,3.4581316942011617,5.67185
275,2016-07-01 03:15:00,house_2,3.0748626376331423,5.67185
276,2016-07-01 03:15:00,house_3,3.9048367242603534,5.67185
277,2016-07-01 03:15:00,house_4,5.572262141538458,5.67185
278,2016-07-01 03:15:00,house_5,3.867209302721879,6.61716
279,2016-07-01 03:15:00,house_6,2.9016800179881472,5.67185
280,2016-07-01 03:20:00,unresp_load,100.0,1.0964200000000002
281,2016-07-01 03:20:00,house_1,2.677323734899984,5.66551
282,2016-07-01 03:20:00,house_2,2.275399611950011,5.66551
283,2016-07-01 03:20:00,house_3,3.1457714855000063,5.66551
284,2016-07-01 03:20:00,house_4,4.89435642065,5.66551
285,2016-07-01 03:20:00,house_5,3.1063126036999904,6.6097600000000005
286,2016-07-01 03:20:00,house_6,2.0937875790499882,5.66551
287,2016-07-01 03:25:00,unresp_load,100.0,1.0964200000000002
288,2016-07-01 03:25:00,house_1,1.9874108535395365,5.65917
289,2016-07-01 03:25:00,house_2,1.5690854767400424,5.65917
290,2016-07-01 03:25:00,house_3,2.474974477096966,5.65917
291,2016-07-01 03:25:00,house_4,4.294913639976201,5.65917
292,2016-07-01 03:25:00,house_5,2.4339054029744034,6.60237
293,2016-07-01 03:25:00,house_6,1.3800624304580429,5.65917
294,2016-07-01 03:30:00,unresp_load,100.0,1.0964200000000002
295,2016-07-01 03:30:00,house_1,1.378218431836718,5.6528199999999975
296,2016-07-01 03:30:00,house_2,0.9454909261224635,5.6528199999999975
297,2016-07-01 03:30:00,house_3,1.882567922448988,5.6528199999999975
298,2016-07-01 03:30:00,house_4,3.765164050204082,5.6528199999999975
299,2016-07-01 03:30:00,house_5,1.840084919999992,6.59496
300,2016-07-01 03:30:00,house_6,0.7499601840816191,5.6528199999999975
301,2016-07-01 03:35:00,unresp_load,100.0,1.0964200000000002
302,2016-07-01 03:35:00,house_1,0.6689377233964109,5.64647
303,2016-07-01 03:35:00,house_2,0.21930458955112184,5.64647
304,2016-07-01 03:35:00,house_3,1.1929909416982198,5.64647
305,2016-07-01 03:35:00,house_4,3.14913559511087,5.64647
306,2016-07-01 03:35:00,house_5,1.1488482300053953,6.58755
307,2016-07-01 03:35:00,house_6,0.016134929323943226,5.64647
308,2016-07-01 03:40:00,unresp_load,100.0,1.0964200000000002
309,2016-07-01 03:40:00,house_1,0.03897437363634282,5.64011
310,2016-07-01 03:40:00,house_2,-0.4255979449999892,5.64011
311,2016-07-01 03:40:00,house_3,0.5804394045454622,5.64011
312,2016-07-01 03:40:00,house_4,2.6015775031818205,5.64011
313,2016-07-01 03:40:00,house_5,0.5348300390908953,6.5801300000000005
314,2016-07-01 03:40:00,house_6,-0.6355179731818374,5.64011
315,2016-07-01 03:45:00,unresp_load,100.0,1.0964200000000002
316,2016-07-01 03:45:00,house_1,-0.5200281856000188,5.63374
317,2016-07-01 03:45:00,house_2,-0.9977824341333168,5.63374
318,2016-07-01 03:45:00,house_3,0.03680055466667653,5.63374
319,2016-07-01 03:45:00,house_4,2.1152870997333366,5.63374
320,2016-07-01 03:45:00,house_5,-0.010102946133343949,6.5727
321,2016-07-01 03:45:00,house_6,-1.2136588032000155,5.63374
322,2016-07-01 03:50:00,unresp_load,100.0,1.0964200000000002
323,2016-07-01 03:50:00,house_1,-1.1684099894329023,5.62737
324,2016-07-01 03:50:00,house_2,-1.6615830382892014,5.62737
325,2016-07-01 03:50:00,house_3,-0.5936104384687937,5.62737
326,2016-07-01 03:50:00,house_4,1.5519561359451899,5.62737
327,2016-07-01 03:50:00,house_5,-0.6420276792627639,6.56527
328,2016-07-01 03:50:00,house_6,-1.8844264927126737,5.62737
329,2016-07-01 03:55:00,unresp_load,100.0,1.0964200000000002
330,2016-07-01 03:55:00,house_1,-1.7469687638931788,5.621
331,2016-07-01 03:55:00,house_2,-2.2538297822181756,5.621
332,2016-07-01 03:55:00,house_3,-1.1562157079221258,5.621
333,2016-07-01 03:55:00,house_4,1.0489008557537396,5.621
334,2016-07-01 03:55:00,house_5,-1.2059767644726205,6.55783
335,2016-07-01 03:55:00,house_6,-2.4828582348030888,5.621
336,2016-07-01 04:00:00,unresp_load,100.0,1.0964200000000002
337,2016-07-01 04:00:00,house_1,-2.26265297796877,5.61461
338,2016-07-01 04:00:00,house_2,-2.7816450819531084,5.61461
339,2016-07-01 04:00:00,house_3,-1.6577609851562407,5.61461
340,2016-07-01 04:00:00,house_4,0.6001322903906257,5.61461
341,2016-07-01 04:00:00,house_5,-1.7087130104687631,6.5503800000000005
342,2016-07-01 04:00:00,house_6,-3.016155044609391,5.61461
343,2016-07-01 04:05:00,unresp_load,100.0,1.0964200000000002
344,2016-07-01 04:05:00,house_1,-2.740439358933795,5.60733
345,2016-07-01 04:05:00,house_2,-3.270628235901686,5.60733
346,2016-07-01 04:05:00,house_3,-2.1224973827571745,5.60733
347,2016-07-01 04:05:00,house_4,0.18410784473136488,5.60733
348,2016-07-01 04:05:00,house_5,-2.174548650728873,6.54189
349,2016-07-01 04:05:00,house_6,-3.5101975333611115,5.60733
350,2016-07-01 04:10:00,unresp_load,100.0,1.0964200000000002
351,2016-07-01 04:10:00,house_1,-3.165550936144019,5.6
352,2016-07-01 04:10:00,house_2,-3.705634607991982,5.6
353,2016-07-01 04:10:00,house_3,-2.5360764488799887,5.6
354,2016-07-01 04:10:00,house_4,-0.1864235706639974,5.6
355,2016-07-01 04:10:00,house_5,-2.589099137872012,6.53334
356,2016-07-01 04:10:00,house_6,-3.949674932968012,5.6
357,2016-07-01 04:15:00,unresp_load,100.0,1.0964200000000002
358,2016-07-01 04:15:00,house_1,-3.5430218300346183,5.59287
359,2016-07-01 04:15:00,house_2,-4.091824162076101,5.59287
360,2016-07-01 04:15:00,house_3,-2.9033856318338955,5.59287
361,2016-07-01 04:15:00,house_4,-0.5158019179238664,5.59287
362,2016-07-01 04:15:00,house_5,-2.9572642748789018,6.52501
363,2016-07-01 04:15:00,house_6,-4.339804070449841,5.59287
364,2016-07-01 04:20:00,unresp_load,100.0,1.0964200000000002
365,2016-07-01 04:20:00,house_1,-3.877352891819545,5.58592
366,2016-07-01 04:20:00,house_2,-4.4338101964274905,5.58592
367,2016-07-01 04:20:00,house_3,-3.228794724334307,5.58592
368,2016-07-01 04:20:00,house_4,-0.8079077849038399,5.58592
369,2016-07-01 04:20:00,house_5,-3.2834248939497144,6.51691
370,2016-07-01 04:20:00,house_6,-4.6852490540162846,5.58592
371,2016-07-01 04:25:00,unresp_load,100.0,1.0964200000000002
372,2016-07-01 04:25:00,house_1,-4.172575528316148,5.57918
373,2016-07-01 04:25:00,house_2,-4.735724776333201,5.57918
374,2016-07-01 04:25:00,house_3,-3.516217814453533,5.57918
375,2016-07-01 04:25:00,house_4,-1.0662173414880731,5.57918
376,2016-07-01 04:25:00,house_5,-3.5715049652972723,6.50904
377,2016-07-01 04:25:00,house_6,-4.990187432139571,5.57918
378,2016-07-01 04:30:00,unresp_load,100.0,1.0964200000000002
379,2016-07-01 04:30:00,house_1,-4.4323069611111245,5.57263
380,2016-07-01 04:30:00,house_2,-5.001275384876512,5.57263
381,2016-07-01 04:30:00,house_3,-3.7691669228394815,5.57263
382,2016-07-01 04:30:00,house_4,-1.2938499225308495,5.57263
383,2016-07-01 04:30:00,house_5,-3.825025370987653,6.5014
384,2016-07-01 04:30:00,house_6,-5.258367473148155,5.57263
385,2016-07-01 04:35:00,unresp_load,100.0,1.0964200000000002
386,2016-07-01 04:35:00,house_1,-4.7292954915702525,5.5662699999999985
387,2016-07-01 04:35:00,house_2,-5.305018294545416,5.566269999999999
388,2016-07-01 04:35:00,house_3,-4.058283137190056,5.5662699999999985
389,2016-07-01 04:35:00,house_4,-1.5535809742148563,5.566269999999999
390,2016-07-01 04:35:00,house_5,-4.1148046961983455,6.49399
391,2016-07-01 04:35:00,house_6,-5.565162393057848,5.566269999999999
392,2016-07-01 04:40:00,unresp_load,100.0,1.0964200000000002
393,2016-07-01 04:40:00,house_1,-4.992107980038278,5.5601199999999995
394,2016-07-01 04:40:00,house_2,-5.5737441516900255,5.56012
395,2016-07-01 04:40:00,house_3,-4.3142035181760034,5.5601199999999995
396,2016-07-01 04:40:00,house_4,-1.7837750382334083,5.56012
397,2016-07-01 04:40:00,house_5,-4.371305621875003,6.4868
398,2016-07-01 04:40:00,house_6,-5.836560244355876,5.56012
399,2016-07-01 04:45:00,unresp_load,100.0,1.0964200000000002
400,2016-07-01 04:45:00,house_1,-5.2237618925207885,5.55416
401,2016-07-01 04:45:00,house_2,-5.810545699722957,5.5541599999999995
402,2016-07-01 04:45:00,house_3,-4.539857795013827,5.55416
403,2016-07-01 04:45:00,house_4,-1.9870343468143896,5.5541599999999995
404,2016-07-01 04:45:00,house_5,-4.597465267590028,6.47985
405,2016-07-01 04:45:00,house_6,-6.0756877850415565,5.5541599999999995
406,2016-07-01 04:50:00,unresp_load,100.0,1.0964200000000002
407,2016-07-01 04:50:00,house_1,-5.485403067931042,5.5484
408,2016-07-01 04:50:00,house_2,-6.078088287413756,5.5484
409,2016-07-01 04:50:00,house_3,-4.794620798275837,5.5484
410,2016-07-01 04:50:00,house_4,-2.216123049827569,5.5484
411,2016-07-01 04:50:00,house_5,-4.852807641724136,6.47313
412,2016-07-01 04:50:00,house_6,-6.3458969643103496,5.5484
413,2016-07-01 04:55:00,unresp_load,100.0,1.0964200000000002
414,2016-07-01 04:55:00,house_1,-5.717198923366857,5.54283
415,2016-07-01 04:55:00,house_2,-6.31505171482904,5.54283
416,2016-07-01 04:55:00,house_3,-5.020393781901731,5.54283
417,2016-07-01 04:55:00,house_4,-2.4194143310657736,5.54283
418,2016-07-01 04:55:00,house_5,-5.079087951485207,6.46664
419,2016-07-01 04:55:00,house_6,-6.585195392783687,5.54283
420,2016-07-01 05:00:00,unresp_load,100.0,1.0964200000000002
421,2016-07-01 05:00:00,house_1,-5.921673051100023,5.53747
422,2016-07-01 05:00:00,house_2,-6.524022511049974,5.53747
423,2016-07-01 05:00:00,house_3,-5.219626984499989,5.53747
424,2016-07-01 05:00:00,house_4,-2.599084620349996,5.53747
425,2016-07-01 05:00:00,house_5,-5.278762614300007,6.4603800000000025
426,2016-07-01 05:00:00,house_6,-6.796198037950018,5.53747
