# file...... TESS/TESS_0001/meter_load_P.csv
# date...... Sun Apr  5 01:14:00 2020
# user...... (null)
# host...... (null)
# group..... class=triplex_meter
# property.. measured_real_power
# limit..... 0
# interval.. 60
# timestamp,meter_1,meter_2,meter_3,meter_4,meter_5,meter_6
2016-07-01 00:00:00 PDT,+3230.04,+3230.04,+3220.34,+3220.34,+3428.55,+2970.41
2016-07-01 00:01:00 PDT,+3229.54,+3229.54,+3219.83,+3219.83,+3427.96,+2969.9
2016-07-01 00:02:00 PDT,+3229.03,+3229.03,+3219.32,+3219.32,+3427.36,+2969.39
2016-07-01 00:03:00 PDT,+3228.52,+3228.52,+3218.81,+3218.81,+3426.77,+2968.88
2016-07-01 00:04:00 PDT,+3228.02,+3228.02,+3218.3,+3218.3,+3426.17,+2968.37
2016-07-01 00:05:00 PDT,+3227.51,+3227.51,+3217.79,+3217.79,+3425.58,+2967.86
2016-07-01 00:06:00 PDT,+3227,+3227,+3217.29,+3217.29,+3424.99,+2967.35
2016-07-01 00:07:00 PDT,+3226.49,+3226.49,+3216.78,+3216.78,+3424.39,+2966.84
2016-07-01 00:08:00 PDT,+3225.98,+3225.98,+3216.27,+3216.27,+3423.8,+2966.33
2016-07-01 00:09:00 PDT,+3225.47,+3225.47,+3215.76,+3215.76,+3423.2,+2965.83
2016-07-01 00:10:00 PDT,+3224.97,+3224.97,+3215.25,+3215.25,+3422.61,+2965.31
2016-07-01 00:11:00 PDT,+3224.46,+3224.46,+3214.73,+3214.73,+3422.01,+2964.8
2016-07-01 00:12:00 PDT,+3223.95,+3223.95,+3214.22,+3214.22,+3421.42,+2964.29
2016-07-01 00:13:00 PDT,+3223.44,+3223.44,+3213.71,+3213.71,+3420.82,+2963.78
2016-07-01 00:14:00 PDT,+3222.93,+3222.93,+3213.2,+3213.2,+3420.22,+2963.27
2016-07-01 00:15:00 PDT,+278.162,+278.162,+259.972,+259.972,+10.0009,+10.0009
2016-07-01 00:16:00 PDT,+278.162,+278.162,+259.972,+259.972,+10.0009,+10.0009
2016-07-01 00:17:00 PDT,+278.162,+278.162,+259.972,+259.972,+10.0009,+10.0009
2016-07-01 00:18:00 PDT,+278.162,+278.162,+259.972,+259.972,+10.0009,+10.0009
2016-07-01 00:19:00 PDT,+278.162,+278.162,+259.972,+259.972,+10.0009,+10.0009
2016-07-01 00:20:00 PDT,+3219.87,+3219.87,+3210.13,+3210.13,+3416.64,+2960.2
2016-07-01 00:21:00 PDT,+3219.36,+3219.36,+3209.62,+3209.62,+3416.05,+2959.69
2016-07-01 00:22:00 PDT,+3218.85,+3218.85,+3209.11,+3209.11,+3415.45,+2959.18
2016-07-01 00:23:00 PDT,+3218.34,+3218.34,+3208.59,+3208.59,+3414.85,+2958.67
2016-07-01 00:24:00 PDT,+3217.82,+3217.82,+3208.08,+3208.08,+3414.25,+2958.15
2016-07-01 00:25:00 PDT,+3217.31,+3217.31,+3207.57,+3207.57,+3413.65,+2957.64
2016-07-01 00:26:00 PDT,+3216.8,+3216.8,+3207.06,+3207.06,+3413.05,+2957.13
2016-07-01 00:27:00 PDT,+3216.29,+3216.29,+3206.54,+3206.54,+3412.46,+2956.61
2016-07-01 00:28:00 PDT,+3215.78,+3215.78,+3206.03,+3206.03,+3411.86,+2956.1
2016-07-01 00:29:00 PDT,+3215.27,+3215.27,+3205.51,+3205.51,+3411.26,+2955.59
2016-07-01 00:30:00 PDT,+3214.75,+3214.75,+3205,+3205,+3410.66,+2955.07
2016-07-01 00:31:00 PDT,+3214.24,+3214.24,+3204.49,+3204.49,+3410.06,+2954.56
2016-07-01 00:32:00 PDT,+3213.73,+3213.73,+3203.97,+3203.97,+3409.46,+2954.04
2016-07-01 00:33:00 PDT,+3213.21,+3213.21,+3203.46,+3203.46,+3408.86,+2953.53
2016-07-01 00:34:00 PDT,+3212.7,+3212.7,+3202.94,+3202.94,+3408.26,+2953.02
2016-07-01 00:35:00 PDT,+3212.19,+3212.19,+3202.43,+3202.43,+3407.66,+2952.5
2016-07-01 00:36:00 PDT,+3211.67,+3211.67,+3201.91,+3201.91,+3407.06,+2951.99
2016-07-01 00:37:00 PDT,+3211.16,+3211.16,+3201.4,+3201.4,+3406.45,+2951.47
2016-07-01 00:38:00 PDT,+3210.65,+3210.65,+3200.88,+3200.88,+3405.85,+2950.95
2016-07-01 00:39:00 PDT,+3210.13,+3210.13,+3200.37,+3200.37,+3405.25,+2950.44
2016-07-01 00:40:00 PDT,+3209.62,+3209.62,+3199.85,+3199.85,+3404.65,+2949.92
2016-07-01 00:41:00 PDT,+3209.1,+3209.1,+3199.33,+3199.33,+3404.05,+2949.41
2016-07-01 00:42:00 PDT,+3208.59,+3208.59,+3198.82,+3198.82,+3403.45,+2948.89
2016-07-01 00:43:00 PDT,+3208.07,+3208.07,+3198.3,+3198.3,+3402.84,+2948.37
2016-07-01 00:44:00 PDT,+3207.56,+3207.56,+3197.78,+3197.78,+3402.24,+2947.86
2016-07-01 00:45:00 PDT,+3207.04,+3207.04,+3197.27,+3197.27,+3401.64,+2947.34
2016-07-01 00:46:00 PDT,+3206.53,+3206.53,+3196.75,+3196.75,+3401.03,+2946.82
2016-07-01 00:47:00 PDT,+3206.01,+3206.01,+3196.23,+3196.23,+3400.43,+2946.31
2016-07-01 00:48:00 PDT,+3205.5,+3205.5,+3195.71,+3195.71,+3399.83,+2945.79
2016-07-01 00:49:00 PDT,+3204.98,+3204.98,+3195.2,+3195.2,+3399.22,+2945.27
2016-07-01 00:50:00 PDT,+3204.46,+3204.46,+3194.68,+3194.68,+3398.62,+2944.75
2016-07-01 00:51:00 PDT,+3203.95,+3203.95,+3194.16,+3194.16,+3398.02,+2944.24
2016-07-01 00:52:00 PDT,+3203.43,+3203.43,+3193.64,+3193.64,+3397.41,+2943.72
2016-07-01 00:53:00 PDT,+3202.91,+3202.91,+3193.12,+3193.12,+3396.81,+2943.2
2016-07-01 00:54:00 PDT,+3202.4,+3202.4,+3192.61,+3192.61,+3396.2,+2942.68
2016-07-01 00:55:00 PDT,+3201.88,+3201.88,+3192.09,+3192.09,+3395.6,+2942.16
