,t,name,P_bid,Q_bid
138,2016-07-01 11:30:00,WS_supply,30.02,1250.0
139,2016-07-01 11:35:00,WS_supply,30.02,1250.0
140,2016-07-01 11:40:00,WS_supply,30.02,1250.0
141,2016-07-01 11:45:00,WS_supply,30.88,1250.0
142,2016-07-01 11:50:00,WS_supply,30.88,1250.0
143,2016-07-01 11:55:00,WS_supply,30.88,1250.0
144,2016-07-01 12:00:00,WS_supply,30.75,1250.0
145,2016-07-01 12:05:00,WS_supply,30.75,1250.0
146,2016-07-01 12:10:00,WS_supply,30.75,1250.0
147,2016-07-01 12:15:00,WS_supply,31.11,1250.0
148,2016-07-01 12:20:00,WS_supply,31.11,1250.0
149,2016-07-01 12:25:00,WS_supply,31.11,1250.0
150,2016-07-01 12:30:00,WS_supply,32.84,1250.0
151,2016-07-01 12:35:00,WS_supply,32.84,1250.0
152,2016-07-01 12:40:00,WS_supply,32.84,1250.0
153,2016-07-01 12:45:00,WS_supply,33.01,1250.0
154,2016-07-01 12:50:00,WS_supply,33.01,1250.0
155,2016-07-01 12:55:00,WS_supply,33.01,1250.0
156,2016-07-01 13:00:00,WS_supply,34.13,1250.0
157,2016-07-01 13:05:00,WS_supply,34.13,1250.0
158,2016-07-01 13:10:00,WS_supply,34.13,1250.0
159,2016-07-01 13:15:00,WS_supply,36.63,1250.0
160,2016-07-01 13:20:00,WS_supply,36.63,1250.0
161,2016-07-01 13:25:00,WS_supply,36.63,1250.0
162,2016-07-01 13:30:00,WS_supply,35.8,1250.0
163,2016-07-01 13:35:00,WS_supply,35.8,1250.0
164,2016-07-01 13:40:00,WS_supply,35.8,1250.0
165,2016-07-01 13:45:00,WS_supply,38.22,1250.0
166,2016-07-01 13:50:00,WS_supply,38.22,1250.0
167,2016-07-01 13:55:00,WS_supply,38.22,1250.0
168,2016-07-01 14:00:00,WS_supply,32.89,1250.0
169,2016-07-01 14:05:00,WS_supply,32.89,1250.0
170,2016-07-01 14:10:00,WS_supply,32.89,1250.0
171,2016-07-01 14:15:00,WS_supply,32.69,1250.0
172,2016-07-01 14:20:00,WS_supply,32.69,1250.0
173,2016-07-01 14:25:00,WS_supply,32.69,1250.0
174,2016-07-01 14:30:00,WS_supply,33.17,1250.0
175,2016-07-01 14:35:00,WS_supply,33.17,1250.0
176,2016-07-01 14:40:00,WS_supply,33.17,1250.0
177,2016-07-01 14:45:00,WS_supply,32.9,1250.0
178,2016-07-01 14:50:00,WS_supply,32.9,1250.0
179,2016-07-01 14:55:00,WS_supply,32.9,1250.0
180,2016-07-01 15:00:00,WS_supply,32.33,1250.0
181,2016-07-01 15:05:00,WS_supply,32.33,1250.0
182,2016-07-01 15:10:00,WS_supply,32.33,1250.0
183,2016-07-01 15:15:00,WS_supply,32.76,1250.0
184,2016-07-01 15:20:00,WS_supply,32.76,1250.0
185,2016-07-01 15:25:00,WS_supply,32.76,1250.0
186,2016-07-01 15:30:00,WS_supply,32.26,1250.0
187,2016-07-01 15:35:00,WS_supply,32.26,1250.0
188,2016-07-01 15:40:00,WS_supply,32.26,1250.0
189,2016-07-01 15:45:00,WS_supply,32.9,1250.0
190,2016-07-01 15:50:00,WS_supply,32.9,1250.0
191,2016-07-01 15:55:00,WS_supply,32.9,1250.0
192,2016-07-01 16:00:00,WS_supply,32.75,1250.0
193,2016-07-01 16:05:00,WS_supply,32.75,1250.0
194,2016-07-01 16:10:00,WS_supply,32.75,1250.0
195,2016-07-01 16:15:00,WS_supply,31.91,1250.0
196,2016-07-01 16:20:00,WS_supply,31.91,1250.0
197,2016-07-01 16:25:00,WS_supply,31.91,1250.0
198,2016-07-01 16:30:00,WS_supply,31.74,1250.0
199,2016-07-01 16:35:00,WS_supply,31.74,1250.0
200,2016-07-01 16:40:00,WS_supply,31.74,1250.0
201,2016-07-01 16:45:00,WS_supply,31.16,1250.0
202,2016-07-01 16:50:00,WS_supply,31.16,1250.0
203,2016-07-01 16:55:00,WS_supply,31.16,1250.0
204,2016-07-01 17:00:00,WS_supply,31.2,1250.0
205,2016-07-01 17:05:00,WS_supply,31.2,1250.0
206,2016-07-01 17:10:00,WS_supply,31.2,1250.0
207,2016-07-01 17:15:00,WS_supply,30.51,1250.0
208,2016-07-01 17:20:00,WS_supply,30.51,1250.0
209,2016-07-01 17:25:00,WS_supply,30.51,1250.0
210,2016-07-01 17:30:00,WS_supply,29.85,1250.0
211,2016-07-01 17:35:00,WS_supply,29.85,1250.0
212,2016-07-01 17:40:00,WS_supply,29.85,1250.0
213,2016-07-01 17:45:00,WS_supply,30.02,1250.0
214,2016-07-01 17:50:00,WS_supply,30.02,1250.0
215,2016-07-01 17:55:00,WS_supply,30.02,1250.0
216,2016-07-01 18:00:00,WS_supply,29.65,1250.0
217,2016-07-01 18:05:00,WS_supply,29.65,1250.0
218,2016-07-01 18:10:00,WS_supply,29.65,1250.0
219,2016-07-01 18:15:00,WS_supply,29.42,1250.0
220,2016-07-01 18:20:00,WS_supply,29.42,1250.0
221,2016-07-01 18:25:00,WS_supply,29.42,1250.0
222,2016-07-01 18:30:00,WS_supply,27.91,1250.0
223,2016-07-01 18:35:00,WS_supply,27.91,1250.0
224,2016-07-01 18:40:00,WS_supply,27.91,1250.0
225,2016-07-01 18:45:00,WS_supply,25.73,1250.0
226,2016-07-01 18:50:00,WS_supply,25.73,1250.0
227,2016-07-01 18:55:00,WS_supply,25.73,1250.0
228,2016-07-01 19:00:00,WS_supply,26.3,1250.0
229,2016-07-01 19:05:00,WS_supply,26.3,1250.0
230,2016-07-01 19:10:00,WS_supply,26.3,1250.0
231,2016-07-01 19:15:00,WS_supply,29.77,1250.0
232,2016-07-01 19:20:00,WS_supply,29.77,1250.0
233,2016-07-01 19:25:00,WS_supply,29.77,1250.0
234,2016-07-01 19:30:00,WS_supply,25.16,1250.0
235,2016-07-01 19:35:00,WS_supply,25.16,1250.0
236,2016-07-01 19:40:00,WS_supply,25.16,1250.0
237,2016-07-01 19:45:00,WS_supply,22.64,1250.0
238,2016-07-01 19:50:00,WS_supply,22.64,1250.0
239,2016-07-01 19:55:00,WS_supply,22.64,1250.0
240,2016-07-01 20:00:00,WS_supply,25.29,1250.0
241,2016-07-01 20:05:00,WS_supply,25.29,1250.0
242,2016-07-01 20:10:00,WS_supply,25.29,1250.0
243,2016-07-01 20:15:00,WS_supply,24.53,1250.0
244,2016-07-01 20:20:00,WS_supply,24.53,1250.0
245,2016-07-01 20:25:00,WS_supply,24.53,1250.0
246,2016-07-01 20:30:00,WS_supply,23.83,1250.0
247,2016-07-01 20:35:00,WS_supply,23.83,1250.0
248,2016-07-01 20:40:00,WS_supply,23.83,1250.0
249,2016-07-01 20:45:00,WS_supply,24.82,1250.0
250,2016-07-01 20:50:00,WS_supply,24.82,1250.0
251,2016-07-01 20:55:00,WS_supply,24.82,1250.0
252,2016-07-01 21:00:00,WS_supply,24.8,1250.0
253,2016-07-01 21:05:00,WS_supply,24.8,1250.0
254,2016-07-01 21:10:00,WS_supply,24.8,1250.0
255,2016-07-01 21:15:00,WS_supply,24.21,1250.0
256,2016-07-01 21:20:00,WS_supply,24.21,1250.0
257,2016-07-01 21:25:00,WS_supply,24.21,1250.0
258,2016-07-01 21:30:00,WS_supply,22.48,1250.0
259,2016-07-01 21:35:00,WS_supply,22.48,1250.0
260,2016-07-01 21:40:00,WS_supply,22.48,1250.0
261,2016-07-01 21:45:00,WS_supply,21.64,1250.0
262,2016-07-01 21:50:00,WS_supply,21.64,1250.0
263,2016-07-01 21:55:00,WS_supply,21.64,1250.0
264,2016-07-01 22:00:00,WS_supply,20.59,1250.0
265,2016-07-01 22:05:00,WS_supply,20.59,1250.0
266,2016-07-01 22:10:00,WS_supply,20.59,1250.0
267,2016-07-01 22:15:00,WS_supply,20.41,1250.0
268,2016-07-01 22:20:00,WS_supply,20.41,1250.0
269,2016-07-01 22:25:00,WS_supply,20.41,1250.0
270,2016-07-01 22:30:00,WS_supply,19.56,1250.0
271,2016-07-01 22:35:00,WS_supply,19.56,1250.0
272,2016-07-01 22:40:00,WS_supply,19.56,1250.0
273,2016-07-01 22:45:00,WS_supply,19.51,1250.0
274,2016-07-01 22:50:00,WS_supply,19.51,1250.0
275,2016-07-01 22:55:00,WS_supply,19.51,1250.0
276,2016-07-01 23:00:00,WS_supply,19.47,1250.0
277,2016-07-01 23:05:00,WS_supply,19.47,1250.0
278,2016-07-01 23:10:00,WS_supply,19.47,1250.0
279,2016-07-01 23:15:00,WS_supply,18.82,1250.0
280,2016-07-01 23:20:00,WS_supply,18.82,1250.0
281,2016-07-01 23:25:00,WS_supply,18.82,1250.0
282,2016-07-01 23:30:00,WS_supply,18.53,1250.0
283,2016-07-01 23:35:00,WS_supply,18.53,1250.0
284,2016-07-01 23:40:00,WS_supply,18.53,1250.0
285,2016-07-01 23:45:00,WS_supply,18.27,1250.0
286,2016-07-01 23:50:00,WS_supply,18.27,1250.0
287,2016-07-01 23:55:00,WS_supply,18.27,1250.0
288,2016-07-02 00:00:00,WS_supply,18.03,1250.0
