# file...... output/battery_SOC.csv
# date...... Fri Mar 13 18:43:50 2020
# user...... (null)
# host...... (null)
# group..... class=battery
# property.. state_of_charge
# limit..... 0
# interval.. 60
# timestamp,EV_1,Battery_1,EV_2,Battery_2,EV_3,Battery_3,EV_4,Battery_4,EV_5,Battery_5,EV_6,Battery_6
2016-07-01 00:29:00 PDT,+0.99193,+0.2,+0.902802,+0.2,+1,+0.2,+0.847196,+0.2,+0.855073,+0.2,+1,+0.2
2016-07-01 00:30:00 PDT,+0.99193,+0.2,+0.919388,+0.2,+1,+0.2,+0.857491,+0.2,+0.879992,+0.2,+1,+0.2
2016-07-01 00:31:00 PDT,+0.99193,+0.2,+0.920102,+0.2,+1,+0.2,+0.858563,+0.2,+0.880707,+0.2,+1,+0.2
2016-07-01 00:32:00 PDT,+0.99193,+0.2,+0.920817,+0.2,+1,+0.2,+0.859635,+0.2,+0.881421,+0.2,+1,+0.2
2016-07-01 00:33:00 PDT,+0.99193,+0.2,+0.921532,+0.2,+1,+0.2,+0.860707,+0.2,+0.882136,+0.2,+1,+0.2
2016-07-01 00:34:00 PDT,+0.99193,+0.2,+0.922247,+0.2,+1,+0.2,+0.861779,+0.2,+0.882851,+0.2,+1,+0.2
2016-07-01 00:35:00 PDT,+0.99193,+0.2,+0.938832,+0.2,+1,+0.2,+0.872074,+0.2,+0.90777,+0.2,+1,+0.2
2016-07-01 00:36:00 PDT,+0.99193,+0.2,+0.939547,+0.2,+1,+0.2,+0.873146,+0.2,+0.908484,+0.2,+1,+0.2
2016-07-01 00:37:00 PDT,+0.99193,+0.2,+0.940262,+0.2,+1,+0.2,+0.874218,+0.2,+0.909199,+0.2,+1,+0.2
2016-07-01 00:38:00 PDT,+0.99193,+0.2,+0.940977,+0.2,+1,+0.2,+0.875291,+0.2,+0.909914,+0.2,+1,+0.2
2016-07-01 00:39:00 PDT,+0.99193,+0.2,+0.941691,+0.2,+1,+0.2,+0.876363,+0.2,+0.910629,+0.2,+1,+0.2
2016-07-01 00:40:00 PDT,+0.99193,+0.2,+0.958277,+0.2,+1,+0.2,+0.886657,+0.2,+0.935547,+0.2,+1,+0.2
2016-07-01 00:41:00 PDT,+0.99193,+0.2,+0.958991,+0.2,+1,+0.2,+0.887729,+0.2,+0.936262,+0.2,+1,+0.2
2016-07-01 00:42:00 PDT,+0.99193,+0.2,+0.959706,+0.2,+1,+0.2,+0.888802,+0.2,+0.936977,+0.2,+1,+0.2
2016-07-01 00:43:00 PDT,+0.99193,+0.2,+0.960421,+0.2,+1,+0.2,+0.889874,+0.2,+0.937692,+0.2,+1,+0.2
2016-07-01 00:44:00 PDT,+0.99193,+0.2,+0.961136,+0.2,+1,+0.2,+0.890946,+0.2,+0.938407,+0.2,+1,+0.2
2016-07-01 00:45:00 PDT,+0.99193,+0.2,+0.977721,+0.2,+1,+0.2,+0.901241,+0.2,+0.963325,+0.2,+1,+0.2
2016-07-01 00:46:00 PDT,+0.99193,+0.2,+0.978436,+0.2,+1,+0.2,+0.902313,+0.2,+0.96404,+0.2,+1,+0.2
2016-07-01 00:47:00 PDT,+0.99193,+0.2,+0.979151,+0.2,+1,+0.2,+0.903385,+0.2,+0.964755,+0.2,+1,+0.2
2016-07-01 00:48:00 PDT,+0.99193,+0.2,+0.979865,+0.2,+1,+0.2,+0.904457,+0.2,+0.96547,+0.2,+1,+0.2
2016-07-01 00:49:00 PDT,+0.99193,+0.2,+0.98058,+0.2,+1,+0.2,+0.905529,+0.2,+0.966184,+0.2,+1,+0.2
2016-07-01 00:50:00 PDT,+0.99193,+0.2,+0.997165,+0.2,+1,+0.2,+0.915824,+0.2,+0.991103,+0.2,+1,+0.2
2016-07-01 00:51:00 PDT,+0.99193,+0.2,+0.997165,+0.2,+1,+0.2,+0.916896,+0.2,+0.991103,+0.2,+1,+0.2
2016-07-01 00:52:00 PDT,+0.99193,+0.2,+0.997165,+0.2,+1,+0.2,+0.917968,+0.2,+0.991103,+0.2,+1,+0.2
2016-07-01 00:53:00 PDT,+0.99193,+0.2,+0.997165,+0.2,+1,+0.2,+0.919041,+0.2,+0.991103,+0.2,+1,+0.2
2016-07-01 00:54:00 PDT,+0.99193,+0.2,+0.997165,+0.2,+1,+0.2,+0.920113,+0.2,+0.991103,+0.2,+1,+0.2
2016-07-01 00:55:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+0.930407,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 00:56:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+0.931479,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 00:57:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+0.932552,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 00:58:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+0.933624,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 00:59:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+0.934696,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:00:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+0.944991,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:01:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+0.946063,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:02:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+0.947135,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:03:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+0.948207,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:04:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+0.949279,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:05:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+0.959574,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:06:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+0.960646,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:07:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+0.961718,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:08:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+0.962791,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:09:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+0.963863,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:10:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+0.974157,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:11:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+0.975229,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:12:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+0.976302,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:13:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+0.977374,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:14:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+0.978446,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:15:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+0.988741,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:16:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+0.989813,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:17:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+0.990885,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:18:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+0.991957,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:19:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+0.993029,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:20:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:21:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:22:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:23:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:24:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:25:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:26:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:27:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:28:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:29:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:30:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:31:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:32:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:33:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:34:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:35:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:36:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:37:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:38:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:39:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:40:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:41:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:42:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:43:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:44:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:45:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:46:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:47:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:48:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:49:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:50:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:51:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:52:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:53:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:54:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:55:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:56:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:57:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:58:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 01:59:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:00:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:01:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:02:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:03:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:04:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:05:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:06:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:07:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:08:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:09:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:10:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:11:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:12:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:13:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:14:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:15:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:16:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:17:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:18:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:19:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:20:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:21:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:22:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:23:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:24:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:25:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:26:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:27:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:28:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:29:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:30:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:31:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:32:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:33:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:34:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:35:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:36:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:37:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:38:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:39:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:40:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:41:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:42:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:43:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:44:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:45:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:46:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:47:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:48:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:49:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:50:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:51:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:52:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:53:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:54:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:55:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:56:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:57:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
2016-07-01 02:58:00 PDT,+0.99193,+0.2,+0.996451,+0.2,+1,+0.2,+1,+0.2,+0.990388,+0.2,+1,+0.2
