,timestamp,appliance_name,bid_price,bid_quantity
0,2016-07-02,HVAC_e_1,100.0,2.21116
1,2016-07-02,HVAC_e_2,100.0,1.84263
2,2016-07-02,HVAC_e_3,100.0,2.21116
3,2016-07-02,HVAC_e_4,100.0,2.21116
4,2016-07-02,HVAC_e_5,100.0,2.21116
5,2016-07-02,HVAC_e_6,100.0,2.21116
6,2016-07-02,Battery_1,14.14,3.9
7,2016-07-02,Battery_2,14.14,3.9
8,2016-07-02,Battery_3,14.14,3.9
9,2016-07-02,Battery_4,14.14,3.9
10,2016-07-02,Battery_5,14.14,3.9
11,2016-07-02,Battery_6,14.14,3.9
12,2016-07-02,EV_1,0.0,9.3264
13,2016-07-02,EV_3,0.0,4.7172
14,2016-07-02,EV_5,0.0,4.446
15,2016-07-02,unresponsive_loads,100.0,4.6748
