,timestamp,appliance_name,bid_price,bid_quantity,S_D
0,2016-07-01 00:00:00,EV_1,100.0,20.0,D
1,2016-07-01 00:00:00,EV_2,100.0,14.0,D
2,2016-07-01 00:00:00,EV_3,100.0,20.0,D
3,2016-07-01 00:00:00,EV_4,100.0,7.0,D
4,2016-07-01 00:00:00,EV_5,100.0,20.0,D
5,2016-07-01 00:00:00,EV_6,100.0,14.0,D
6,2016-07-01 00:05:00,EV_1,100.0,20.0,D
7,2016-07-01 00:05:00,EV_2,100.0,14.0,D
8,2016-07-01 00:05:00,EV_3,100.0,20.0,D
9,2016-07-01 00:05:00,EV_4,100.0,7.0,D
10,2016-07-01 00:05:00,EV_5,100.0,20.0,D
11,2016-07-01 00:05:00,EV_6,100.0,14.0,D
12,2016-07-01 00:10:00,EV_1,100.0,20.0,D
13,2016-07-01 00:10:00,EV_2,100.0,14.0,D
14,2016-07-01 00:10:00,EV_3,100.0,20.0,D
15,2016-07-01 00:10:00,EV_4,100.0,7.0,D
16,2016-07-01 00:10:00,EV_5,100.0,20.0,D
17,2016-07-01 00:10:00,EV_6,100.0,14.0,D
18,2016-07-01 00:15:00,EV_2,100.0,14.0,D
19,2016-07-01 00:15:00,EV_3,79.098012372,16.8156,D
20,2016-07-01 00:15:00,EV_4,100.0,7.0,D
21,2016-07-01 00:15:00,EV_5,100.0,20.0,D
22,2016-07-01 00:15:00,EV_6,33.16526795200001,3.1332,D
23,2016-07-01 00:20:00,EV_2,100.0,14.0,D
24,2016-07-01 00:20:00,EV_4,100.0,7.0,D
25,2016-07-01 00:20:00,EV_5,100.0,20.0,D
26,2016-07-01 00:25:00,EV_2,100.0,14.0,D
27,2016-07-01 00:25:00,EV_4,100.0,7.0,D
28,2016-07-01 00:25:00,EV_5,100.0,20.0,D
29,2016-07-01 00:30:00,EV_2,100.0,14.0,D
30,2016-07-01 00:30:00,EV_4,100.0,7.0,D
31,2016-07-01 00:30:00,EV_5,100.0,20.0,D
32,2016-07-01 00:35:00,EV_2,100.0,14.0,D
33,2016-07-01 00:35:00,EV_4,100.0,7.0,D
34,2016-07-01 00:35:00,EV_5,100.0,20.0,D
35,2016-07-01 00:40:00,EV_2,100.0,14.0,D
36,2016-07-01 00:40:00,EV_4,100.0,7.0,D
37,2016-07-01 00:40:00,EV_5,100.0,20.0,D
38,2016-07-01 00:45:00,EV_2,100.0,14.0,D
39,2016-07-01 00:45:00,EV_4,100.0,7.0,D
40,2016-07-01 00:45:00,EV_5,100.0,20.0,D
41,2016-07-01 00:50:00,EV_4,100.0,7.0,D
42,2016-07-01 00:55:00,EV_4,100.0,7.0,D
43,2016-07-01 01:00:00,EV_4,100.0,7.0,D
44,2016-07-01 01:05:00,EV_4,100.0,7.0,D
45,2016-07-01 01:10:00,EV_4,100.0,7.0,D
46,2016-07-01 01:15:00,EV_4,92.512741568,5.9196,D
47,2016-07-01 03:00:00,Battery_1,15.94,3.9,D
48,2016-07-01 03:00:00,Battery_2,15.94,3.9,D
49,2016-07-01 03:00:00,Battery_3,15.94,3.9,D
50,2016-07-01 03:00:00,Battery_4,15.94,3.9,D
51,2016-07-01 03:00:00,Battery_5,15.94,3.9,D
52,2016-07-01 03:00:00,Battery_6,15.94,3.9,D
53,2016-07-01 03:05:00,Battery_1,15.94,3.9,D
54,2016-07-01 03:05:00,Battery_2,15.94,3.9,D
55,2016-07-01 03:05:00,Battery_3,15.94,3.9,D
56,2016-07-01 03:05:00,Battery_4,15.94,3.9,D
57,2016-07-01 03:05:00,Battery_5,15.94,3.9,D
58,2016-07-01 03:05:00,Battery_6,15.94,3.9,D
59,2016-07-01 03:10:00,Battery_1,15.94,3.9,D
60,2016-07-01 03:10:00,Battery_2,15.94,3.9,D
61,2016-07-01 03:10:00,Battery_3,15.94,3.9,D
62,2016-07-01 03:10:00,Battery_4,15.94,3.9,D
63,2016-07-01 03:10:00,Battery_5,15.94,3.9,D
64,2016-07-01 03:10:00,Battery_6,15.94,3.9,D
65,2016-07-01 03:15:00,Battery_1,15.94,3.9,D
66,2016-07-01 03:15:00,Battery_2,15.94,3.9,D
67,2016-07-01 03:15:00,Battery_3,15.94,3.9,D
68,2016-07-01 03:15:00,Battery_4,15.94,3.9,D
69,2016-07-01 03:15:00,Battery_5,15.94,3.9,D
70,2016-07-01 03:15:00,Battery_6,15.94,3.9,D
71,2016-07-01 03:20:00,Battery_1,15.94,3.9,D
72,2016-07-01 03:20:00,Battery_2,15.94,3.9,D
73,2016-07-01 03:20:00,Battery_3,15.94,3.9,D
74,2016-07-01 03:20:00,Battery_4,15.94,3.9,D
75,2016-07-01 03:20:00,Battery_5,15.94,3.9,D
76,2016-07-01 03:20:00,Battery_6,15.94,3.9,D
77,2016-07-01 03:25:00,Battery_1,15.94,3.9,D
78,2016-07-01 03:25:00,Battery_2,15.94,3.9,D
79,2016-07-01 03:25:00,Battery_3,15.94,3.9,D
80,2016-07-01 03:25:00,Battery_4,15.94,3.9,D
81,2016-07-01 03:25:00,Battery_5,15.94,3.9,D
82,2016-07-01 03:25:00,Battery_6,15.94,3.9,D
83,2016-07-01 03:30:00,Battery_1,15.94,3.9,D
84,2016-07-01 03:30:00,Battery_2,15.94,3.9,D
85,2016-07-01 03:30:00,Battery_3,15.94,3.9,D
86,2016-07-01 03:30:00,Battery_4,15.94,3.9,D
87,2016-07-01 03:30:00,Battery_5,15.94,3.9,D
88,2016-07-01 03:30:00,Battery_6,15.94,3.9,D
89,2016-07-01 03:35:00,Battery_1,15.94,3.9,D
90,2016-07-01 03:35:00,Battery_2,15.94,3.9,D
91,2016-07-01 03:35:00,Battery_3,15.94,3.9,D
92,2016-07-01 03:35:00,Battery_4,15.94,3.9,D
93,2016-07-01 03:35:00,Battery_5,15.94,3.9,D
94,2016-07-01 03:35:00,Battery_6,15.94,3.9,D
95,2016-07-01 03:40:00,Battery_1,15.94,3.9,D
96,2016-07-01 03:40:00,Battery_2,15.94,3.9,D
97,2016-07-01 03:40:00,Battery_3,15.94,3.9,D
98,2016-07-01 03:40:00,Battery_4,15.94,3.9,D
99,2016-07-01 03:40:00,Battery_5,15.94,3.9,D
100,2016-07-01 03:40:00,Battery_6,15.94,3.9,D
101,2016-07-01 03:45:00,Battery_1,15.94,3.9,D
102,2016-07-01 03:45:00,Battery_2,15.94,3.9,D
103,2016-07-01 03:45:00,Battery_3,15.94,3.9,D
104,2016-07-01 03:45:00,Battery_4,15.94,3.9,D
105,2016-07-01 03:45:00,Battery_5,15.94,3.9,D
106,2016-07-01 03:45:00,Battery_6,15.94,3.9,D
107,2016-07-01 03:50:00,Battery_1,15.94,3.9,D
108,2016-07-01 03:50:00,Battery_2,15.94,3.9,D
109,2016-07-01 03:50:00,Battery_3,15.94,3.9,D
110,2016-07-01 03:50:00,Battery_4,15.94,3.9,D
111,2016-07-01 03:50:00,Battery_5,15.94,3.9,D
112,2016-07-01 03:50:00,Battery_6,15.94,3.9,D
113,2016-07-01 03:55:00,Battery_1,15.94,3.9,D
114,2016-07-01 03:55:00,Battery_2,15.94,3.9,D
115,2016-07-01 03:55:00,Battery_3,15.94,3.9,D
116,2016-07-01 03:55:00,Battery_4,15.94,3.9,D
117,2016-07-01 03:55:00,Battery_5,15.94,3.9,D
118,2016-07-01 03:55:00,Battery_6,15.94,3.9,D
119,2016-07-01 04:00:00,Battery_1,15.94,3.9,D
120,2016-07-01 04:00:00,Battery_2,15.94,3.9,D
121,2016-07-01 04:00:00,Battery_3,15.94,3.9,D
122,2016-07-01 04:00:00,Battery_4,15.94,3.9,D
123,2016-07-01 04:00:00,Battery_5,15.94,3.9,D
124,2016-07-01 04:00:00,Battery_6,15.94,3.9,D
125,2016-07-01 04:05:00,Battery_1,15.94,3.9,D
126,2016-07-01 04:05:00,Battery_2,15.94,3.9,D
127,2016-07-01 04:05:00,Battery_3,15.94,3.9,D
128,2016-07-01 04:05:00,Battery_4,15.94,3.9,D
129,2016-07-01 04:05:00,Battery_5,15.94,3.9,D
130,2016-07-01 04:05:00,Battery_6,15.94,3.9,D
131,2016-07-01 04:10:00,Battery_1,15.94,3.9,D
132,2016-07-01 04:10:00,Battery_2,15.94,3.9,D
133,2016-07-01 04:10:00,Battery_3,15.94,3.9,D
134,2016-07-01 04:10:00,Battery_4,15.94,3.9,D
135,2016-07-01 04:10:00,Battery_5,15.94,3.9,D
136,2016-07-01 04:10:00,Battery_6,15.94,3.9,D
137,2016-07-01 04:15:00,Battery_1,15.94,3.9,D
138,2016-07-01 04:15:00,Battery_2,15.94,3.9,D
139,2016-07-01 04:15:00,Battery_3,15.94,3.9,D
140,2016-07-01 04:15:00,Battery_4,15.94,3.9,D
141,2016-07-01 04:15:00,Battery_5,15.94,3.9,D
142,2016-07-01 04:15:00,Battery_6,15.94,3.9,D
143,2016-07-01 04:20:00,Battery_1,15.94,3.9,D
144,2016-07-01 04:20:00,Battery_2,15.94,3.9,D
145,2016-07-01 04:20:00,Battery_3,15.94,3.9,D
146,2016-07-01 04:20:00,Battery_4,15.94,3.9,D
147,2016-07-01 04:20:00,Battery_5,15.94,3.9,D
148,2016-07-01 04:20:00,Battery_6,15.94,3.9,D
149,2016-07-01 04:25:00,Battery_1,15.94,3.9,D
150,2016-07-01 04:25:00,Battery_2,15.94,3.9,D
151,2016-07-01 04:25:00,Battery_3,15.94,3.9,D
152,2016-07-01 04:25:00,Battery_4,15.94,3.9,D
153,2016-07-01 04:25:00,Battery_5,15.94,3.9,D
154,2016-07-01 04:25:00,Battery_6,15.94,3.9,D
155,2016-07-01 04:30:00,Battery_1,15.94,3.9,D
156,2016-07-01 04:30:00,Battery_2,15.94,3.9,D
157,2016-07-01 04:30:00,Battery_3,15.94,3.9,D
158,2016-07-01 04:30:00,Battery_4,15.94,3.9,D
159,2016-07-01 04:30:00,Battery_5,15.94,3.9,D
160,2016-07-01 04:30:00,Battery_6,15.94,3.9,D
161,2016-07-01 04:35:00,Battery_1,15.94,3.9,D
162,2016-07-01 04:35:00,Battery_2,15.94,3.9,D
163,2016-07-01 04:35:00,Battery_3,15.94,3.9,D
164,2016-07-01 04:35:00,Battery_4,15.94,3.9,D
165,2016-07-01 04:35:00,Battery_5,15.94,3.9,D
166,2016-07-01 04:35:00,Battery_6,15.94,3.9,D
167,2016-07-01 04:40:00,Battery_1,15.94,3.9,D
168,2016-07-01 04:40:00,Battery_2,15.94,3.9,D
169,2016-07-01 04:40:00,Battery_3,15.94,3.9,D
170,2016-07-01 04:40:00,Battery_4,15.94,3.9,D
171,2016-07-01 04:40:00,Battery_5,15.94,3.9,D
172,2016-07-01 04:40:00,Battery_6,15.94,3.9,D
173,2016-07-01 04:45:00,Battery_1,15.94,3.9,D
174,2016-07-01 04:45:00,Battery_2,15.94,3.9,D
175,2016-07-01 04:45:00,Battery_3,15.94,3.9,D
176,2016-07-01 04:45:00,Battery_4,15.94,3.9,D
177,2016-07-01 04:45:00,Battery_5,15.94,3.9,D
178,2016-07-01 04:45:00,Battery_6,15.94,3.9,D
179,2016-07-01 04:50:00,Battery_1,15.94,3.9,D
180,2016-07-01 04:50:00,Battery_2,15.94,3.9,D
181,2016-07-01 04:50:00,Battery_3,15.94,3.9,D
182,2016-07-01 04:50:00,Battery_4,15.94,3.9,D
183,2016-07-01 04:50:00,Battery_5,15.94,3.9,D
184,2016-07-01 04:50:00,Battery_6,15.94,3.9,D
185,2016-07-01 04:55:00,Battery_1,15.94,3.9,D
186,2016-07-01 04:55:00,Battery_2,15.94,3.9,D
187,2016-07-01 04:55:00,Battery_3,15.94,3.9,D
188,2016-07-01 04:55:00,Battery_4,15.94,3.9,D
189,2016-07-01 04:55:00,Battery_5,15.94,3.9,D
190,2016-07-01 04:55:00,Battery_6,15.94,3.9,D
191,2016-07-01 06:05:00,PV_1,0.0,0.00838869,S
192,2016-07-01 06:05:00,PV_2,0.0,0.00968169,S
193,2016-07-01 06:05:00,PV_3,0.0,0.010909700000000001,S
194,2016-07-01 06:05:00,PV_4,0.0,0.0136583,S
195,2016-07-01 06:05:00,PV_5,0.0,0.012836,S
196,2016-07-01 06:05:00,PV_6,0.0,0.0122866,S
197,2016-07-01 06:10:00,PV_1,0.0,0.019639,S
198,2016-07-01 06:10:00,PV_2,0.0,0.022666,S
199,2016-07-01 06:10:00,PV_3,0.0,0.025540900000000002,S
200,2016-07-01 06:10:00,PV_4,0.0,0.0319758,S
201,2016-07-01 06:10:00,PV_5,0.0,0.0300508,S
202,2016-07-01 06:10:00,PV_6,0.0,0.0287644,S
203,2016-07-01 06:15:00,PV_1,0.0,0.031752300000000004,S
204,2016-07-01 06:15:00,PV_2,0.0,0.0366464,S
205,2016-07-01 06:15:00,PV_3,0.0,0.0412944,S
206,2016-07-01 06:15:00,PV_4,0.0,0.0516984,S
207,2016-07-01 06:15:00,PV_5,0.0,0.048586,S
208,2016-07-01 06:15:00,PV_6,0.0,0.0465062,S
209,2016-07-01 06:20:00,PV_1,0.0,0.044774299999999996,S
210,2016-07-01 06:20:00,PV_2,0.0,0.0516756,S
211,2016-07-01 06:20:00,PV_3,0.0,0.0582298,S
212,2016-07-01 06:20:00,PV_4,0.0,0.0729006,S
213,2016-07-01 06:20:00,PV_5,0.0,0.0685118,S
214,2016-07-01 06:20:00,PV_6,0.0,0.065579,S
215,2016-07-01 06:25:00,PV_1,0.0,0.0587813,S
216,2016-07-01 06:25:00,PV_2,0.0,0.0678417,S
217,2016-07-01 06:25:00,PV_3,0.0,0.0764463,S
218,2016-07-01 06:25:00,PV_4,0.0,0.09570669999999999,S
219,2016-07-01 06:25:00,PV_5,0.0,0.0899448,S
220,2016-07-01 06:25:00,PV_6,0.0,0.0860946,S
221,2016-07-01 06:30:00,PV_1,0.0,0.0736918,S
222,2016-07-01 06:30:00,PV_2,0.0,0.0850504,S
223,2016-07-01 06:30:00,PV_3,0.0,0.0958377,S
224,2016-07-01 06:30:00,PV_4,0.0,0.119984,S
225,2016-07-01 06:30:00,PV_5,0.0,0.11276,S
226,2016-07-01 06:30:00,PV_6,0.0,0.107933,S
227,2016-07-01 06:35:00,PV_1,0.0,0.0894997,S
228,2016-07-01 06:35:00,PV_2,0.0,0.103295,S
229,2016-07-01 06:35:00,PV_3,0.0,0.116396,S
230,2016-07-01 06:35:00,PV_4,0.0,0.14572200000000002,S
231,2016-07-01 06:35:00,PV_5,0.0,0.13694900000000002,S
232,2016-07-01 06:35:00,PV_6,0.0,0.13108699999999998,S
233,2016-07-01 06:40:00,PV_1,0.0,0.106192,S
234,2016-07-01 06:40:00,PV_2,0.0,0.12256,S
235,2016-07-01 06:40:00,PV_3,0.0,0.13810499999999998,S
236,2016-07-01 06:40:00,PV_4,0.0,0.172899,S
237,2016-07-01 06:40:00,PV_5,0.0,0.16249,S
238,2016-07-01 06:40:00,PV_6,0.0,0.155535,S
239,2016-07-01 06:45:00,PV_1,0.0,0.123753,S
240,2016-07-01 06:45:00,PV_2,0.0,0.142828,S
241,2016-07-01 06:45:00,PV_3,0.0,0.160943,S
242,2016-07-01 06:45:00,PV_4,0.0,0.20149199999999998,S
243,2016-07-01 06:45:00,PV_5,0.0,0.189362,S
