# file...... output/load_node_149.csv
# date...... Fri Mar 13 18:43:50 2020
# user...... (null)
# host...... (null)
# target.... meter 7
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,measured_real_power, measured_reactive_power
2016-07-01 00:00:00 PDT,+22868.7,+2232.6
2016-07-01 00:01:00 PDT,+22868.7,+2232.6
2016-07-01 00:02:00 PDT,+22868.7,+2232.6
2016-07-01 00:03:00 PDT,+22808.7,+2203.33
2016-07-01 00:04:00 PDT,+22868.7,+2232.6
2016-07-01 00:05:00 PDT,+22868.7,+2232.6
2016-07-01 00:06:00 PDT,+22808.7,+2203.33
2016-07-01 00:07:00 PDT,+22808.7,+2203.33
2016-07-01 00:08:00 PDT,+22808.7,+2203.33
2016-07-01 00:09:00 PDT,+22808.7,+2203.33
2016-07-01 00:10:00 PDT,+22808.7,+2203.33
2016-07-01 00:11:00 PDT,+22808.7,+2203.33
2016-07-01 00:12:00 PDT,+22808.7,+2203.33
2016-07-01 00:13:00 PDT,+22748.8,+2174.06
2016-07-01 00:14:00 PDT,+22808.7,+2203.33
2016-07-01 00:15:00 PDT,+19803.8,+2192.98
2016-07-01 00:16:00 PDT,+19803.8,+2192.98
2016-07-01 00:17:00 PDT,+19803.8,+2192.98
2016-07-01 00:18:00 PDT,+19743.9,+2163.75
2016-07-01 00:19:00 PDT,+19803.8,+2192.98
2016-07-01 00:20:00 PDT,+13792.1,+2166.47
2016-07-01 00:21:00 PDT,+13792.1,+2166.47
2016-07-01 00:22:00 PDT,+13792.1,+2166.47
2016-07-01 00:23:00 PDT,+13732.2,+2137.3
2016-07-01 00:24:00 PDT,+13792.1,+2166.47
2016-07-01 00:25:00 PDT,+13792.1,+2166.47
2016-07-01 00:26:00 PDT,+13792.1,+2166.47
2016-07-01 00:27:00 PDT,+13852,+2195.63
2016-07-01 00:28:00 PDT,+13732.2,+2137.3
2016-07-01 00:29:00 PDT,+13792.1,+2166.47
2016-07-01 00:30:00 PDT,+13792.1,+2166.47
2016-07-01 00:31:00 PDT,+13792.1,+2166.47
2016-07-01 00:32:00 PDT,+13792.1,+2166.47
2016-07-01 00:33:00 PDT,+13732.2,+2137.3
2016-07-01 00:34:00 PDT,+13792.1,+2166.47
2016-07-01 00:35:00 PDT,+13792.1,+2166.47
2016-07-01 00:36:00 PDT,+13792.1,+2166.47
2016-07-01 00:37:00 PDT,+13792.1,+2166.47
2016-07-01 00:38:00 PDT,+13732.2,+2137.3
2016-07-01 00:39:00 PDT,+13792.1,+2166.47
2016-07-01 00:40:00 PDT,+13792.1,+2166.47
2016-07-01 00:41:00 PDT,+13792.1,+2166.47
2016-07-01 00:42:00 PDT,+13792.1,+2166.47
2016-07-01 00:43:00 PDT,+13732.2,+2137.3
2016-07-01 00:44:00 PDT,+13792.1,+2166.47
2016-07-01 00:45:00 PDT,+13792.1,+2166.47
2016-07-01 00:46:00 PDT,+13792.1,+2166.47
2016-07-01 00:47:00 PDT,+13792.1,+2166.47
2016-07-01 00:48:00 PDT,+13732.2,+2137.3
2016-07-01 00:49:00 PDT,+13792.1,+2166.47
2016-07-01 00:50:00 PDT,+7787.71,+2156.08
2016-07-01 00:51:00 PDT,+7787.71,+2156.08
2016-07-01 00:52:00 PDT,+7787.71,+2156.08
2016-07-01 00:53:00 PDT,+7727.84,+2126.99
2016-07-01 00:54:00 PDT,+7787.71,+2156.08
2016-07-01 00:55:00 PDT,+7787.71,+2156.08
2016-07-01 00:56:00 PDT,+7787.71,+2156.08
2016-07-01 00:57:00 PDT,+7787.71,+2156.08
2016-07-01 00:58:00 PDT,+7727.84,+2126.99
2016-07-01 00:59:00 PDT,+7787.71,+2156.08
2016-07-01 01:00:00 PDT,+7520.6,+2047.67
2016-07-01 01:01:00 PDT,+7520.6,+2047.67
2016-07-01 01:02:00 PDT,+7520.6,+2047.67
2016-07-01 01:03:00 PDT,+7460.73,+2018.59
2016-07-01 01:04:00 PDT,+7520.6,+2047.67
2016-07-01 01:05:00 PDT,+7520.6,+2047.67
2016-07-01 01:06:00 PDT,+7520.6,+2047.67
2016-07-01 01:07:00 PDT,+7520.6,+2047.67
2016-07-01 01:08:00 PDT,+7460.73,+2018.59
2016-07-01 01:09:00 PDT,+7520.6,+2047.67
2016-07-01 01:10:00 PDT,+7520.6,+2047.67
2016-07-01 01:11:00 PDT,+7520.6,+2047.67
2016-07-01 01:12:00 PDT,+7520.6,+2047.67
2016-07-01 01:13:00 PDT,+7460.73,+2018.59
2016-07-01 01:14:00 PDT,+7520.6,+2047.67
2016-07-01 01:15:00 PDT,+7520.6,+2047.67
2016-07-01 01:16:00 PDT,+7520.6,+2047.67
2016-07-01 01:17:00 PDT,+7460.73,+2018.59
2016-07-01 01:18:00 PDT,+7460.73,+2018.59
2016-07-01 01:19:00 PDT,+7460.73,+2018.59
2016-07-01 01:20:00 PDT,+4517.49,+2039.88
2016-07-01 01:21:00 PDT,+4517.49,+2039.88
2016-07-01 01:22:00 PDT,+4517.49,+2039.88
2016-07-01 01:23:00 PDT,+4457.62,+2010.83
2016-07-01 01:24:00 PDT,+4517.49,+2039.88
2016-07-01 01:25:00 PDT,+4517.49,+2039.88
2016-07-01 01:26:00 PDT,+4517.49,+2039.88
2016-07-01 01:27:00 PDT,+4517.49,+2039.88
2016-07-01 01:28:00 PDT,+4517.49,+2039.88
2016-07-01 01:29:00 PDT,+4038.58,+1807.49
2016-07-01 01:30:00 PDT,+3858.98,+1720.35
2016-07-01 01:31:00 PDT,+3858.98,+1720.35
2016-07-01 01:32:00 PDT,+3858.98,+1720.35
2016-07-01 01:33:00 PDT,+3799.12,+1691.31
2016-07-01 01:34:00 PDT,+3858.98,+1720.35
2016-07-01 01:35:00 PDT,+3858.98,+1720.35
2016-07-01 01:36:00 PDT,+3858.98,+1720.35
2016-07-01 01:37:00 PDT,+3858.98,+1720.35
2016-07-01 01:38:00 PDT,+3799.12,+1691.31
2016-07-01 01:39:00 PDT,+4637.21,+2097.98
2016-07-01 01:40:00 PDT,+4697.07,+2127.04
2016-07-01 01:41:00 PDT,+4697.07,+2127.04
2016-07-01 01:42:00 PDT,+4876.66,+2214.2
2016-07-01 01:43:00 PDT,+4876.66,+2214.2
2016-07-01 01:44:00 PDT,+4936.52,+2243.25
2016-07-01 01:45:00 PDT,+4876.66,+2214.2
2016-07-01 01:46:00 PDT,+4876.66,+2214.2
2016-07-01 01:47:00 PDT,+4876.66,+2214.2
2016-07-01 01:48:00 PDT,+4816.79,+2185.14
2016-07-01 01:49:00 PDT,+4876.66,+2214.2
2016-07-01 01:50:00 PDT,+4876.66,+2214.2
2016-07-01 01:51:00 PDT,+4876.66,+2214.2
2016-07-01 01:52:00 PDT,+4876.66,+2214.2
2016-07-01 01:53:00 PDT,+4816.79,+2185.14
2016-07-01 01:54:00 PDT,+4876.66,+2214.2
2016-07-01 01:55:00 PDT,+4876.66,+2214.2
2016-07-01 01:56:00 PDT,+4876.66,+2214.2
2016-07-01 01:57:00 PDT,+4876.66,+2214.2
2016-07-01 01:58:00 PDT,+4816.79,+2185.14
2016-07-01 01:59:00 PDT,+4876.66,+2214.2
2016-07-01 02:00:00 PDT,+4758.65,+2166.42
2016-07-01 02:01:00 PDT,+4758.65,+2166.42
2016-07-01 02:02:00 PDT,+4758.65,+2166.42
2016-07-01 02:03:00 PDT,+4698.79,+2137.37
2016-07-01 02:04:00 PDT,+4758.65,+2166.42
2016-07-01 02:05:00 PDT,+4519.21,+2050.21
2016-07-01 02:06:00 PDT,+4399.48,+1992.11
2016-07-01 02:07:00 PDT,+4399.48,+1992.11
2016-07-01 02:08:00 PDT,+4339.62,+1963.06
2016-07-01 02:09:00 PDT,+4399.48,+1992.11
2016-07-01 02:10:00 PDT,+4399.48,+1992.11
2016-07-01 02:11:00 PDT,+4339.62,+1963.06
2016-07-01 02:12:00 PDT,+4339.62,+1963.06
2016-07-01 02:13:00 PDT,+4279.76,+1934.01
2016-07-01 02:14:00 PDT,+4339.62,+1963.06
2016-07-01 02:15:00 PDT,+4339.62,+1963.06
2016-07-01 02:16:00 PDT,+4339.62,+1963.06
2016-07-01 02:17:00 PDT,+4339.62,+1963.06
2016-07-01 02:18:00 PDT,+4279.76,+1934.01
2016-07-01 02:19:00 PDT,+4339.62,+1963.06
2016-07-01 02:20:00 PDT,+4339.62,+1963.06
2016-07-01 02:21:00 PDT,+4339.62,+1963.06
2016-07-01 02:22:00 PDT,+4339.62,+1963.06
2016-07-01 02:23:00 PDT,+4279.76,+1934.01
2016-07-01 02:24:00 PDT,+4339.62,+1963.06
2016-07-01 02:25:00 PDT,+4339.62,+1963.06
2016-07-01 02:26:00 PDT,+4279.76,+1934.01
2016-07-01 02:27:00 PDT,+4339.62,+1963.06
2016-07-01 02:28:00 PDT,+4219.9,+1904.96
2016-07-01 02:29:00 PDT,+4279.76,+1934.01
2016-07-01 02:30:00 PDT,+4399.48,+1992.11
2016-07-01 02:31:00 PDT,+4339.62,+1963.06
2016-07-01 02:32:00 PDT,+4279.76,+1934.01
2016-07-01 02:33:00 PDT,+3800.85,+1701.64
2016-07-01 02:34:00 PDT,+3740.98,+1672.6
2016-07-01 02:35:00 PDT,+3740.98,+1672.6
2016-07-01 02:36:00 PDT,+3740.98,+1672.6
2016-07-01 02:37:00 PDT,+3740.98,+1672.6
2016-07-01 02:38:00 PDT,+3681.11,+1643.56
2016-07-01 02:39:00 PDT,+3740.98,+1672.6
2016-07-01 02:40:00 PDT,+3740.98,+1672.6
2016-07-01 02:41:00 PDT,+3740.98,+1672.6
2016-07-01 02:42:00 PDT,+3681.11,+1643.56
2016-07-01 02:43:00 PDT,+3740.98,+1672.6
2016-07-01 02:44:00 PDT,+3740.98,+1672.6
2016-07-01 02:45:00 PDT,+3740.98,+1672.6
2016-07-01 02:46:00 PDT,+3740.98,+1672.6
2016-07-01 02:47:00 PDT,+3681.11,+1643.56
2016-07-01 02:48:00 PDT,+3740.98,+1672.6
2016-07-01 02:49:00 PDT,+3740.98,+1672.6
2016-07-01 02:50:00 PDT,+3681.11,+1643.56
2016-07-01 02:51:00 PDT,+3681.11,+1643.56
2016-07-01 02:52:00 PDT,+3681.11,+1643.56
2016-07-01 02:53:00 PDT,+3681.11,+1643.56
2016-07-01 02:54:00 PDT,+3740.98,+1672.6
2016-07-01 02:55:00 PDT,+3740.98,+1672.6
2016-07-01 02:56:00 PDT,+3740.98,+1672.6
2016-07-01 02:57:00 PDT,+3681.11,+1643.56
2016-07-01 02:58:00 PDT,+3681.11,+1643.56
2016-07-01 02:59:00 PDT,+3681.11,+1643.56
2016-07-01 03:00:00 PDT,+21739.1,+1712.08
2016-07-01 03:01:00 PDT,+21739.1,+1712.08
2016-07-01 03:02:00 PDT,+21679.2,+1682.82
2016-07-01 03:03:00 PDT,+21679.2,+1682.82
2016-07-01 03:04:00 PDT,+21739.1,+1712.08
2016-07-01 03:05:00 PDT,+21739.1,+1712.08
2016-07-01 03:06:00 PDT,+21739.1,+1712.08
2016-07-01 03:07:00 PDT,+22218.5,+1946.17
2016-07-01 03:08:00 PDT,+22518.1,+2092.51
2016-07-01 03:09:00 PDT,+22518.1,+2092.51
2016-07-01 03:10:00 PDT,+22518.1,+2092.51
2016-07-01 03:11:00 PDT,+22458.2,+2063.24
2016-07-01 03:12:00 PDT,+22458.2,+2063.24
2016-07-01 03:13:00 PDT,+22458.2,+2063.24
2016-07-01 03:14:00 PDT,+22518.1,+2092.51
2016-07-01 03:15:00 PDT,+22458.2,+2063.24
2016-07-01 03:16:00 PDT,+22398.3,+2033.97
2016-07-01 03:17:00 PDT,+22398.3,+2033.97
2016-07-01 03:18:00 PDT,+22458.2,+2063.24
2016-07-01 03:19:00 PDT,+22458.2,+2063.24
2016-07-01 03:20:00 PDT,+22458.2,+2063.24
2016-07-01 03:21:00 PDT,+22398.3,+2033.97
2016-07-01 03:22:00 PDT,+22458.2,+2063.24
2016-07-01 03:23:00 PDT,+22458.2,+2063.24
2016-07-01 03:24:00 PDT,+22398.3,+2033.97
2016-07-01 03:25:00 PDT,+26535,+5686.25
2016-07-01 03:26:00 PDT,+26474.5,+5656.39
2016-07-01 03:27:00 PDT,+22398.3,+2033.97
2016-07-01 03:28:00 PDT,+22398.3,+2033.97
2016-07-01 03:29:00 PDT,+22458.2,+2063.24
2016-07-01 03:30:00 PDT,+22458.2,+2063.24
2016-07-01 03:31:00 PDT,+22458.2,+2063.24
2016-07-01 03:32:00 PDT,+22458.2,+2063.24
2016-07-01 03:33:00 PDT,+22458.2,+2063.24
2016-07-01 03:34:00 PDT,+22458.2,+2063.24
2016-07-01 03:35:00 PDT,+22458.2,+2063.24
2016-07-01 03:36:00 PDT,+22398.3,+2033.97
2016-07-01 03:37:00 PDT,+22398.3,+2033.97
2016-07-01 03:38:00 PDT,+22458.2,+2063.24
2016-07-01 03:39:00 PDT,+22398.3,+2033.97
2016-07-01 03:40:00 PDT,+22458.2,+2063.24
2016-07-01 03:41:00 PDT,+22398.3,+2033.97
2016-07-01 03:42:00 PDT,+22398.3,+2033.97
2016-07-01 03:43:00 PDT,+22458.2,+2063.24
2016-07-01 03:44:00 PDT,+22458.2,+2063.24
2016-07-01 03:45:00 PDT,+22458.2,+2063.24
2016-07-01 03:46:00 PDT,+22398.3,+2033.97
2016-07-01 03:47:00 PDT,+22398.3,+2033.97
2016-07-01 03:48:00 PDT,+22398.3,+2033.97
2016-07-01 03:49:00 PDT,+22458.2,+2063.24
2016-07-01 03:50:00 PDT,+22458.2,+2063.24
2016-07-01 03:51:00 PDT,+22398.3,+2033.97
2016-07-01 03:52:00 PDT,+22398.3,+2033.97
2016-07-01 03:53:00 PDT,+22398.3,+2033.97
2016-07-01 03:54:00 PDT,+22458.2,+2063.24
2016-07-01 03:55:00 PDT,+22578,+2121.78
2016-07-01 03:56:00 PDT,+22578,+2121.78
2016-07-01 03:57:00 PDT,+22578,+2121.78
2016-07-01 03:58:00 PDT,+22578,+2121.78
2016-07-01 03:59:00 PDT,+22578,+2121.78
2016-07-01 04:00:00 PDT,+22575.7,+2121.77
2016-07-01 04:01:00 PDT,+22515.8,+2092.5
2016-07-01 04:02:00 PDT,+22515.8,+2092.5
2016-07-01 04:03:00 PDT,+22575.7,+2121.76
2016-07-01 04:04:00 PDT,+22455.9,+2063.23
2016-07-01 04:05:00 PDT,+22396,+2033.96
2016-07-01 04:06:00 PDT,+22396,+2033.96
2016-07-01 04:07:00 PDT,+22396,+2033.96
2016-07-01 04:08:00 PDT,+22396,+2033.96
2016-07-01 04:09:00 PDT,+22396,+2033.96
2016-07-01 04:10:00 PDT,+22396,+2033.96
2016-07-01 04:11:00 PDT,+22396,+2033.96
2016-07-01 04:12:00 PDT,+22396,+2033.96
2016-07-01 04:13:00 PDT,+22515.8,+2092.5
2016-07-01 04:14:00 PDT,+22455.9,+2063.23
2016-07-01 04:15:00 PDT,+22396,+2033.96
2016-07-01 04:16:00 PDT,+22336.1,+2004.7
2016-07-01 04:17:00 PDT,+22276.1,+1975.43
2016-07-01 04:18:00 PDT,+22336.1,+2004.69
2016-07-01 04:19:00 PDT,+22336.1,+2004.7
2016-07-01 04:20:00 PDT,+22276.1,+1975.43
2016-07-01 04:21:00 PDT,+22276.1,+1975.43
2016-07-01 04:22:00 PDT,+26319.7,+5568.56
2016-07-01 04:23:00 PDT,+26319.1,+5568.09
2016-07-01 04:24:00 PDT,+22336.1,+2004.69
2016-07-01 04:25:00 PDT,+22336.1,+2004.7
2016-07-01 04:26:00 PDT,+22336.1,+2004.7
2016-07-01 04:27:00 PDT,+22276.1,+1975.43
2016-07-01 04:28:00 PDT,+22336.1,+2004.69
2016-07-01 04:29:00 PDT,+22995.2,+2326.66
2016-07-01 04:30:00 PDT,+24253.4,+2941.54
2016-07-01 04:31:00 PDT,+23714.2,+2677.99
2016-07-01 04:32:00 PDT,+24193.5,+2912.25
2016-07-01 04:33:00 PDT,+24253.4,+2941.54
2016-07-01 04:34:00 PDT,+23714.2,+2677.99
2016-07-01 04:35:00 PDT,+24253.4,+2941.53
2016-07-01 04:36:00 PDT,+24193.5,+2912.25
2016-07-01 04:37:00 PDT,+24193.5,+2912.25
2016-07-01 04:38:00 PDT,+23714.2,+2677.98
2016-07-01 04:39:00 PDT,+24253.4,+2941.53
2016-07-01 04:40:00 PDT,+24193.5,+2912.25
2016-07-01 04:41:00 PDT,+23654.3,+2648.7
2016-07-01 04:42:00 PDT,+23594.4,+2619.42
2016-07-01 04:43:00 PDT,+23115,+2385.21
2016-07-01 04:44:00 PDT,+23594.4,+2619.42
2016-07-01 04:45:00 PDT,+23055.1,+2355.94
2016-07-01 04:46:00 PDT,+23474.5,+2560.86
2016-07-01 04:47:00 PDT,+23774.1,+2707.26
2016-07-01 04:48:00 PDT,+26889.3,+4230.74
2016-07-01 04:49:00 PDT,+25751.2,+3673.89
2016-07-01 04:50:00 PDT,+25391.7,+3498.09
2016-07-01 04:51:00 PDT,+24852.5,+3234.43
2016-07-01 04:52:00 PDT,+25631.3,+3615.29
2016-07-01 04:53:00 PDT,+24433.2,+3029.4
2016-07-01 04:54:00 PDT,+23234.9,+2443.76
2016-07-01 04:55:00 PDT,+27548.2,+4553.24
2016-07-01 04:56:00 PDT,+27608.1,+4582.56
2016-07-01 04:57:00 PDT,+39641.2,+10489
2016-07-01 04:58:00 PDT,+42513,+11903.2
2016-07-01 04:59:00 PDT,+40897.7,+11107.5
2016-07-01 05:00:00 PDT,+19833.4,+9496.74
2016-07-01 05:01:00 PDT,+20132.4,+9642.81
2016-07-01 05:02:00 PDT,+23957.9,+11513.9
2016-07-01 05:03:00 PDT,+20730.2,+9934.99
2016-07-01 05:04:00 PDT,+20730.2,+9934.99
2016-07-01 05:05:00 PDT,+20610.6,+9876.55
2016-07-01 05:06:00 PDT,+20550.8,+9847.33
2016-07-01 05:07:00 PDT,+20610.6,+9876.55
2016-07-01 05:08:00 PDT,+5775.64,+2649.25
2016-07-01 05:09:00 PDT,+16126.2,+7686.8
2016-07-01 05:10:00 PDT,+20550.8,+9847.33
2016-07-01 05:11:00 PDT,+13374.9,+6345.5
2016-07-01 05:12:00 PDT,+5835.49,+2678.31
2016-07-01 05:13:00 PDT,+20327.2,+11348.4
2016-07-01 05:14:00 PDT,+24571.9,+13425.4
2016-07-01 05:15:00 PDT,+11520.4,+5442.33
2016-07-01 05:16:00 PDT,+6254.47,+2881.78
2016-07-01 05:17:00 PDT,+13853.4,+6578.67
2016-07-01 05:18:00 PDT,+20431.3,+9788.89
2016-07-01 05:19:00 PDT,+12118.7,+5733.61
2016-07-01 05:20:00 PDT,+5057.35,+2300.52
2016-07-01 05:21:00 PDT,+8947.57,+4190.55
2016-07-01 05:22:00 PDT,+19773.7,+9467.53
2016-07-01 05:23:00 PDT,+14870.2,+7074.3
2016-07-01 05:24:00 PDT,+5057.35,+2300.52
2016-07-01 05:25:00 PDT,+8169.63,+3812.33
2016-07-01 05:26:00 PDT,+23061.4,+11075.1
2016-07-01 05:27:00 PDT,+14571.2,+6928.51
2016-07-01 05:28:00 PDT,+10443.5,+4918.19
2016-07-01 05:29:00 PDT,+10383.6,+4889.07
2016-07-01 05:30:00 PDT,+10443.5,+4918.19
2016-07-01 05:31:00 PDT,+7990.1,+3725.06
2016-07-01 05:32:00 PDT,+7092.39,+3288.82
2016-07-01 05:33:00 PDT,+10443.5,+4918.19
2016-07-01 05:34:00 PDT,+10503.3,+4947.3
2016-07-01 05:35:00 PDT,+12178.5,+5762.74
2016-07-01 05:36:00 PDT,+21029.1,+10081.1
2016-07-01 05:37:00 PDT,+25153.1,+12099.1
2016-07-01 05:38:00 PDT,+25392.2,+12216.2
2016-07-01 05:39:00 PDT,+15587.9,+7424.27
2016-07-01 05:40:00 PDT,+10383.6,+4889.07
2016-07-01 05:41:00 PDT,+12298.1,+5821.01
2016-07-01 05:42:00 PDT,+21746.4,+10431.8
2016-07-01 05:43:00 PDT,+37172.4,+19925.4
2016-07-01 05:44:00 PDT,+24268.6,+13588
2016-07-01 05:45:00 PDT,+18219.1,+8708.24
2016-07-01 05:46:00 PDT,+24017.7,+11543.1
2016-07-01 05:47:00 PDT,+19474.7,+9321.48
2016-07-01 05:48:00 PDT,+10862.3,+5121.99
2016-07-01 05:49:00 PDT,+10383.6,+4889.07
2016-07-01 05:50:00 PDT,+5955.2,+2736.44
2016-07-01 05:51:00 PDT,+9067.25,+4248.74
2016-07-01 05:52:00 PDT,+5775.64,+2649.25
2016-07-01 05:53:00 PDT,+5775.64,+2649.25
2016-07-01 05:54:00 PDT,+5117.2,+2329.58
2016-07-01 05:55:00 PDT,+4937.63,+2242.41
2016-07-01 05:56:00 PDT,+4758.04,+2155.24
2016-07-01 05:57:00 PDT,+4817.91,+2184.3
2016-07-01 05:58:00 PDT,+4817.91,+2184.3
2016-07-01 05:59:00 PDT,+4817.91,+2184.3
2016-07-01 06:00:00 PDT,+5149.41,+2326.88
