# file...... TESS/TESS_0000/battery_SOC.csv
# date...... Fri Mar 13 20:59:41 2020
# user...... (null)
# host...... (null)
# group..... class=battery
# property.. state_of_charge
# limit..... 0
# interval.. 60
# timestamp,EV_1,Battery_1,EV_2,Battery_2,EV_3,Battery_3,EV_4,Battery_4,EV_5,Battery_5,EV_6,Battery_6
2016-07-01 00:54:00 PDT,+0.827121,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 00:55:00 PDT,+0.840847,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 00:56:00 PDT,+0.842276,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 00:57:00 PDT,+0.843706,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 00:58:00 PDT,+0.845136,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 00:59:00 PDT,+0.846565,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:00:00 PDT,+0.860291,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:01:00 PDT,+0.861721,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:02:00 PDT,+0.86315,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:03:00 PDT,+0.86458,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:04:00 PDT,+0.86601,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:05:00 PDT,+0.879736,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:06:00 PDT,+0.881165,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:07:00 PDT,+0.882595,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:08:00 PDT,+0.884024,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:09:00 PDT,+0.885454,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:10:00 PDT,+0.89918,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:11:00 PDT,+0.90061,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:12:00 PDT,+0.902039,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:13:00 PDT,+0.903469,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:14:00 PDT,+0.904898,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:15:00 PDT,+0.918624,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:16:00 PDT,+0.920054,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:17:00 PDT,+0.921484,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:18:00 PDT,+0.922913,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:19:00 PDT,+0.924343,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:20:00 PDT,+0.938069,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:21:00 PDT,+0.939499,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:22:00 PDT,+0.940928,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:23:00 PDT,+0.942358,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:24:00 PDT,+0.943787,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:25:00 PDT,+0.957513,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:26:00 PDT,+0.958943,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:27:00 PDT,+0.960373,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:28:00 PDT,+0.961802,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:29:00 PDT,+0.963232,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:30:00 PDT,+0.976958,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:31:00 PDT,+0.978387,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:32:00 PDT,+0.979817,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:33:00 PDT,+0.981247,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:34:00 PDT,+0.982676,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:35:00 PDT,+0.996402,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:36:00 PDT,+0.997297,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:37:00 PDT,+0.998192,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:38:00 PDT,+0.999087,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:39:00 PDT,+0.999982,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:40:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:41:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:42:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:43:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:44:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:45:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:46:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:47:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:48:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:49:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:50:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:51:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:52:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:53:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:54:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:55:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:56:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:57:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:58:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 01:59:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:00:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:01:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:02:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:03:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:04:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:05:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:06:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:07:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:08:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:09:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:10:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:11:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:12:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:13:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:14:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:15:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:16:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:17:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:18:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:19:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:20:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:21:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:22:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:23:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:24:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:25:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:26:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:27:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:28:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:29:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:30:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:31:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:32:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:33:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:34:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:35:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:36:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:37:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:38:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:39:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:40:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:41:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:42:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:43:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:44:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:45:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:46:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:47:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
2016-07-01 02:48:00 PDT,+0.999999,+0.2,+0.996252,+0.2,+1,+0.2,+0.999999,+0.2,+0.99326,+0.2,+0.99672,+0.2
