# file...... TESS/TESS_BC/meter_load_all.csv
# date...... Mon Mar 16 20:39:36 2020
# user...... (null)
# host...... (null)
# group..... class=triplex_meter
# property.. measured_real_power
# limit..... 0
# interval.. 60
# timestamp,meter_1,meter_2,meter_3,meter_4,meter_5,meter_6
2016-07-01 00:00:00 PDT,+804.647,+804.647,+668.503,+668.503,+428.578,+428.578
2016-07-01 00:01:00 PDT,+804.647,+804.647,+668.503,+668.503,+428.578,+428.578
2016-07-01 00:02:00 PDT,+804.647,+804.647,+668.503,+668.503,+428.578,+428.578
2016-07-01 00:03:00 PDT,+794.722,+794.722,+668.5,+668.5,+428.578,+428.578
2016-07-01 00:04:00 PDT,+804.647,+804.647,+668.503,+668.503,+428.578,+428.578
2016-07-01 00:05:00 PDT,+804.647,+804.647,+668.503,+668.503,+428.578,+428.578
2016-07-01 00:06:00 PDT,+795.118,+795.118,+668.514,+668.514,+428.162,+3386.28
2016-07-01 00:07:00 PDT,+795.118,+795.118,+668.514,+668.514,+428.162,+3385.77
2016-07-01 00:08:00 PDT,+795.118,+795.118,+668.514,+668.514,+428.162,+3385.26
2016-07-01 00:09:00 PDT,+794.722,+794.722,+668.5,+668.5,+428.578,+428.578
2016-07-01 00:10:00 PDT,+794.722,+794.722,+668.5,+668.5,+428.578,+428.578
2016-07-01 00:11:00 PDT,+794.722,+794.722,+668.5,+668.5,+428.578,+428.578
2016-07-01 00:12:00 PDT,+794.722,+794.722,+668.5,+668.5,+428.578,+428.578
2016-07-01 00:13:00 PDT,+784.798,+784.798,+668.498,+668.498,+428.578,+428.578
2016-07-01 00:14:00 PDT,+794.722,+794.722,+668.5,+668.5,+428.578,+428.578
2016-07-01 00:15:00 PDT,+794.722,+794.722,+668.5,+668.5,+428.578,+428.578
2016-07-01 00:16:00 PDT,+794.722,+794.722,+668.5,+668.5,+428.578,+428.578
2016-07-01 00:17:00 PDT,+794.722,+794.722,+668.5,+668.5,+428.578,+428.578
2016-07-01 00:18:00 PDT,+784.798,+784.798,+668.498,+668.498,+428.578,+428.578
