# file...... TESS/TESS_BC/load_node_149.csv
# date...... Mon Apr 26 20:56:16 2021
# user...... (null)
# host...... (null)
# target.... meter 7
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,measured_real_power, measured_reactive_power
2000-01-01 00:00:00 UTC,+2359.86,+977.566
2000-01-01 00:01:00 UTC,+2347.76,+974.143
2000-01-01 00:02:00 UTC,+2335.8,+970.761
2000-01-01 00:03:00 UTC,+2323.98,+967.419
2000-01-01 00:04:00 UTC,+2312.31,+964.117
2000-01-01 00:05:00 UTC,+2300.77,+960.855
2000-01-01 00:06:00 UTC,+2289.38,+957.634
2000-01-01 00:07:00 UTC,+2278.12,+954.454
2000-01-01 00:08:00 UTC,+2268.85,+951.833
2000-01-01 00:09:00 UTC,+2268.85,+951.833
2000-01-01 00:10:00 UTC,+2268.85,+951.833
2000-01-01 00:11:00 UTC,+2268.85,+951.833
2000-01-01 00:12:00 UTC,+2268.85,+951.833
2000-01-01 00:13:00 UTC,+2268.85,+951.833
2000-01-01 00:14:00 UTC,+2268.85,+951.833
2000-01-01 00:15:00 UTC,+2268.85,+951.833
2000-01-01 00:16:00 UTC,+2268.85,+951.833
2000-01-01 00:17:00 UTC,+2268.85,+951.833
2000-01-01 00:18:00 UTC,+2268.85,+951.833
2000-01-01 00:19:00 UTC,+2268.85,+951.833
2000-01-01 00:20:00 UTC,+2268.85,+951.833
2000-01-01 00:21:00 UTC,+2268.85,+951.833
2000-01-01 00:22:00 UTC,+2268.85,+951.833
2000-01-01 00:23:00 UTC,+2268.85,+951.833
2000-01-01 00:24:00 UTC,+2268.85,+951.833
2000-01-01 00:25:00 UTC,+2268.85,+951.833
2000-01-01 00:26:00 UTC,+2268.85,+951.833
2000-01-01 00:27:00 UTC,+5898.17,+4153.03
2000-01-01 00:28:00 UTC,+5870.22,+4128.38
2000-01-01 00:29:00 UTC,+5843.18,+4104.52
2000-01-01 00:30:00 UTC,+5817,+4081.43
2000-01-01 00:31:00 UTC,+5791.63,+4059.05
2000-01-01 00:32:00 UTC,+5767.03,+4037.35
2000-01-01 00:33:00 UTC,+5743.16,+4016.29
2000-01-01 00:34:00 UTC,+2268.85,+951.833
2000-01-01 00:35:00 UTC,+2268.85,+951.833
2000-01-01 00:36:00 UTC,+2268.85,+951.833
2000-01-01 00:37:00 UTC,+2268.85,+951.833
2000-01-01 00:38:00 UTC,+2268.85,+951.833
2000-01-01 00:39:00 UTC,+5613.5,+3901.92
2000-01-01 00:40:00 UTC,+5593.92,+3884.64
2000-01-01 00:41:00 UTC,+5574.85,+3867.83
2000-01-01 00:42:00 UTC,+5556.3,+3851.46
2000-01-01 00:43:00 UTC,+5538.24,+3835.53
2000-01-01 00:44:00 UTC,+5520.66,+3820.03
2000-01-01 00:45:00 UTC,+5503.56,+3804.94
2000-01-01 00:46:00 UTC,+5486.93,+3790.27
2000-01-01 00:47:00 UTC,+5470.75,+3776
2000-01-01 00:48:00 UTC,+5455.02,+3762.12
2000-01-01 00:49:00 UTC,+5439.74,+3748.64
2000-01-01 00:50:00 UTC,+5424.89,+3735.55
2000-01-01 00:51:00 UTC,+5410.49,+3722.84
2000-01-01 00:52:00 UTC,+5396.51,+3710.51
2000-01-01 00:53:00 UTC,+5382.97,+3698.57
2000-01-01 00:54:00 UTC,+5369.85,+3686.99
2000-01-01 00:55:00 UTC,+5357.15,+3675.79
2000-01-01 00:56:00 UTC,+5344.87,+3664.96
2000-01-01 00:57:00 UTC,+5333.02,+3654.5
2000-01-01 00:58:00 UTC,+5321.57,+3644.41
2000-01-01 00:59:00 UTC,+5310.54,+3634.67
2000-01-01 01:00:00 UTC,+6523.65,+4829.24
2000-01-01 01:01:00 UTC,+6524.61,+4830.09
2000-01-01 01:02:00 UTC,+2013.75,+851.25
2000-01-01 01:03:00 UTC,+2013.75,+851.25
2000-01-01 01:04:00 UTC,+2013.75,+851.25
2000-01-01 01:05:00 UTC,+2013.75,+851.25
2000-01-01 01:06:00 UTC,+2013.75,+851.25
2000-01-01 01:07:00 UTC,+2013.75,+851.25
2000-01-01 01:08:00 UTC,+2013.75,+851.25
2000-01-01 01:09:00 UTC,+2013.75,+851.25
2000-01-01 01:10:00 UTC,+2013.75,+851.25
2000-01-01 01:11:00 UTC,+2013.75,+851.25
2000-01-01 01:12:00 UTC,+2013.75,+851.25
2000-01-01 01:13:00 UTC,+2013.75,+851.25
2000-01-01 01:14:00 UTC,+2013.75,+851.25
2000-01-01 01:15:00 UTC,+2013.75,+851.25
2000-01-01 01:16:00 UTC,+2013.75,+851.25
2000-01-01 01:17:00 UTC,+2013.75,+851.25
2000-01-01 01:18:00 UTC,+2013.75,+851.25
2000-01-01 01:19:00 UTC,+2013.75,+851.25
2000-01-01 01:20:00 UTC,+2013.75,+851.25
2000-01-01 01:21:00 UTC,+2013.75,+851.25
2000-01-01 01:22:00 UTC,+2013.75,+851.25
2000-01-01 01:23:00 UTC,+2013.75,+851.25
2000-01-01 01:24:00 UTC,+2013.75,+851.25
2000-01-01 01:25:00 UTC,+2013.75,+851.25
2000-01-01 01:26:00 UTC,+2013.75,+851.25
2000-01-01 01:27:00 UTC,+2013.75,+851.25
2000-01-01 01:28:00 UTC,+2013.75,+851.25
2000-01-01 01:29:00 UTC,+2013.75,+851.25
2000-01-01 01:30:00 UTC,+2013.75,+851.25
2000-01-01 01:31:00 UTC,+2013.75,+851.25
2000-01-01 01:32:00 UTC,+2013.75,+851.25
2000-01-01 01:33:00 UTC,+2013.75,+851.25
