,DA,RT
1/1/16 8:10,36.20961,36.20961
1/1/16 8:15,36.20961,36.20961
1/1/16 8:19,36.20961,36.20961
1/1/16 8:24,36.20961,36.20961
1/1/16 8:29,36.20961,36.20961
1/1/16 8:34,36.20961,36.20961
1/1/16 8:39,36.20961,36.20961
1/1/16 8:44,36.20961,36.20961
1/1/16 8:49,36.20961,36.20961
1/1/16 8:54,36.20961,36.20961
1/1/16 8:59,28.81217,28.81217
1/1/16 9:04,28.81217,28.81217
1/1/16 9:09,28.81217,28.81217
1/1/16 9:14,28.81217,28.81217
1/1/16 9:19,28.81217,28.81217
1/1/16 9:24,28.81217,28.81217
1/1/16 9:29,28.81217,28.81217
1/1/16 9:34,28.81217,28.81217
1/1/16 9:39,28.81217,28.81217
1/1/16 9:44,28.81217,28.81217
1/1/16 9:49,28.81217,28.81217
1/1/16 9:54,28.81217,28.81217
1/1/16 9:59,22.36753,22.36753
1/1/16 10:04,22.36753,22.36753
1/1/16 10:09,22.36753,22.36753
1/1/16 10:14,22.36753,22.36753
1/1/16 10:19,22.36753,22.36753
1/1/16 10:24,22.36753,22.36753
1/1/16 10:29,22.36753,22.36753
1/1/16 10:34,22.36753,22.36753
1/1/16 10:39,22.36753,22.36753
1/1/16 10:44,22.36753,22.36753
1/1/16 10:49,22.36753,22.36753
1/1/16 10:54,22.36753,22.36753
1/1/16 10:59,18.53968,18.53968
1/1/16 11:04,18.53968,18.53968
1/1/16 11:09,18.53968,18.53968
1/1/16 11:14,18.53968,18.53968
1/1/16 11:19,18.53968,18.53968
1/1/16 11:24,18.53968,18.53968
1/1/16 11:29,18.53968,18.53968
1/1/16 11:34,18.53968,18.53968
1/1/16 11:39,18.53968,18.53968
1/1/16 11:44,18.53968,18.53968
1/1/16 11:49,18.53968,18.53968
1/1/16 11:54,18.53968,18.53968
1/1/16 11:59,15.68702,15.68702
1/1/16 12:04,15.68702,15.68702
1/1/16 12:09,15.68702,15.68702
1/1/16 12:14,15.68702,15.68702
1/1/16 12:19,15.68702,15.68702
1/1/16 12:24,15.68702,15.68702
1/1/16 12:29,15.68702,15.68702
1/1/16 12:34,15.68702,15.68702
1/1/16 12:39,15.68702,15.68702
1/1/16 12:44,15.68702,15.68702
1/1/16 12:49,15.68702,15.68702
1/1/16 12:54,15.68702,15.68702
1/1/16 12:59,13.24987,13.24987
1/1/16 13:04,13.24987,13.24987
1/1/16 13:09,13.24987,13.24987
1/1/16 13:14,13.24987,13.24987
1/1/16 13:19,13.24987,13.24987
1/1/16 13:24,13.24987,13.24987
1/1/16 13:29,13.24987,13.24987
1/1/16 13:34,13.24987,13.24987
1/1/16 13:39,13.24987,13.24987
1/1/16 13:44,13.24987,13.24987
1/1/16 13:49,13.24987,13.24987
1/1/16 13:54,13.24987,13.24987
1/1/16 13:59,21.47347,21.47347
1/1/16 14:04,21.47347,21.47347
1/1/16 14:09,21.47347,21.47347
1/1/16 14:14,21.47347,21.47347
1/1/16 14:19,21.47347,21.47347
1/1/16 14:24,21.47347,21.47347
1/1/16 14:29,21.47347,21.47347
1/1/16 14:34,21.47347,21.47347
1/1/16 14:39,21.47347,21.47347
1/1/16 14:44,21.47347,21.47347
1/1/16 14:49,21.47347,21.47347
1/1/16 14:54,21.47347,21.47347
1/1/16 14:59,37.17415,37.17415
1/1/16 15:04,37.17415,37.17415
1/1/16 15:09,37.17415,37.17415
1/1/16 15:14,37.17415,37.17415
1/1/16 15:19,37.17415,37.17415
1/1/16 15:24,37.17415,37.17415
1/1/16 15:29,37.17415,37.17415
1/1/16 15:34,37.17415,37.17415
1/1/16 15:39,37.17415,37.17415
1/1/16 15:44,37.17415,37.17415
1/1/16 15:49,37.17415,37.17415
1/1/16 15:54,37.17415,37.17415
1/1/16 15:59,47.29686,47.29686
1/1/16 16:04,47.29686,47.29686
1/1/16 16:09,47.29686,47.29686
1/1/16 16:14,47.29686,47.29686
1/1/16 16:19,47.29686,47.29686
1/1/16 16:24,47.29686,47.29686
1/1/16 16:29,47.29686,47.29686
1/1/16 16:34,47.29686,47.29686
1/1/16 16:39,47.29686,47.29686
1/1/16 16:44,47.29686,47.29686
1/1/16 16:49,47.29686,47.29686
1/1/16 16:54,47.29686,47.29686
1/1/16 16:59,58.50234,58.50234
1/1/16 17:04,58.50234,58.50234
1/1/16 17:09,58.50234,58.50234
1/1/16 17:14,58.50234,58.50234
1/1/16 17:19,58.50234,58.50234
1/1/16 17:24,58.50234,58.50234
1/1/16 17:29,58.50234,58.50234
1/1/16 17:34,58.50234,58.50234
1/1/16 17:39,58.50234,58.50234
1/1/16 17:44,58.50234,58.50234
1/1/16 17:49,58.50234,58.50234
1/1/16 17:54,58.50234,58.50234
1/1/16 17:59,69.12719,69.12719
1/1/16 18:04,69.12719,69.12719
1/1/16 18:09,69.12719,69.12719
1/1/16 18:14,69.12719,69.12719
1/1/16 18:19,69.12719,69.12719
1/1/16 18:24,69.12719,69.12719
1/1/16 18:29,69.12719,69.12719
1/1/16 18:34,69.12719,69.12719
1/1/16 18:39,69.12719,69.12719
1/1/16 18:44,69.12719,69.12719
1/1/16 18:49,69.12719,69.12719
1/1/16 18:54,69.12719,69.12719
1/1/16 18:59,64.67976,64.67976
1/1/16 19:04,64.67976,64.67976
1/1/16 19:09,64.67976,64.67976
1/1/16 19:14,64.67976,64.67976
1/1/16 19:19,64.67976,64.67976
1/1/16 19:24,64.67976,64.67976
1/1/16 19:29,64.67976,64.67976
1/1/16 19:34,64.67976,64.67976
1/1/16 19:39,64.67976,64.67976
1/1/16 19:44,64.67976,64.67976
1/1/16 19:49,64.67976,64.67976
1/1/16 19:54,64.67976,64.67976
1/1/16 19:59,57.94343,57.94343
1/1/16 20:04,57.94343,57.94343
1/1/16 20:09,57.94343,57.94343
1/1/16 20:14,57.94343,57.94343
1/1/16 20:19,57.94343,57.94343
1/1/16 20:24,57.94343,57.94343
1/1/16 20:29,57.94343,57.94343
1/1/16 20:34,57.94343,57.94343
1/1/16 20:39,57.94343,57.94343
1/1/16 20:44,57.94343,57.94343
1/1/16 20:49,57.94343,57.94343
1/1/16 20:54,57.94343,57.94343
1/1/16 20:59,54.6649,54.6649
1/1/16 21:04,54.6649,54.6649
1/1/16 21:09,54.6649,54.6649
1/1/16 21:14,54.6649,54.6649
1/1/16 21:19,54.6649,54.6649
1/1/16 21:24,54.6649,54.6649
1/1/16 21:29,54.6649,54.6649
1/1/16 21:34,54.6649,54.6649
1/1/16 21:39,54.6649,54.6649
1/1/16 21:44,54.6649,54.6649
1/1/16 21:49,54.6649,54.6649
1/1/16 21:54,54.6649,54.6649
1/1/16 21:59,50.85412,50.85412
1/1/16 22:04,50.85412,50.85412
1/1/16 22:09,50.85412,50.85412
1/1/16 22:14,50.85412,50.85412
1/1/16 22:19,50.85412,50.85412
1/1/16 22:24,50.85412,50.85412
1/1/16 22:29,50.85412,50.85412
1/1/16 22:34,50.85412,50.85412
1/1/16 22:39,50.85412,50.85412
1/1/16 22:44,50.85412,50.85412
1/1/16 22:49,50.85412,50.85412
1/1/16 22:54,50.85412,50.85412
1/1/16 22:59,48.05324,48.05324
1/1/16 23:04,48.05324,48.05324
1/1/16 23:09,48.05324,48.05324
1/1/16 23:14,48.05324,48.05324
1/1/16 23:19,48.05324,48.05324
1/1/16 23:24,48.05324,48.05324
1/1/16 23:29,48.05324,48.05324
1/1/16 23:34,48.05324,48.05324
1/1/16 23:39,48.05324,48.05324
1/1/16 23:44,48.05324,48.05324
1/1/16 23:49,48.05324,48.05324
1/1/16 23:54,48.05324,48.05324
1/1/16 23:59,46.34787,46.34787
1/2/16 0:04,46.34787,46.34787
1/2/16 0:09,46.34787,46.34787
1/2/16 0:14,46.34787,46.34787
1/2/16 0:19,46.34787,46.34787
1/2/16 0:24,46.34787,46.34787
1/2/16 0:29,46.34787,46.34787
1/2/16 0:34,46.34787,46.34787
1/2/16 0:39,46.34787,46.34787
1/2/16 0:44,46.34787,46.34787
1/2/16 0:49,46.34787,46.34787
1/2/16 0:54,46.34787,46.34787
1/2/16 0:59,45.12406,45.12406
1/2/16 1:04,45.12406,45.12406
1/2/16 1:09,45.12406,45.12406
1/2/16 1:14,45.12406,45.12406
1/2/16 1:19,45.12406,45.12406
1/2/16 1:24,45.12406,45.12406
1/2/16 1:29,45.12406,45.12406
1/2/16 1:34,45.12406,45.12406
1/2/16 1:39,45.12406,45.12406
1/2/16 1:44,45.12406,45.12406
1/2/16 1:49,45.12406,45.12406
1/2/16 1:54,45.12406,45.12406
1/2/16 1:59,44.9196,44.9196
1/2/16 2:04,44.9196,44.9196
1/2/16 2:09,44.9196,44.9196
1/2/16 2:14,44.9196,44.9196
1/2/16 2:19,44.9196,44.9196
1/2/16 2:24,44.9196,44.9196
1/2/16 2:29,44.9196,44.9196
1/2/16 2:34,44.9196,44.9196
1/2/16 2:39,44.9196,44.9196
1/2/16 2:44,44.9196,44.9196
1/2/16 2:49,44.9196,44.9196
1/2/16 2:54,44.9196,44.9196
1/2/16 2:59,44.72013,44.72013
1/2/16 3:04,44.72013,44.72013
1/2/16 3:09,44.72013,44.72013
1/2/16 3:14,44.72013,44.72013
1/2/16 3:19,44.72013,44.72013
1/2/16 3:24,44.72013,44.72013
1/2/16 3:29,44.72013,44.72013
1/2/16 3:34,44.72013,44.72013
1/2/16 3:39,44.72013,44.72013
1/2/16 3:44,44.72013,44.72013
1/2/16 3:49,44.72013,44.72013
1/2/16 3:54,44.72013,44.72013
1/2/16 3:59,45.96703,45.96703
1/2/16 4:04,45.96703,45.96703
1/2/16 4:09,45.96703,45.96703
1/2/16 4:14,45.96703,45.96703
1/2/16 4:19,45.96703,45.96703
1/2/16 4:24,45.96703,45.96703
1/2/16 4:29,45.96703,45.96703
1/2/16 4:34,45.96703,45.96703
1/2/16 4:39,45.96703,45.96703
1/2/16 4:44,45.96703,45.96703
1/2/16 4:49,45.96703,45.96703
1/2/16 4:54,45.96703,45.96703
1/2/16 4:59,48.40681,48.40681
1/2/16 5:04,48.40681,48.40681
1/2/16 5:09,48.40681,48.40681
1/2/16 5:14,48.40681,48.40681
1/2/16 5:19,48.40681,48.40681
1/2/16 5:24,48.40681,48.40681
1/2/16 5:29,48.40681,48.40681
1/2/16 5:34,48.40681,48.40681
1/2/16 5:39,48.40681,48.40681
1/2/16 5:44,48.40681,48.40681
1/2/16 5:49,48.40681,48.40681
1/2/16 5:54,48.40681,48.40681
1/2/16 5:59,63.63227,63.63227
1/2/16 6:04,63.63227,63.63227
1/2/16 6:09,63.63227,63.63227
1/2/16 6:14,63.63227,63.63227
1/2/16 6:19,63.63227,63.63227
1/2/16 6:24,63.63227,63.63227
1/2/16 6:29,63.63227,63.63227
1/2/16 6:34,63.63227,63.63227
1/2/16 6:39,63.63227,63.63227
1/2/16 6:44,63.63227,63.63227
1/2/16 6:49,63.63227,63.63227
1/2/16 6:54,63.63227,63.63227
1/2/16 6:59,60.41374,60.41374
1/2/16 7:04,60.41374,60.41374
1/2/16 7:09,60.41374,60.41374
1/2/16 7:14,60.41374,60.41374
1/2/16 7:19,60.41374,60.41374
1/2/16 7:24,60.41374,60.41374
1/2/16 7:29,60.41374,60.41374
1/2/16 7:34,60.41374,60.41374
1/2/16 7:39,60.41374,60.41374
1/2/16 7:44,60.41374,60.41374
1/2/16 7:49,60.41374,60.41374
1/2/16 7:54,60.41374,60.41374
1/2/16 7:59,45.5106,45.5106
1/2/16 8:04,45.5106,45.5106
1/2/16 8:09,45.5106,45.5106
1/2/16 8:14,45.5106,45.5106
1/2/16 8:19,45.5106,45.5106
1/2/16 8:24,45.5106,45.5106
1/2/16 8:29,45.5106,45.5106
1/2/16 8:34,45.5106,45.5106
1/2/16 8:39,45.5106,45.5106
1/2/16 8:44,45.5106,45.5106
1/2/16 8:49,45.5106,45.5106
1/2/16 8:54,45.5106,45.5106
1/2/16 8:59,40.00292,40.00292
1/2/16 9:04,40.00292,40.00292
1/2/16 9:09,40.00292,40.00292
1/2/16 9:14,40.00292,40.00292
1/2/16 9:19,40.00292,40.00292
1/2/16 9:24,40.00292,40.00292
1/2/16 9:29,40.00292,40.00292
1/2/16 9:34,40.00292,40.00292
1/2/16 9:39,40.00292,40.00292
1/2/16 9:44,40.00292,40.00292
1/2/16 9:49,40.00292,40.00292
1/2/16 9:54,40.00292,40.00292
1/2/16 9:59,37.08478,37.08478
1/2/16 10:04,37.08478,37.08478
1/2/16 10:09,37.08478,37.08478
1/2/16 10:14,37.08478,37.08478
1/2/16 10:19,37.08478,37.08478
1/2/16 10:24,37.08478,37.08478
1/2/16 10:29,37.08478,37.08478
1/2/16 10:34,37.08478,37.08478
1/2/16 10:39,37.08478,37.08478
1/2/16 10:44,37.08478,37.08478
1/2/16 10:49,37.08478,37.08478
1/2/16 10:54,37.08478,37.08478
1/2/16 10:59,34.82367,34.82367
1/2/16 11:04,34.82367,34.82367
1/2/16 11:09,34.82367,34.82367
1/2/16 11:14,34.82367,34.82367
1/2/16 11:19,34.82367,34.82367
1/2/16 11:24,34.82367,34.82367
1/2/16 11:29,34.82367,34.82367
1/2/16 11:34,34.82367,34.82367
1/2/16 11:39,34.82367,34.82367
1/2/16 11:44,34.82367,34.82367
1/2/16 11:49,34.82367,34.82367
1/2/16 11:54,34.82367,34.82367
1/2/16 11:59,31.78216,31.78216
1/2/16 12:04,31.78216,31.78216
1/2/16 12:09,31.78216,31.78216
1/2/16 12:14,31.78216,31.78216
1/2/16 12:19,31.78216,31.78216
1/2/16 12:24,31.78216,31.78216
1/2/16 12:29,31.78216,31.78216
1/2/16 12:34,31.78216,31.78216
1/2/16 12:39,31.78216,31.78216
1/2/16 12:44,31.78216,31.78216
1/2/16 12:49,31.78216,31.78216
1/2/16 12:54,31.78216,31.78216
1/2/16 12:59,31.71263,31.71263
1/2/16 13:04,31.71263,31.71263
1/2/16 13:09,31.71263,31.71263
1/2/16 13:14,31.71263,31.71263
1/2/16 13:19,31.71263,31.71263
1/2/16 13:24,31.71263,31.71263
1/2/16 13:29,31.71263,31.71263
1/2/16 13:34,31.71263,31.71263
1/2/16 13:39,31.71263,31.71263
1/2/16 13:44,31.71263,31.71263
1/2/16 13:49,31.71263,31.71263
1/2/16 13:54,31.71263,31.71263
1/2/16 13:59,34.77404,34.77404
1/2/16 14:04,34.77404,34.77404
1/2/16 14:09,34.77404,34.77404
1/2/16 14:14,34.77404,34.77404
1/2/16 14:19,34.77404,34.77404
1/2/16 14:24,34.77404,34.77404
1/2/16 14:29,34.77404,34.77404
1/2/16 14:34,34.77404,34.77404
1/2/16 14:39,34.77404,34.77404
1/2/16 14:44,34.77404,34.77404
1/2/16 14:49,34.77404,34.77404
1/2/16 14:54,34.77404,34.77404
1/2/16 14:59,43.89158,43.89158
1/2/16 15:04,43.89158,43.89158
1/2/16 15:09,43.89158,43.89158
1/2/16 15:14,43.89158,43.89158
1/2/16 15:19,43.89158,43.89158
1/2/16 15:24,43.89158,43.89158
1/2/16 15:29,43.89158,43.89158
1/2/16 15:34,43.89158,43.89158
1/2/16 15:39,43.89158,43.89158
1/2/16 15:44,43.89158,43.89158
1/2/16 15:49,43.89158,43.89158
1/2/16 15:54,43.89158,43.89158
1/2/16 15:59,56.22325,56.22325
1/2/16 16:04,56.22325,56.22325
1/2/16 16:09,56.22325,56.22325
1/2/16 16:14,56.22325,56.22325
1/2/16 16:19,56.22325,56.22325
1/2/16 16:24,56.22325,56.22325
1/2/16 16:29,56.22325,56.22325
1/2/16 16:34,56.22325,56.22325
1/2/16 16:39,56.22325,56.22325
1/2/16 16:44,56.22325,56.22325
1/2/16 16:49,56.22325,56.22325
1/2/16 16:54,56.22325,56.22325
1/2/16 16:59,83.31569,83.31569
1/2/16 17:04,83.31569,83.31569
1/2/16 17:09,83.31569,83.31569
1/2/16 17:14,83.31569,83.31569
1/2/16 17:19,83.31569,83.31569
1/2/16 17:24,83.31569,83.31569
1/2/16 17:29,83.31569,83.31569
1/2/16 17:34,83.31569,83.31569
1/2/16 17:39,83.31569,83.31569
1/2/16 17:44,83.31569,83.31569
1/2/16 17:49,83.31569,83.31569
1/2/16 17:54,83.31569,83.31569
1/2/16 17:59,84.34298,84.34298
1/2/16 18:04,84.34298,84.34298
1/2/16 18:09,84.34298,84.34298
1/2/16 18:14,84.34298,84.34298
1/2/16 18:19,84.34298,84.34298
1/2/16 18:24,84.34298,84.34298
1/2/16 18:29,84.34298,84.34298
1/2/16 18:34,84.34298,84.34298
1/2/16 18:39,84.34298,84.34298
1/2/16 18:44,84.34298,84.34298
1/2/16 18:49,84.34298,84.34298
1/2/16 18:54,84.34298,84.34298
1/2/16 18:59,71.80238,71.80238
1/2/16 19:04,71.80238,71.80238
1/2/16 19:09,71.80238,71.80238
1/2/16 19:14,71.80238,71.80238
1/2/16 19:19,71.80238,71.80238
1/2/16 19:24,71.80238,71.80238
1/2/16 19:29,71.80238,71.80238
1/2/16 19:34,71.80238,71.80238
1/2/16 19:39,71.80238,71.80238
1/2/16 19:44,71.80238,71.80238
1/2/16 19:49,71.80238,71.80238
1/2/16 19:54,71.80238,71.80238
1/2/16 19:59,65.48962,65.48962
1/2/16 20:04,65.48962,65.48962
1/2/16 20:09,65.48962,65.48962
1/2/16 20:14,65.48962,65.48962
1/2/16 20:19,65.48962,65.48962
1/2/16 20:24,65.48962,65.48962
1/2/16 20:29,65.48962,65.48962
1/2/16 20:34,65.48962,65.48962
1/2/16 20:39,65.48962,65.48962
1/2/16 20:44,65.48962,65.48962
1/2/16 20:49,65.48962,65.48962
1/2/16 20:54,65.48962,65.48962
1/2/16 20:59,59.02441,59.02441
1/2/16 21:04,59.02441,59.02441
1/2/16 21:09,59.02441,59.02441
1/2/16 21:14,59.02441,59.02441
1/2/16 21:19,59.02441,59.02441
1/2/16 21:24,59.02441,59.02441
1/2/16 21:29,59.02441,59.02441
1/2/16 21:34,59.02441,59.02441
1/2/16 21:39,59.02441,59.02441
1/2/16 21:44,59.02441,59.02441
1/2/16 21:49,59.02441,59.02441
1/2/16 21:54,59.02441,59.02441
1/2/16 21:59,50.54365,50.54365
1/2/16 22:04,50.54365,50.54365
1/2/16 22:09,50.54365,50.54365
1/2/16 22:14,50.54365,50.54365
1/2/16 22:19,50.54365,50.54365
1/2/16 22:24,50.54365,50.54365
1/2/16 22:29,50.54365,50.54365
1/2/16 22:34,50.54365,50.54365
1/2/16 22:39,50.54365,50.54365
1/2/16 22:44,50.54365,50.54365
1/2/16 22:49,50.54365,50.54365
1/2/16 22:54,50.54365,50.54365
1/2/16 22:59,45.73062,45.73062
1/2/16 23:04,45.73062,45.73062
1/2/16 23:09,45.73062,45.73062
1/2/16 23:14,45.73062,45.73062
1/2/16 23:19,45.73062,45.73062
1/2/16 23:24,45.73062,45.73062
1/2/16 23:29,45.73062,45.73062
1/2/16 23:34,45.73062,45.73062
1/2/16 23:39,45.73062,45.73062
1/2/16 23:44,45.73062,45.73062
1/2/16 23:49,45.73062,45.73062
1/2/16 23:54,45.73062,45.73062
1/2/16 23:59,43.72476,43.72476
1/3/16 0:04,43.72476,43.72476
1/3/16 0:09,43.72476,43.72476
1/3/16 0:14,43.72476,43.72476
1/3/16 0:19,43.72476,43.72476
1/3/16 0:24,43.72476,43.72476
1/3/16 0:29,43.72476,43.72476
1/3/16 0:34,43.72476,43.72476
1/3/16 0:39,43.72476,43.72476
1/3/16 0:44,43.72476,43.72476
1/3/16 0:49,43.72476,43.72476
1/3/16 0:54,43.72476,43.72476
1/3/16 0:59,42.12589,42.12589
1/3/16 1:04,42.12589,42.12589
1/3/16 1:09,42.12589,42.12589
1/3/16 1:14,42.12589,42.12589
1/3/16 1:19,42.12589,42.12589
1/3/16 1:24,42.12589,42.12589
1/3/16 1:29,42.12589,42.12589
1/3/16 1:34,42.12589,42.12589
1/3/16 1:39,42.12589,42.12589
1/3/16 1:44,42.12589,42.12589
1/3/16 1:49,42.12589,42.12589
1/3/16 1:54,42.12589,42.12589
1/3/16 1:59,43.18686,43.18686
1/3/16 2:04,43.18686,43.18686
1/3/16 2:09,43.18686,43.18686
1/3/16 2:14,43.18686,43.18686
1/3/16 2:19,43.18686,43.18686
1/3/16 2:24,43.18686,43.18686
1/3/16 2:29,43.18686,43.18686
1/3/16 2:34,43.18686,43.18686
1/3/16 2:39,43.18686,43.18686
1/3/16 2:44,43.18686,43.18686
1/3/16 2:49,43.18686,43.18686
1/3/16 2:54,43.18686,43.18686
1/3/16 2:59,42.13925,42.13925
1/3/16 3:04,42.13925,42.13925
1/3/16 3:09,42.13925,42.13925
1/3/16 3:14,42.13925,42.13925
1/3/16 3:19,42.13925,42.13925
1/3/16 3:24,42.13925,42.13925
1/3/16 3:29,42.13925,42.13925
1/3/16 3:34,42.13925,42.13925
1/3/16 3:39,42.13925,42.13925
1/3/16 3:44,42.13925,42.13925
1/3/16 3:49,42.13925,42.13925
1/3/16 3:54,42.13925,42.13925
1/3/16 3:59,44.27661,44.27661
1/3/16 4:04,44.27661,44.27661
1/3/16 4:09,44.27661,44.27661
1/3/16 4:14,44.27661,44.27661
1/3/16 4:19,44.27661,44.27661
1/3/16 4:24,44.27661,44.27661
1/3/16 4:29,44.27661,44.27661
1/3/16 4:34,44.27661,44.27661
1/3/16 4:39,44.27661,44.27661
1/3/16 4:44,44.27661,44.27661
1/3/16 4:49,44.27661,44.27661
1/3/16 4:54,44.27661,44.27661
1/3/16 4:59,47.90531,47.90531
1/3/16 5:04,47.90531,47.90531
1/3/16 5:09,47.90531,47.90531
1/3/16 5:14,47.90531,47.90531
1/3/16 5:19,47.90531,47.90531
1/3/16 5:24,47.90531,47.90531
1/3/16 5:29,47.90531,47.90531
1/3/16 5:34,47.90531,47.90531
1/3/16 5:39,47.90531,47.90531
1/3/16 5:44,47.90531,47.90531
1/3/16 5:49,47.90531,47.90531
1/3/16 5:54,47.90531,47.90531
1/3/16 5:59,62.45168,62.45168
1/3/16 6:04,62.45168,62.45168
1/3/16 6:09,62.45168,62.45168
1/3/16 6:14,62.45168,62.45168
1/3/16 6:19,62.45168,62.45168
1/3/16 6:24,62.45168,62.45168
1/3/16 6:29,62.45168,62.45168
1/3/16 6:34,62.45168,62.45168
1/3/16 6:39,62.45168,62.45168
1/3/16 6:44,62.45168,62.45168
1/3/16 6:49,62.45168,62.45168
1/3/16 6:54,62.45168,62.45168
1/3/16 6:59,55.57466,55.57466
1/3/16 7:04,55.57466,55.57466
1/3/16 7:09,55.57466,55.57466
1/3/16 7:14,55.57466,55.57466
1/3/16 7:19,55.57466,55.57466
1/3/16 7:24,55.57466,55.57466
1/3/16 7:29,55.57466,55.57466
1/3/16 7:34,55.57466,55.57466
1/3/16 7:39,55.57466,55.57466
1/3/16 7:44,55.57466,55.57466
1/3/16 7:49,55.57466,55.57466
1/3/16 7:54,55.57466,55.57466
1/3/16 7:59,44.2104,44.2104
1/3/16 8:04,44.2104,44.2104
1/3/16 8:09,44.2104,44.2104
1/3/16 8:14,44.2104,44.2104
1/3/16 8:19,44.2104,44.2104
1/3/16 8:24,44.2104,44.2104
1/3/16 8:29,44.2104,44.2104
1/3/16 8:34,44.2104,44.2104
1/3/16 8:39,44.2104,44.2104
1/3/16 8:44,44.2104,44.2104
1/3/16 8:49,44.2104,44.2104
1/3/16 8:54,44.2104,44.2104
1/3/16 8:59,38.93503,38.93503
1/3/16 9:04,38.93503,38.93503
1/3/16 9:09,38.93503,38.93503
1/3/16 9:14,38.93503,38.93503
1/3/16 9:19,38.93503,38.93503
1/3/16 9:24,38.93503,38.93503
1/3/16 9:29,38.93503,38.93503
1/3/16 9:34,38.93503,38.93503
1/3/16 9:39,38.93503,38.93503
1/3/16 9:44,38.93503,38.93503
1/3/16 9:49,38.93503,38.93503
1/3/16 9:54,38.93503,38.93503
1/3/16 9:59,35.66393,35.66393
1/3/16 10:04,35.66393,35.66393
1/3/16 10:09,35.66393,35.66393
1/3/16 10:14,35.66393,35.66393
