1577955600,0.0,0.0,0.0,7,4.5,10.9,0.9,0.5,4.1,156.7,74.8,764,8.1
1577959200,0.0,0.0,0.0,7,4.3,10.8,0.9,0.8,4.0,146.5,74.9,763,7.9
1577962800,0.0,0.0,0.0,7,5.0,10.8,0.9,1.0,4.0,135.2,77.1,763,8.0
1577966400,0.0,0.0,0.0,7,5.4,10.9,0.9,0.9,4.1,123.6,77.6,764,8.2
1577970000,0.0,0.0,0.0,7,5.9,10.9,0.9,0.9,4.7,112.1,80.0,764,8.2
1577973600,0.0,0.0,0.0,7,5.5,10.6,0.9,0.9,5.4,101.0,79.6,764,7.8
1577977200,0.2,0.2,0.0,4,5.2,11.5,0.9,0.8,6.0,90.1,75.2,764,8.7
1577980800,8.2,5.6,16.7,4,6.3,14.7,0.9,0.5,3.4,80.9,68.6,765,11.9
1577984400,21.1,8.7,41.8,4,10.2,19.6,0.9,0.3,3.1,72.8,66.7,766,17.0
1577988000,38.0,6.8,78.9,4,15.8,23.5,0.9,0.3,5.5,66.7,71.7,766,21.3
1577991600,47.6,6.5,90.6,0,18.3,25.3,0.9,0.5,5.3,63.0,74.1,766,23.2
1577995200,48.8,6.5,91.1,0,19.4,25.9,0.9,0.6,5.3,62.4,76.0,766,23.8
1577998800,42.6,6.3,85.5,0,19.4,25.7,0.9,0.6,5.2,64.8,76.8,766,23.6
1578002400,32.8,5.7,79.7,0,18.9,24.8,0.9,0.6,5.0,70.1,77.8,767,22.7
1578006000,11.2,7.7,16.1,4,17.8,22.3,0.9,0.4,4.9,77.5,82.9,767,20.2
1578009600,2.6,2.1,6.7,4,14.0,20.5,0.9,0.3,4.8,86.4,75.7,768,18.1
1578013200,0.0,0.0,0.0,4,8.1,13.6,0.9,0.8,4.6,96.7,78.1,769,11.0
1578016800,0.0,0.0,0.0,4,5.9,11.7,0.9,0.9,4.5,107.6,77.4,770,8.9
1578020400,0.0,0.0,0.0,4,5.4,10.2,0.9,1.0,4.0,119.0,80.2,770,7.5
1578024000,0.0,0.0,0.0,4,4.1,8.8,0.9,1.0,3.7,130.5,80.6,770,6.0
1578027600,0.0,0.0,0.0,4,3.2,7.9,0.9,1.0,3.5,142.0,80.5,771,5.0
1578031200,0.0,0.0,0.0,4,2.5,7.0,0.9,1.0,3.3,152.8,81.4,771,4.1
1578034800,0.0,0.0,0.0,7,1.0,5.7,0.9,1.0,3.1,161.2,80.7,772,2.8
1578038400,0.0,0.0,0.0,4,-0.0,5.2,0.9,1.0,3.0,163.1,78.6,772,2.1
1578042000,0.0,0.0,0.0,7,-0.4,4.6,0.9,1.1,3.1,156.7,79.2,773,1.6
1578045600,0.0,0.0,0.0,7,-0.9,4.1,0.9,1.1,3.2,146.5,79.2,773,1.0
1578049200,0.0,0.0,0.0,4,-1.3,3.7,0.9,1.1,3.2,135.2,78.8,773,0.6
1578052800,0.0,0.0,0.0,4,-1.7,3.4,0.9,1.1,3.2,123.6,79.3,774,0.3
1578056400,0.0,0.0,0.0,0,-2.4,2.8,0.9,1.1,3.2,112.2,78.3,774,-0.3
1578060000,0.0,0.0,0.0,0,-2.9,2.7,0.9,1.1,3.2,101.0,76.9,774,-0.6
1578063600,0.4,0.4,4.0,4,-3.1,3.7,0.9,0.9,3.2,90.0,72.5,775,0.5
1578067200,7.1,5.7,9.1,4,-2.2,9.5,0.9,0.6,3.2,80.9,58.4,776,6.2
1578070800,21.5,8.8,42.6,4,7.0,17.6,0.9,0.5,3.2,72.8,62.4,777,14.8
1578074400,29.3,13.8,38.7,4,14.2,22.8,0.9,0.5,3.6,66.6,69.2,777,20.4
1578078000,37.5,12.9,54.1,4,18.1,25.7,0.9,0.6,4.1,62.9,72.5,777,23.5
1578081600,39.5,12.3,58.5,4,20.3,27.1,0.9,0.6,4.4,62.3,75.1,776,25.1
1578085200,28.6,17.0,27.2,4,21.6,27.7,0.9,0.7,4.4,64.7,77.3,777,25.7
1578088800,27.2,9.3,52.4,4,21.7,27.5,0.9,0.6,4.3,69.9,78.7,777,25.6
1578092400,13.7,6.9,30.8,4,21.2,25.3,0.9,0.4,4.2,77.3,83.8,777,23.4
1578096000,2.8,1.9,14.9,4,17.4,23.5,0.9,0.3,4.1,86.2,76.9,777,21.4
1578099600,0.0,0.0,0.0,0,10.6,15.8,0.9,0.5,3.7,96.6,79.7,778,13.3
1578103200,0.0,0.0,0.0,0,8.2,13.6,0.9,0.8,3.5,107.5,78.9,779,11.0
1578106800,0.0,0.0,0.0,0,7.3,12.6,0.9,1.0,3.3,118.8,79.4,779,9.9
1578110400,0.0,0.0,0.0,0,7.2,11.7,0.9,1.1,3.2,130.4,82.0,780,9.0
1578114000,0.0,0.0,0.0,4,6.3,10.6,0.9,1.1,3.2,141.8,82.3,780,7.9
1578117600,0.0,0.0,0.0,0,5.2,10.0,0.9,1.2,3.2,152.6,80.0,780,7.3
1578121200,0.0,0.0,0.0,0,4.6,9.7,0.9,1.2,3.1,161.1,79.7,780,6.9
1578124800,0.0,0.0,0.0,0,4.1,9.3,0.9,1.2,3.0,163.0,79.1,780,6.5
1578128400,0.0,0.0,0.0,0,2.8,9.3,0.9,1.1,3.0,156.7,74.7,780,6.4
1578132000,0.0,0.0,0.0,0,2.1,10.6,0.9,1.1,3.0,146.5,68.3,780,7.6
1578135600,0.0,0.0,0.0,4,2.5,12.4,0.9,1.2,3.1,135.2,64.1,780,9.4
1578139200,0.0,0.0,0.0,7,2.8,13.8,0.9,1.3,3.1,123.7,60.8,780,10.8
1578142800,0.0,0.0,0.0,7,2.7,14.5,0.9,1.4,3.1,112.2,58.5,780,11.5
1578146400,0.0,0.0,0.0,7,2.7,15.3,0.9,1.5,3.2,101.0,56.7,780,12.2
1578150000,0.7,0.7,9.7,0,3.0,16.5,0.9,1.3,3.3,90.1,54.6,780,13.5
1578153600,8.3,4.8,21.6,4,5.9,21.2,0.9,0.8,3.4,80.9,50.9,781,18.3
1578157200,23.7,6.6,57.6,7,17.2,28.8,0.9,0.5,3.4,72.8,61.5,781,26.5
1578160800,35.7,6.4,73.4,7,26.2,34.0,0.9,0.7,3.4,66.5,72.9,780,32.2
1578164400,41.3,8.4,72.3,7,29.5,35.8,0.9,0.8,3.5,62.9,77.7,779,34.2
1578168000,44.7,6.5,81.8,7,30.9,36.5,0.9,0.9,3.5,62.2,80.3,779,35.1
1578171600,39.9,6.3,78.3,7,30.9,36.1,0.9,1.0,3.6,64.6,81.2,778,34.7
1578175200,33.8,4.6,84.7,0,30.0,35.1,0.9,0.9,3.6,69.8,81.8,778,33.6
1578178800,19.3,4.2,68.4,0,28.4,32.2,0.9,0.8,3.7,77.2,85.8,779,30.7
1578182400,3.1,2.4,9.8,4,24.3,30.0,0.9,0.7,3.8,86.1,78.6,779,28.2
1578186000,0.0,0.0,0.0,0,18.0,22.3,0.9,0.5,4.0,96.4,83.3,780,20.2
1578189600,0.0,0.0,0.0,0,13.6,19.2,0.9,0.5,4.0,107.3,78.4,781,16.9
1578193200,0.0,0.0,0.0,4,11.1,17.1,0.9,0.5,4.0,118.7,77.2,781,14.6
1578196800,0.0,0.0,0.0,0,9.1,15.1,0.9,0.5,3.8,130.2,76.8,781,12.5
1578200400,0.0,0.0,0.0,0,7.2,13.5,0.9,0.5,3.6,141.7,75.7,782,10.8
1578204000,0.0,0.0,0.0,0,6.1,12.9,0.9,0.7,3.5,152.5,73.8,782,10.2
1578207600,0.0,0.0,0.0,0,6.3,13.5,0.9,1.1,3.4,161.0,72.6,782,10.7
1578211200,0.0,0.0,0.0,0,7.0,14.4,0.9,1.3,3.3,162.9,72.0,782,11.6
1578214800,0.0,0.0,0.0,0,7.7,14.5,0.9,1.4,3.2,156.6,73.6,781,11.8
1578218400,0.0,0.0,0.0,0,7.3,13.5,0.9,1.4,3.1,146.6,76.2,781,10.8
1578222000,0.0,0.0,0.0,0,6.4,11.8,0.9,1.4,3.0,135.3,78.4,781,9.1
1578225600,0.0,0.0,0.0,0,5.2,10.0,0.9,1.5,3.0,123.7,80.5,780,7.3
1578229200,0.0,0.0,0.0,0,3.4,7.9,0.9,1.4,3.0,112.2,81.6,780,5.0
1578232800,0.0,0.0,0.0,0,0.7,6.3,0.9,1.4,3.0,101.1,77.6,780,3.2
1578236400,0.2,0.2,0.0,4,-2.2,7.2,0.9,1.1,3.0,90.1,64.7,780,3.9
1578240000,7.9,5.6,14.5,4,-1.5,14.0,0.9,0.7,3.1,80.9,49.5,779,10.7
1578243600,24.2,6.4,59.8,4,10.6,23.9,0.9,0.6,3.2,72.7,56.4,779,21.3
1578247200,33.2,9.8,58.3,4,20.7,30.2,0.9,0.6,3.2,66.5,67.1,778,28.1
1578250800,42.2,7.6,75.6,4,25.0,33.4,0.9,0.7,3.3,62.8,70.8,777,31.6
1578254400,44.5,8.5,76.8,4,27.9,34.7,0.9,0.8,3.6,62.1,76.0,776,33.1
1578258000,35.9,10.6,58.7,4,27.7,34.2,0.9,0.8,3.9,64.5,76.7,776,32.5
1578261600,34.9,4.9,86.2,0,26.2,32.5,0.9,0.9,4.0,69.7,77.4,776,30.8
1578265200,19.5,4.7,65.7,0,24.6,29.3,0.9,0.7,4.1,77.0,82.6,776,27.6
1578268800,4.6,2.5,28.7,0,20.8,27.1,0.9,0.6,4.1,86.0,76.6,776,25.1
1578272400,0.0,0.0,0.0,4,14.5,19.8,0.9,0.5,4.2,96.3,79.6,776,17.5
1578276000,0.0,0.0,0.0,4,12.0,18.3,0.9,0.6,4.3,107.2,76.3,777,15.9
1578279600,0.0,0.0,0.0,4,11.7,18.1,0.9,0.6,4.3,118.5,75.1,777,15.7
1578283200,0.0,0.0,0.0,4,12.4,18.1,0.9,0.5,4.4,130.1,77.7,777,15.7
1578286800,0.0,0.0,0.0,4,11.8,16.9,0.9,0.5,4.5,141.6,80.0,777,14.5
1578290400,0.0,0.0,0.0,4,9.9,15.3,0.9,0.6,4.6,152.3,79.1,777,12.7
1578294000,0.0,0.0,0.0,4,9.0,14.2,0.9,0.8,4.6,160.8,79.2,778,11.6
1578297600,0.0,0.0,0.0,4,8.1,13.3,0.9,1.0,4.5,162.8,79.0,778,10.7
1578301200,0.0,0.0,0.0,4,7.3,12.2,0.9,1.0,4.4,156.6,80.5,778,9.6
1578304800,0.0,0.0,0.0,4,6.1,10.2,0.9,1.1,4.1,146.6,82.7,778,7.5
1578308400,0.0,0.0,0.0,4,3.7,7.3,0.9,1.1,3.8,135.3,84.6,778,4.5
1578312000,0.0,0.0,0.0,4,0.3,4.6,0.9,0.9,3.8,123.7,82.1,778,1.7
1578315600,0.0,0.0,0.0,4,-2.9,3.6,0.9,0.6,3.9,112.2,73.9,778,0.3
1578319200,0.0,0.0,0.0,0,-3.3,4.3,0.9,0.5,4.0,101.1,70.4,779,1.0
1578322800,0.3,0.3,0.0,4,-2.6,6.6,0.9,0.5,4.2,90.1,65.4,779,3.3
1578326400,8.2,5.5,16.9,4,1.2,12.0,0.9,0.7,4.2,80.9,61.3,780,8.9
1578330000,26.9,5.8,71.3,4,7.9,17.2,0.9,0.8,4.4,72.7,66.4,781,14.5
1578333600,37.4,6.4,77.5,4,11.7,20.3,0.9,0.9,4.5,66.4,68.9,781,17.8
1578337200,48.7,5.9,93.0,0,13.5,21.9,0.9,0.9,4.6,62.7,69.6,781,19.5
1578340800,50.1,5.9,93.8,0,14.4,23.0,0.9,0.9,4.5,61.9,69.3,781,20.6
1578344400,45.3,5.5,92.1,0,15.1,23.5,0.9,0.8,4.4,64.3,69.9,781,21.2
1578348000,35.1,4.6,87.0,0,15.4,23.2,0.9,0.7,4.2,69.5,71.9,781,20.9
1578351600,19.9,4.5,67.8,0,14.9,20.3,0.9,0.5,4.0,76.9,79.2,780,18.0
1578355200,3.3,2.6,10.0,4,9.9,18.0,0.9,0.4,3.9,85.8,70.0,780,15.4
1578358800,0.0,0.0,0.0,0,2.1,9.7,0.9,0.7,3.6,96.1,70.8,780,6.7
1578362400,0.0,0.0,0.0,0,-0.8,7.0,0.9,0.9,3.5,107.0,69.8,781,3.8
1578366000,0.0,0.0,0.0,0,-3.1,5.2,0.9,0.9,3.5,118.4,67.9,781,1.9
1578369600,0.0,0.0,0.0,0,-4.2,4.6,0.9,1.0,3.5,129.9,66.3,781,1.3
1578373200,0.0,0.0,0.0,0,-4.5,3.9,0.9,0.8,3.5,141.4,67.2,781,0.5
1578376800,0.0,0.0,0.0,0,-5.3,3.7,0.9,0.6,3.5,152.2,65.5,781,0.3
1578380400,0.0,0.0,0.0,4,-4.9,4.3,0.9,0.5,3.4,160.7,65.1,781,0.9
1578384000,0.0,0.0,0.0,4,-4.4,5.0,0.9,0.6,3.4,162.7,64.7,781,1.6
1578387600,0.0,0.0,0.0,4,-3.8,5.5,0.9,0.9,3.3,156.6,64.8,781,2.2
1578391200,0.0,0.0,0.0,0,-3.8,5.9,0.9,1.0,3.3,146.6,63.7,781,2.5
1578394800,0.0,0.0,0.0,0,-3.3,6.4,0.9,1.0,3.3,135.3,63.4,781,3.1
1578398400,0.0,0.0,0.0,4,-2.9,6.6,0.9,1.0,3.3,123.7,64.2,781,3.3
1578402000,0.0,0.0,0.0,0,-2.6,6.8,0.9,1.0,3.3,112.2,64.9,781,3.5
1578405600,0.0,0.0,0.0,0,-1.8,7.5,0.9,1.1,3.3,101.1,64.9,781,4.3
1578409200,0.7,0.7,9.0,0,-0.8,9.7,0.9,1.0,3.3,90.0,62.1,781,6.5
1578412800,13.8,3.0,68.0,0,2.7,16.3,0.9,0.7,3.3,80.8,54.0,781,13.3
1578416400,29.2,4.2,83.8,0,13.1,24.6,0.9,0.6,3.4,72.6,61.2,781,22.1
1578420000,41.2,4.9,90.6,0,20.7,29.8,0.9,0.7,3.5,66.3,68.4,781,27.8
1578423600,48.4,5.4,93.4,0,23.9,32.2,0.9,0.7,3.7,62.6,71.2,780,30.3
1578427200,49.7,5.4,93.7,0,25.7,33.4,0.9,0.7,3.8,61.8,73.0,779,31.7
1578430800,45.2,5.1,92.2,0,26.6,33.8,0.9,0.6,3.8,64.2,74.8,779,32.1
1578434400,35.5,4.6,87.5,0,27.0,33.3,0.9,0.5,3.8,69.4,77.2,779,31.6
1578438000,20.3,4.6,68.5,0,26.4,30.0,0.9,0.4,3.7,76.7,86.0,779,28.4
1578441600,4.6,2.5,27.3,4,19.8,27.3,0.9,0.5,3.7,85.7,73.0,779,25.3
1578445200,0.0,0.0,0.0,0,13.6,21.4,0.9,1.2,3.5,96.0,71.9,778,19.0
1578448800,0.0,0.0,0.0,0,11.1,19.2,0.9,1.3,3.4,106.8,70.3,778,16.7
1578452400,0.0,0.0,0.0,0,9.0,17.6,0.9,1.4,3.3,118.2,68.3,778,14.9
1578456000,0.0,0.0,0.0,0,7.0,16.7,0.9,1.5,3.3,129.8,64.8,777,13.9
1578459600,0.0,0.0,0.0,4,5.4,16.5,0.9,1.5,3.3,141.2,61.1,776,13.6
1578463200,0.0,0.0,0.0,4,4.5,16.3,0.9,1.5,3.4,152.0,58.9,776,13.4
1578466800,0.0,0.0,0.0,0,3.7,16.2,0.9,1.5,3.4,160.5,57.3,775,13.2
1578470400,0.0,0.0,0.0,4,3.0,15.4,0.9,1.5,3.3,162.6,57.2,774,12.4
1578474000,0.0,0.0,0.0,8,2.3,13.5,0.9,1.3,3.2,156.6,60.2,773,10.4
1578477600,0.0,0.0,0.0,7,1.0,11.8,0.9,0.9,3.2,146.6,61.3,772,8.7
1578481200,0.0,0.0,0.0,7,1.9,11.8,0.9,0.7,3.2,135.3,63.6,772,8.8
1578484800,0.0,0.0,0.0,4,2.7,12.2,0.9,0.6,3.2,123.7,65.0,771,9.2
1578488400,0.0,0.0,0.0,8,2.8,12.7,0.9,0.6,3.2,112.2,64.1,771,9.7
1578492000,0.0,0.0,0.0,8,3.2,13.5,0.9,0.6,3.2,101.1,62.9,770,10.5
1578495600,0.3,0.3,0.0,7,4.1,16.3,0.9,0.7,3.3,90.0,57.8,769,13.4
1578499200,9.3,5.1,26.3,4,9.1,22.6,0.9,0.7,3.3,80.8,55.8,769,19.9
1578502800,21.2,6.7,48.4,7,17.6,29.3,0.9,0.8,3.4,72.6,61.2,768,27.1
1578506400,27.9,14.6,33.0,7,23.2,33.3,0.9,0.9,3.5,66.2,66.3,768,31.3
1578510000,36.2,14.4,47.3,7,26.8,35.2,0.9,0.9,3.6,62.5,71.2,767,33.5
1578513600,42.3,10.3,67.4,7,27.9,35.2,0.9,1.0,3.8,61.7,74.0,766,33.6
1578517200,29.1,17.2,27.1,7,26.4,34.5,0.9,1.0,3.9,64.0,71.9,765,32.8
1578520800,35.9,5.6,85.4,0,25.5,33.1,0.9,0.9,3.9,69.2,73.6,765,31.3
1578524400,19.4,5.5,59.9,0,23.5,29.5,0.9,0.7,4.0,76.6,78.5,765,27.6
1578528000,4.1,2.8,16.1,4,18.9,27.0,0.9,0.6,4.0,85.5,71.0,765,24.8
1578531600,0.0,0.0,0.0,4,12.2,20.5,0.9,0.6,4.1,95.8,69.9,765,18.0
1578535200,0.0,0.0,0.0,4,11.8,21.2,0.9,0.6,4.2,106.7,66.8,765,18.7
1578538800,0.0,0.0,0.0,4,14.4,22.5,0.9,0.6,4.2,118.1,70.6,766,20.1
1578542400,0.0,0.0,0.0,4,15.8,23.0,0.9,0.7,4.2,129.6,73.7,766,20.7
1578546000,0.0,0.0,0.0,4,16.7,23.2,0.9,0.7,4.2,141.1,75.9,766,21.0
1578549600,0.0,0.0,0.0,4,16.7,22.5,0.9,0.7,4.3,151.8,78.2,766,20.3
1578553200,0.0,0.0,0.0,4,15.8,20.8,0.9,0.6,4.3,160.3,80.4,766,18.6
1578556800,0.0,0.0,0.0,4,13.5,18.5,0.9,0.5,4.3,162.5,80.5,766,16.2
1578560400,0.0,0.0,0.0,4,10.9,16.5,0.9,0.5,4.3,156.5,78.5,766,14.0
1578564000,0.0,0.0,0.0,4,9.5,14.7,0.9,0.5,4.3,146.6,79.6,766,12.2
1578567600,0.0,0.0,0.0,4,7.7,12.9,0.9,0.7,4.1,135.3,79.3,766,10.3
1578571200,0.0,0.0,0.0,7,6.6,11.7,0.9,1.0,3.9,123.8,79.5,766,9.0
1578574800,0.0,0.0,0.0,7,5.7,10.6,0.9,1.0,3.7,112.2,80.2,766,7.8
1578578400,0.0,0.0,0.0,4,4.5,9.0,0.9,1.0,3.7,101.1,81.3,766,6.2
1578582000,0.2,0.2,0.0,4,2.7,9.3,0.9,0.8,3.7,90.0,73.8,767,6.4
1578585600,7.3,5.8,9.7,4,3.9,14.9,0.9,0.6,3.6,80.8,60.9,767,11.9
1578589200,25.4,5.8,65.2,4,12.4,21.7,0.9,0.7,3.7,72.5,66.8,767,19.2
1578592800,36.8,6.3,75.4,4,16.5,25.2,0.9,0.8,4.0,66.2,69.3,766,22.9
1578596400,45.4,6.7,83.4,4,18.0,26.6,0.9,0.8,4.2,62.3,69.5,766,24.4
1578600000,45.7,9.0,76.9,4,18.7,27.0,0.9,0.8,4.3,61.5,70.4,765,24.8
1578603600,31.1,13.5,40.0,7,18.9,26.8,0.9,0.7,4.4,63.9,71.7,765,24.7
1578607200,21.6,11.0,29.5,4,18.7,25.9,0.9,0.6,4.5,69.0,74.1,766,23.8
1578610800,11.4,8.6,11.8,7,18.1,24.1,0.9,0.4,4.5,76.4,78.0,766,22.0
1578614400,3.5,2.9,8.2,7,16.0,22.8,0.9,0.3,4.5,85.3,74.5,766,20.6
1578618000,0.0,0.0,0.0,7,12.4,18.9,0.9,0.6,4.5,95.6,75.7,767,16.4
1578621600,0.0,0.0,0.0,7,11.5,18.0,0.9,0.8,4.4,106.5,75.6,767,15.5
1578625200,0.0,0.0,0.0,7,11.1,16.7,0.9,0.9,4.3,117.9,78.1,767,14.2
1578628800,0.0,0.0,0.0,7,9.9,15.3,0.9,1.0,4.3,129.5,79.0,767,12.7
1578632400,0.0,0.0,0.0,7,8.8,14.0,0.9,1.0,4.3,140.9,79.5,767,11.4
1578636000,0.0,0.0,0.0,7,8.1,12.9,0.9,1.1,4.3,151.7,80.5,767,10.3
1578639600,0.0,0.0,0.0,7,7.3,12.0,0.9,1.1,4.2,160.2,81.0,767,9.4
1578643200,0.0,0.0,0.0,7,6.8,11.3,0.9,1.1,4.2,162.4,81.4,767,8.6
1578646800,0.0,0.0,0.0,4,6.1,11.1,0.9,1.1,4.1,156.5,79.7,768,8.4
1578650400,0.0,0.0,0.0,4,6.4,11.5,0.9,1.0,3.8,146.5,79.9,768,8.8
1578654000,0.0,0.0,0.0,0,6.8,11.5,0.9,0.9,3.7,135.3,80.7,768,8.8
1578657600,0.0,0.0,0.0,4,6.3,10.8,0.9,0.9,3.5,123.8,82.0,768,8.1
1578661200,0.0,0.0,0.0,4,5.5,9.7,0.9,1.0,3.3,112.2,82.7,769,7.0
1578664800,0.0,0.0,0.0,4,4.3,9.0,0.9,1.1,3.1,101.0,80.5,769,6.2
1578668400,0.2,0.2,0.0,4,3.6,9.9,0.9,1.0,3.1,90.0,75.2,769,7.0
1578672000,8.3,5.7,16.1,4,4.1,13.1,0.9,0.7,3.6,80.7,66.7,770,10.2
1578675600,23.7,7.2,54.8,4,7.9,17.6,0.9,0.6,4.5,72.4,65.2,771,14.9
1578679200,39.1,6.7,79.8,4,11.8,20.1,0.9,0.6,5.2,66.1,69.7,771,17.6
1578682800,48.5,6.7,89.6,0,11.8,20.3,0.9,0.7,5.4,62.2,69.4,771,17.8
1578686400,47.5,7.0,84.6,4,11.5,20.1,0.9,0.7,5.3,61.4,68.5,771,17.6
1578690000,38.8,6.3,73.4,4,10.9,19.8,0.9,0.6,5.3,63.7,67.9,771,17.2
1578693600,31.8,7.4,67.4,4,10.0,18.7,0.9,0.5,5.3,68.9,68.7,771,16.1
1578697200,20.3,5.8,60.9,0,9.1,16.9,0.9,0.4,5.2,76.2,71.0,772,14.2
1578700800,6.3,2.7,43.3,0,5.4,15.6,0.9,0.4,5.0,85.2,63.4,772,12.7
1578704400,0.0,0.0,0.0,8,0.7,10.8,0.9,0.7,3.9,95.5,63.1,772,7.6
1578708000,0.0,0.0,0.0,0,-0.9,8.1,0.9,0.9,3.4,106.4,66.1,772,4.9
1578711600,0.0,0.0,0.0,0,-2.4,5.2,0.9,1.2,3.1,117.7,70.1,772,1.9
1578715200,0.0,0.0,0.0,7,-4.2,2.3,0.9,1.3,3.1,129.3,73.4,772,-1.0
1578718800,0.0,0.0,0.0,7,-6.3,-0.4,0.9,1.3,3.1,140.8,75.5,773,-3.8
1578722400,0.0,0.0,0.0,0,-8.3,-2.4,0.9,1.3,3.1,151.5,74.9,772,-5.9
1578726000,0.0,0.0,0.0,0,-10.1,-3.3,0.9,1.1,3.2,160.0,71.5,772,-6.9
1578729600,0.0,0.0,0.0,0,-11.4,-3.3,0.9,1.0,3.2,162.2,67.2,772,-7.0
1578733200,0.0,0.0,0.0,0,-12.6,-3.5,0.9,0.8,3.2,156.4,63.9,771,-7.3
1578736800,0.0,0.0,0.0,0,-14.6,-2.9,0.9,0.6,3.3,146.5,56.3,771,-6.9
1578740400,0.0,0.0,0.0,0,-14.6,-1.8,0.9,0.7,3.3,135.3,53.7,770,-5.8
1578744000,0.0,0.0,0.0,0,-14.3,-1.3,0.9,0.7,3.4,123.8,53.4,770,-5.3
1578747600,0.0,0.0,0.0,0,-13.0,-0.2,0.9,0.7,3.3,112.2,53.6,770,-4.1
1578751200,0.0,0.0,0.0,4,-11.0,1.9,0.9,0.7,3.3,101.0,53.7,770,-1.9
1578754800,0.3,0.3,0.0,4,-8.1,6.1,0.9,0.7,3.3,90.0,51.0,770,2.4
1578758400,6.4,5.7,4.7,7,-2.2,13.1,0.9,0.7,3.4,80.7,49.6,770,9.8
1578762000,18.4,9.6,29.0,4,7.0,19.9,0.9,0.8,3.5,72.4,56.6,770,17.1
1578765600,17.7,13.9,9.1,4,12.7,23.4,0.9,0.8,3.7,66.0,63.3,769,20.9
1578769200,17.6,16.1,3.3,7,15.3,24.3,0.9,0.9,3.9,62.1,68.2,768,21.9
1578772800,17.3,16.4,1.9,7,16.3,24.1,0.9,0.9,4.0,61.2,71.9,768,21.8
1578776400,12.1,11.7,0.8,7,16.3,23.5,0.9,0.9,4.0,63.5,73.8,767,21.3
1578780000,11.4,10.8,1.9,7,15.8,22.5,0.9,0.8,3.9,68.7,75.1,767,20.2
1578783600,7.4,6.8,2.6,7,15.1,21.4,0.9,0.6,3.9,76.0,76.0,767,19.1
1578787200,3.3,2.9,4.2,4,13.8,20.7,0.9,0.5,3.9,85.0,74.4,767,18.3
1578790800,0.0,0.0,0.0,7,11.1,16.7,0.9,0.3,3.9,95.3,78.2,767,14.2
1578794400,0.0,0.0,0.0,4,8.8,14.7,0.9,0.4,3.9,106.2,77.1,768,12.1
1578798000,0.0,0.0,0.0,4,7.3,12.7,0.9,0.4,3.9,117.6,78.4,768,10.1
1578801600,0.0,0.0,0.0,8,5.2,10.8,0.9,0.6,3.8,129.2,77.8,767,8.0
1578805200,0.0,0.0,0.0,7,3.6,8.8,0.9,0.9,3.7,140.6,78.8,767,5.9
