,timestamp,appliance_name,bid_price,bid_quantity
0,2016-07-01 00:00:00,HVAC_e_2,100.0,2.21116
1,2016-07-01 00:00:00,HVAC_e_3,19.773293173684955,2.21116
2,2016-07-01 00:00:00,HVAC_e_4,100.0,2.21116
3,2016-07-01 00:00:00,HVAC_e_5,100.0,2.21116
4,2016-07-01 00:00:00,HVAC_e_6,14.006456609024815,2.21116
5,2016-07-01 00:00:00,Battery_1,15.94,3.9
6,2016-07-01 00:00:00,Battery_2,15.94,3.9
7,2016-07-01 00:00:00,Battery_3,15.94,3.9
8,2016-07-01 00:00:00,Battery_4,15.94,3.9
9,2016-07-01 00:00:00,Battery_5,15.94,3.9
10,2016-07-01 00:00:00,Battery_6,15.94,3.9
11,2016-07-01 00:00:00,EV_1,100.0,14.0
12,2016-07-01 00:00:00,EV_2,100.0,20.0
13,2016-07-01 00:00:00,EV_3,100.0,10.0
14,2016-07-01 00:00:00,EV_4,100.0,14.0
15,2016-07-01 00:00:00,EV_5,100.0,14.0
16,2016-07-01 00:00:00,EV_6,100.0,7.0
17,2016-07-01 00:00:00,unresponsive_loads,100.0,0.0
18,2016-07-01 00:05:00,HVAC_e_2,20.157839865199342,2.21116
19,2016-07-01 00:05:00,HVAC_e_3,19.344040656415885,2.21116
20,2016-07-01 00:05:00,HVAC_e_4,100.0,2.21116
21,2016-07-01 00:05:00,HVAC_e_5,100.0,2.21116
22,2016-07-01 00:05:00,HVAC_e_6,13.323198682977422,2.21116
23,2016-07-01 00:05:00,Battery_1,15.94,3.9
24,2016-07-01 00:05:00,Battery_2,15.94,3.9
25,2016-07-01 00:05:00,Battery_3,15.94,3.9
26,2016-07-01 00:05:00,Battery_4,15.94,3.9
27,2016-07-01 00:05:00,Battery_5,15.94,3.9
28,2016-07-01 00:05:00,Battery_6,15.94,3.9
29,2016-07-01 00:05:00,EV_1,100.0,14.0
30,2016-07-01 00:05:00,EV_2,100.0,20.0
31,2016-07-01 00:05:00,EV_3,100.0,10.0
32,2016-07-01 00:05:00,EV_4,100.0,14.0
33,2016-07-01 00:05:00,EV_5,100.0,14.0
34,2016-07-01 00:05:00,EV_6,100.0,7.0
35,2016-07-01 00:05:00,unresponsive_loads,100.0,-58.5284
36,2016-07-01 00:10:00,HVAC_e_2,19.916112186114443,2.21116
37,2016-07-01 00:10:00,HVAC_e_3,19.021329580358525,2.21116
38,2016-07-01 00:10:00,HVAC_e_4,100.0,2.21116
39,2016-07-01 00:10:00,HVAC_e_5,100.0,2.21116
40,2016-07-01 00:10:00,Battery_1,15.94,3.9
41,2016-07-01 00:10:00,Battery_2,15.94,3.9
42,2016-07-01 00:10:00,Battery_3,15.94,3.9
43,2016-07-01 00:10:00,Battery_4,15.94,3.9
44,2016-07-01 00:10:00,Battery_5,15.94,3.9
45,2016-07-01 00:10:00,Battery_6,15.94,3.9
46,2016-07-01 00:10:00,EV_1,100.0,14.0
47,2016-07-01 00:10:00,EV_2,100.0,20.0
48,2016-07-01 00:10:00,EV_3,100.0,10.0
49,2016-07-01 00:10:00,EV_4,100.0,14.0
50,2016-07-01 00:10:00,EV_5,100.0,14.0
51,2016-07-01 00:10:00,EV_6,100.0,7.0
52,2016-07-01 00:10:00,unresponsive_loads,100.0,-58.5284
