# file...... total_P_Out.csv
# date...... Mon Oct  5 07:52:32 2020
# user...... (null)
# host...... (null)
# group..... class=inverter
# property.. P_Out
# limit..... 0
# interval.. 1
# timestamp,PV_inverter_1,PV_inverter_2,PV_inverter_3,PV_inverter_4,PV_inverter_5,PV_inverter_6
2020-10-05 07:52:57 UTC,+163.641,+209.618,+204.595,+192.102,+229.355,+214.895
2020-10-05 07:52:58 UTC,+163.65,+209.63,+204.606,+192.113,+229.368,+214.907
2020-10-05 07:52:59 UTC,+163.66,+209.643,+204.618,+192.125,+229.382,+214.92
2020-10-05 07:53:00 UTC,+165.84,+212.436,+207.345,+194.685,+232.438,+217.783
2020-10-05 07:53:01 UTC,+165.845,+212.442,+207.35,+194.69,+232.444,+217.789
2020-10-05 07:53:02 UTC,+165.854,+212.454,+207.362,+194.701,+232.458,+217.802
2020-10-05 07:53:04 UTC,+165.873,+212.478,+207.386,+194.723,+232.484,+217.826
2020-10-05 07:53:05 UTC,+165.883,+212.49,+207.398,+194.734,+232.497,+217.839
2020-10-05 07:53:06 UTC,+165.892,+212.502,+207.409,+194.745,+232.511,+217.851
2020-10-05 07:53:07 UTC,+165.902,+212.515,+207.421,+194.757,+232.524,+217.864
2020-10-05 07:53:08 UTC,+165.911,+212.527,+207.433,+194.768,+232.537,+217.876
2020-10-05 07:53:09 UTC,+165.921,+212.539,+207.445,+194.779,+232.551,+217.889
2020-10-05 07:53:10 UTC,+165.93,+212.551,+207.457,+194.79,+232.564,+217.901
2020-10-05 07:53:11 UTC,+165.94,+212.563,+207.469,+194.801,+232.577,+217.914
2020-10-05 07:53:12 UTC,+165.949,+212.575,+207.481,+194.812,+232.59,+217.926
2020-10-05 07:53:13 UTC,+165.958,+212.587,+207.492,+194.823,+232.604,+217.939
2020-10-05 07:53:14 UTC,+165.968,+212.6,+207.504,+194.834,+232.617,+217.951
2020-10-05 07:53:15 UTC,+165.977,+212.612,+207.516,+194.846,+232.63,+217.963
2020-10-05 07:53:16 UTC,+165.987,+212.624,+207.528,+194.857,+232.644,+217.976
2020-10-05 07:53:17 UTC,+165.996,+212.636,+207.54,+194.868,+232.657,+217.988
2020-10-05 07:53:18 UTC,+166.006,+212.648,+207.552,+194.879,+232.67,+218.001
2020-10-05 07:53:19 UTC,+166.015,+212.66,+207.564,+194.89,+232.683,+218.013
2020-10-05 07:53:20 UTC,+166.025,+212.672,+207.575,+194.901,+232.697,+218.026
2020-10-05 07:53:21 UTC,+166.034,+212.685,+207.587,+194.912,+232.71,+218.038
2020-10-05 07:53:22 UTC,+166.044,+212.697,+207.599,+194.924,+232.723,+218.051
2020-10-05 07:53:23 UTC,+166.053,+212.709,+207.611,+194.935,+232.737,+218.063
2020-10-05 07:53:24 UTC,+166.063,+212.721,+207.623,+194.946,+232.75,+218.075
2020-10-05 07:53:25 UTC,+166.072,+212.733,+207.635,+194.957,+232.763,+218.088
2020-10-05 07:53:26 UTC,+166.082,+212.745,+207.647,+194.968,+232.776,+218.1
2020-10-05 07:53:27 UTC,+166.091,+212.757,+207.658,+194.979,+232.79,+218.113
2020-10-05 07:53:28 UTC,+166.101,+212.77,+207.67,+194.99,+232.803,+218.125
2020-10-05 07:53:29 UTC,+166.11,+212.782,+207.682,+195.001,+232.816,+218.138
2020-10-05 07:53:30 UTC,+166.12,+212.794,+207.694,+195.012,+232.83,+218.15
2020-10-05 07:53:31 UTC,+166.129,+212.806,+207.706,+195.024,+232.843,+218.163
2020-10-05 07:53:32 UTC,+166.139,+212.818,+207.718,+195.035,+232.856,+218.175
2020-10-05 07:53:34 UTC,+166.157,+212.842,+207.741,+195.057,+232.883,+218.2
2020-10-05 07:53:35 UTC,+166.167,+212.854,+207.753,+195.068,+232.896,+218.212
2020-10-05 07:53:36 UTC,+166.176,+212.867,+207.765,+195.079,+232.909,+218.225
2020-10-05 07:53:37 UTC,+166.186,+212.879,+207.777,+195.09,+232.922,+218.237
2020-10-05 07:53:38 UTC,+166.195,+212.891,+207.789,+195.101,+232.936,+218.25
2020-10-05 07:53:39 UTC,+166.205,+212.903,+207.8,+195.112,+232.949,+218.262
2020-10-05 07:53:40 UTC,+166.214,+212.915,+207.812,+195.124,+232.962,+218.274
2020-10-05 07:53:41 UTC,+166.224,+212.927,+207.824,+195.135,+232.975,+218.287
2020-10-05 07:53:42 UTC,+166.233,+212.939,+207.836,+195.146,+232.989,+218.299
2020-10-05 07:53:43 UTC,+166.243,+212.951,+207.848,+195.157,+233.002,+218.312
2020-10-05 07:53:44 UTC,+166.252,+212.964,+207.86,+195.168,+233.015,+218.324
2020-10-05 07:53:45 UTC,+166.262,+212.976,+207.871,+195.179,+233.029,+218.337
2020-10-05 07:53:46 UTC,+166.271,+212.988,+207.883,+195.19,+233.042,+218.349
2020-10-05 07:53:47 UTC,+166.28,+213,+207.895,+195.201,+233.055,+218.361
2020-10-05 07:53:48 UTC,+166.29,+213.012,+207.907,+195.212,+233.068,+218.374
2020-10-05 07:53:49 UTC,+166.299,+213.024,+207.919,+195.224,+233.082,+218.386
2020-10-05 07:53:50 UTC,+166.309,+213.036,+207.931,+195.235,+233.095,+218.399
2020-10-05 07:53:51 UTC,+166.318,+213.048,+207.942,+195.246,+233.108,+218.411
2020-10-05 07:53:52 UTC,+166.328,+213.06,+207.954,+195.257,+233.121,+218.423
2020-10-05 07:53:53 UTC,+166.337,+213.073,+207.966,+195.268,+233.135,+218.436
2020-10-05 07:53:54 UTC,+166.347,+213.085,+207.978,+195.279,+233.148,+218.448
2020-10-05 07:53:55 UTC,+166.356,+213.097,+207.99,+195.29,+233.161,+218.461
2020-10-05 07:53:56 UTC,+166.366,+213.109,+208.001,+195.301,+233.174,+218.473
2020-10-05 07:53:57 UTC,+166.375,+213.121,+208.013,+195.312,+233.188,+218.486
2020-10-05 07:53:58 UTC,+166.384,+213.133,+208.025,+195.323,+233.201,+218.498
2020-10-05 07:53:59 UTC,+166.394,+213.145,+208.037,+195.335,+233.214,+218.51
2020-10-05 07:54:00 UTC,+168.545,+215.9,+210.726,+197.859,+236.229,+221.335
2020-10-05 07:54:01 UTC,+168.549,+215.906,+210.731,+197.864,+236.234,+221.34
2020-10-05 07:54:02 UTC,+168.558,+215.918,+210.743,+197.875,+236.248,+221.353
2020-10-05 07:54:04 UTC,+168.577,+215.942,+210.767,+197.898,+236.274,+221.378
2020-10-05 07:54:05 UTC,+168.587,+215.954,+210.778,+197.909,+236.287,+221.39
2020-10-05 07:54:06 UTC,+168.596,+215.966,+210.79,+197.92,+236.301,+221.402
2020-10-05 07:54:07 UTC,+168.606,+215.978,+210.802,+197.931,+236.314,+221.415
2020-10-05 07:54:08 UTC,+168.615,+215.99,+210.814,+197.942,+236.327,+221.427
2020-10-05 07:54:09 UTC,+168.625,+216.003,+210.826,+197.953,+236.34,+221.44
2020-10-05 07:54:10 UTC,+168.634,+216.015,+210.838,+197.964,+236.354,+221.452
2020-10-05 07:54:11 UTC,+168.643,+216.027,+210.849,+197.975,+236.367,+221.464
2020-10-05 07:54:12 UTC,+168.653,+216.039,+210.861,+197.986,+236.38,+221.477
2020-10-05 07:54:13 UTC,+168.662,+216.051,+210.873,+197.997,+236.393,+221.489
2020-10-05 07:54:14 UTC,+168.672,+216.063,+210.885,+198.009,+236.407,+221.502
2020-10-05 07:54:15 UTC,+168.681,+216.075,+210.897,+198.02,+236.42,+221.514
2020-10-05 07:54:16 UTC,+168.691,+216.087,+210.908,+198.031,+236.433,+221.526
2020-10-05 07:54:17 UTC,+168.7,+216.099,+210.92,+198.042,+236.446,+221.539
2020-10-05 07:54:18 UTC,+168.71,+216.112,+210.932,+198.053,+236.46,+221.551
2020-10-05 07:54:19 UTC,+168.719,+216.124,+210.944,+198.064,+236.473,+221.564
2020-10-05 07:54:20 UTC,+168.728,+216.136,+210.956,+198.075,+236.486,+221.576
2020-10-05 07:54:21 UTC,+168.738,+216.148,+210.967,+198.086,+236.499,+221.589
2020-10-05 07:54:22 UTC,+168.747,+216.16,+210.979,+198.097,+236.513,+221.601
2020-10-05 07:54:23 UTC,+168.757,+216.172,+210.991,+198.108,+236.526,+221.613
2020-10-05 07:54:24 UTC,+168.766,+216.184,+211.003,+198.119,+236.539,+221.626
2020-10-05 07:54:25 UTC,+168.776,+216.196,+211.015,+198.131,+236.552,+221.638
2020-10-05 07:54:26 UTC,+168.785,+216.208,+211.027,+198.142,+236.566,+221.651
2020-10-05 07:54:27 UTC,+168.795,+216.22,+211.038,+198.153,+236.579,+221.663
2020-10-05 07:54:28 UTC,+168.804,+216.232,+211.05,+198.164,+236.592,+221.675
2020-10-05 07:54:29 UTC,+168.813,+216.245,+211.062,+198.175,+236.605,+221.688
2020-10-05 07:54:30 UTC,+168.823,+216.257,+211.074,+198.186,+236.618,+221.7
2020-10-05 07:54:31 UTC,+168.832,+216.269,+211.086,+198.197,+236.632,+221.712
2020-10-05 07:54:32 UTC,+168.842,+216.281,+211.097,+198.208,+236.645,+221.725
2020-10-05 07:54:34 UTC,+168.861,+216.305,+211.121,+198.23,+236.671,+221.75
2020-10-05 07:54:35 UTC,+168.87,+216.317,+211.133,+198.241,+236.685,+221.762
2020-10-05 07:54:36 UTC,+168.879,+216.329,+211.145,+198.252,+236.698,+221.774
2020-10-05 07:54:37 UTC,+168.889,+216.341,+211.156,+198.263,+236.711,+221.787
2020-10-05 07:54:38 UTC,+168.898,+216.353,+211.168,+198.275,+236.724,+221.799
2020-10-05 07:54:39 UTC,+168.908,+216.365,+211.18,+198.286,+236.737,+221.812
2020-10-05 07:54:40 UTC,+168.917,+216.378,+211.192,+198.297,+236.751,+221.824
2020-10-05 07:54:41 UTC,+168.927,+216.39,+211.203,+198.308,+236.764,+221.836
2020-10-05 07:54:42 UTC,+168.936,+216.402,+211.215,+198.319,+236.777,+221.849
2020-10-05 07:54:43 UTC,+168.946,+216.414,+211.227,+198.33,+236.79,+221.861
2020-10-05 07:54:44 UTC,+168.955,+216.426,+211.239,+198.341,+236.804,+221.874
2020-10-05 07:54:45 UTC,+168.964,+216.438,+211.251,+198.352,+236.817,+221.886
2020-10-05 07:54:46 UTC,+168.974,+216.45,+211.262,+198.363,+236.83,+221.898
2020-10-05 07:54:47 UTC,+168.983,+216.462,+211.274,+198.374,+236.843,+221.911
2020-10-05 07:54:48 UTC,+168.993,+216.474,+211.286,+198.385,+236.856,+221.923
2020-10-05 07:54:49 UTC,+169.002,+216.486,+211.298,+198.396,+236.87,+221.935
2020-10-05 07:54:50 UTC,+169.011,+216.498,+211.31,+198.407,+236.883,+221.948
2020-10-05 07:54:51 UTC,+169.021,+216.51,+211.321,+198.418,+236.896,+221.96
2020-10-05 07:54:52 UTC,+169.03,+216.522,+211.333,+198.429,+236.909,+221.973
2020-10-05 07:54:53 UTC,+169.04,+216.534,+211.345,+198.441,+236.922,+221.985
2020-10-05 07:54:54 UTC,+169.049,+216.547,+211.357,+198.452,+236.936,+221.997
2020-10-05 07:54:55 UTC,+169.059,+216.559,+211.368,+198.463,+236.949,+222.01
2020-10-05 07:54:56 UTC,+169.068,+216.571,+211.38,+198.474,+236.962,+222.022
2020-10-05 07:54:57 UTC,+169.077,+216.583,+211.392,+198.485,+236.975,+222.034
2020-10-05 07:54:58 UTC,+169.087,+216.595,+211.404,+198.496,+236.988,+222.047
2020-10-05 07:54:59 UTC,+169.096,+216.607,+211.416,+198.507,+237.002,+222.059
2020-10-05 07:55:00 UTC,+171.217,+219.323,+214.067,+200.996,+239.974,+224.844
2020-10-05 07:55:01 UTC,+171.221,+219.328,+214.072,+201.001,+239.979,+224.849
2020-10-05 07:55:02 UTC,+171.23,+219.34,+214.083,+201.012,+239.992,+224.861
2020-10-05 07:55:04 UTC,+171.249,+219.364,+214.107,+201.034,+240.019,+224.886
2020-10-05 07:55:05 UTC,+171.258,+219.376,+214.119,+201.045,+240.032,+224.898
2020-10-05 07:55:06 UTC,+171.268,+219.388,+214.13,+201.056,+240.045,+224.911
2020-10-05 07:55:07 UTC,+171.277,+219.4,+214.142,+201.067,+240.058,+224.923
2020-10-05 07:55:08 UTC,+171.287,+219.413,+214.154,+201.078,+240.071,+224.935
2020-10-05 07:55:09 UTC,+171.296,+219.425,+214.166,+201.089,+240.085,+224.948
2020-10-05 07:55:10 UTC,+171.305,+219.437,+214.177,+201.1,+240.098,+224.96
2020-10-05 07:55:11 UTC,+171.315,+219.449,+214.189,+201.111,+240.111,+224.972
2020-10-05 07:55:12 UTC,+171.324,+219.461,+214.201,+201.122,+240.124,+224.985
2020-10-05 07:55:13 UTC,+171.334,+219.473,+214.213,+201.133,+240.137,+224.997
2020-10-05 07:55:14 UTC,+171.343,+219.485,+214.225,+201.144,+240.151,+225.01
2020-10-05 07:55:15 UTC,+171.352,+219.497,+214.236,+201.155,+240.164,+225.022
2020-10-05 07:55:16 UTC,+171.362,+219.509,+214.248,+201.167,+240.177,+225.034
2020-10-05 07:55:17 UTC,+171.371,+219.521,+214.26,+201.178,+240.19,+225.047
2020-10-05 07:55:18 UTC,+171.381,+219.533,+214.272,+201.189,+240.203,+225.059
2020-10-05 07:55:19 UTC,+171.39,+219.545,+214.283,+201.2,+240.217,+225.071
2020-10-05 07:55:20 UTC,+171.399,+219.557,+214.295,+201.211,+240.23,+225.084
2020-10-05 07:55:21 UTC,+171.409,+219.569,+214.307,+201.222,+240.243,+225.096
2020-10-05 07:55:22 UTC,+171.418,+219.581,+214.319,+201.233,+240.256,+225.108
2020-10-05 07:55:23 UTC,+171.428,+219.593,+214.33,+201.244,+240.269,+225.121
2020-10-05 07:55:24 UTC,+171.437,+219.605,+214.342,+201.255,+240.282,+225.133
2020-10-05 07:55:25 UTC,+171.447,+219.617,+214.354,+201.266,+240.296,+225.145
2020-10-05 07:55:26 UTC,+171.456,+219.63,+214.366,+201.277,+240.309,+225.158
2020-10-05 07:55:27 UTC,+171.465,+219.642,+214.377,+201.288,+240.322,+225.17
2020-10-05 07:55:28 UTC,+171.475,+219.654,+214.389,+201.299,+240.335,+225.183
2020-10-05 07:55:29 UTC,+171.484,+219.666,+214.401,+201.31,+240.348,+225.195
2020-10-05 07:55:30 UTC,+171.494,+219.678,+214.413,+201.321,+240.362,+225.207
2020-10-05 07:55:31 UTC,+171.503,+219.69,+214.425,+201.332,+240.375,+225.22
2020-10-05 07:55:32 UTC,+171.512,+219.702,+214.436,+201.343,+240.388,+225.232
2020-10-05 07:55:34 UTC,+171.531,+219.726,+214.46,+201.365,+240.414,+225.257
2020-10-05 07:55:35 UTC,+171.541,+219.738,+214.472,+201.376,+240.427,+225.269
2020-10-05 07:55:36 UTC,+171.55,+219.75,+214.483,+201.387,+240.441,+225.281
2020-10-05 07:55:37 UTC,+171.559,+219.762,+214.495,+201.398,+240.454,+225.294
2020-10-05 07:55:38 UTC,+171.569,+219.774,+214.507,+201.409,+240.467,+225.306
2020-10-05 07:55:39 UTC,+171.578,+219.786,+214.518,+201.42,+240.48,+225.318
2020-10-05 07:55:40 UTC,+171.587,+219.798,+214.53,+201.431,+240.493,+225.331
2020-10-05 07:55:41 UTC,+171.597,+219.81,+214.542,+201.442,+240.506,+225.343
2020-10-05 07:55:42 UTC,+171.606,+219.822,+214.554,+201.453,+240.52,+225.355
2020-10-05 07:55:43 UTC,+171.616,+219.834,+214.565,+201.464,+240.533,+225.368
2020-10-05 07:55:44 UTC,+171.625,+219.846,+214.577,+201.476,+240.546,+225.38
2020-10-05 07:55:45 UTC,+171.634,+219.858,+214.589,+201.487,+240.559,+225.392
2020-10-05 07:55:46 UTC,+171.644,+219.87,+214.601,+201.498,+240.572,+225.405
2020-10-05 07:55:47 UTC,+171.653,+219.882,+214.612,+201.509,+240.585,+225.417
2020-10-05 07:55:48 UTC,+171.663,+219.894,+214.624,+201.52,+240.599,+225.429
2020-10-05 07:55:49 UTC,+171.672,+219.906,+214.636,+201.531,+240.612,+225.442
2020-10-05 07:55:50 UTC,+171.681,+219.918,+214.648,+201.542,+240.625,+225.454
2020-10-05 07:55:51 UTC,+171.691,+219.93,+214.659,+201.553,+240.638,+225.466
2020-10-05 07:55:52 UTC,+171.7,+219.942,+214.671,+201.564,+240.651,+225.479
2020-10-05 07:55:53 UTC,+171.71,+219.954,+214.683,+201.575,+240.664,+225.491
2020-10-05 07:55:54 UTC,+171.719,+219.966,+214.695,+201.586,+240.677,+225.503
2020-10-05 07:55:55 UTC,+171.728,+219.978,+214.706,+201.597,+240.691,+225.516
2020-10-05 07:55:56 UTC,+171.738,+219.99,+214.718,+201.608,+240.704,+225.528
2020-10-05 07:55:57 UTC,+171.747,+220.002,+214.73,+201.619,+240.717,+225.54
2020-10-05 07:55:58 UTC,+171.756,+220.015,+214.742,+201.63,+240.73,+225.553
2020-10-05 07:55:59 UTC,+171.766,+220.027,+214.753,+201.641,+240.743,+225.565
2020-10-05 07:56:00 UTC,+173.855,+222.703,+217.366,+204.094,+243.672,+228.309
2020-10-05 07:56:01 UTC,+173.859,+222.708,+217.37,+204.098,+243.677,+228.314
2020-10-05 07:56:02 UTC,+173.868,+222.72,+217.382,+204.109,+243.69,+228.326
2020-10-05 07:56:04 UTC,+173.887,+222.744,+217.405,+204.131,+243.716,+228.351
2020-10-05 07:56:05 UTC,+173.897,+222.756,+217.417,+204.142,+243.73,+228.363
2020-10-05 07:56:06 UTC,+173.906,+222.768,+217.429,+204.153,+243.743,+228.375
2020-10-05 07:56:07 UTC,+173.915,+222.78,+217.441,+204.164,+243.756,+228.387
2020-10-05 07:56:08 UTC,+173.925,+222.792,+217.452,+204.175,+243.769,+228.4
2020-10-05 07:56:09 UTC,+173.934,+222.804,+217.464,+204.186,+243.782,+228.412
2020-10-05 07:56:10 UTC,+173.943,+222.816,+217.476,+204.197,+243.795,+228.424
2020-10-05 07:56:11 UTC,+173.953,+222.828,+217.487,+204.208,+243.808,+228.437
2020-10-05 07:56:12 UTC,+173.962,+222.84,+217.499,+204.219,+243.821,+228.449
2020-10-05 07:56:13 UTC,+173.972,+222.852,+217.511,+204.23,+243.835,+228.461
2020-10-05 07:56:14 UTC,+173.981,+222.864,+217.523,+204.241,+243.848,+228.474
2020-10-05 07:56:15 UTC,+173.99,+222.876,+217.534,+204.252,+243.861,+228.486
2020-10-05 07:56:16 UTC,+174,+222.888,+217.546,+204.263,+243.874,+228.498
2020-10-05 07:56:17 UTC,+174.009,+222.9,+217.558,+204.274,+243.887,+228.511
2020-10-05 07:56:18 UTC,+174.018,+222.912,+217.569,+204.285,+243.9,+228.523
2020-10-05 07:56:19 UTC,+174.028,+222.924,+217.581,+204.296,+243.913,+228.535
2020-10-05 07:56:20 UTC,+174.037,+222.936,+217.593,+204.307,+243.927,+228.547
2020-10-05 07:56:21 UTC,+174.046,+222.948,+217.605,+204.318,+243.94,+228.56
2020-10-05 07:56:22 UTC,+174.056,+222.96,+217.616,+204.329,+243.953,+228.572
2020-10-05 07:56:23 UTC,+174.065,+222.972,+217.628,+204.34,+243.966,+228.584
2020-10-05 07:56:24 UTC,+174.075,+222.984,+217.64,+204.351,+243.979,+228.597
2020-10-05 07:56:25 UTC,+174.084,+222.996,+217.651,+204.362,+243.992,+228.609
2020-10-05 07:56:26 UTC,+174.093,+223.008,+217.663,+204.373,+244.005,+228.621
2020-10-05 07:56:27 UTC,+174.103,+223.02,+217.675,+204.384,+244.018,+228.634
2020-10-05 07:56:28 UTC,+174.112,+223.032,+217.687,+204.395,+244.032,+228.646
2020-10-05 07:56:29 UTC,+174.121,+223.044,+217.698,+204.406,+244.045,+228.658
2020-10-05 07:56:30 UTC,+174.131,+223.056,+217.71,+204.417,+244.058,+228.67
2020-10-05 07:56:31 UTC,+174.14,+223.068,+217.722,+204.428,+244.071,+228.683
2020-10-05 07:56:32 UTC,+174.149,+223.08,+217.733,+204.439,+244.084,+228.695
2020-10-05 07:56:34 UTC,+174.168,+223.104,+217.757,+204.461,+244.11,+228.72
2020-10-05 07:56:35 UTC,+174.177,+223.116,+217.768,+204.472,+244.123,+228.732
2020-10-05 07:56:36 UTC,+174.187,+223.128,+217.78,+204.483,+244.136,+228.744
2020-10-05 07:56:37 UTC,+174.196,+223.14,+217.792,+204.494,+244.15,+228.756
2020-10-05 07:56:38 UTC,+174.206,+223.152,+217.804,+204.505,+244.163,+228.769
2020-10-05 07:56:39 UTC,+174.215,+223.164,+217.815,+204.516,+244.176,+228.781
2020-10-05 07:56:40 UTC,+174.224,+223.176,+217.827,+204.527,+244.189,+228.793
2020-10-05 07:56:41 UTC,+174.234,+223.188,+217.839,+204.538,+244.202,+228.806
2020-10-05 07:56:42 UTC,+174.243,+223.2,+217.85,+204.549,+244.215,+228.818
2020-10-05 07:56:43 UTC,+174.252,+223.212,+217.862,+204.56,+244.228,+228.83
2020-10-05 07:56:44 UTC,+174.262,+223.224,+217.874,+204.571,+244.241,+228.842
2020-10-05 07:56:45 UTC,+174.271,+223.236,+217.885,+204.582,+244.254,+228.855
2020-10-05 07:56:46 UTC,+174.28,+223.248,+217.897,+204.593,+244.268,+228.867
2020-10-05 07:56:47 UTC,+174.29,+223.26,+217.909,+204.604,+244.281,+228.879
2020-10-05 07:56:48 UTC,+174.299,+223.271,+217.92,+204.615,+244.294,+228.891
2020-10-05 07:56:49 UTC,+174.308,+223.283,+217.932,+204.626,+244.307,+228.904
2020-10-05 07:56:50 UTC,+174.318,+223.295,+217.944,+204.637,+244.32,+228.916
2020-10-05 07:56:51 UTC,+174.327,+223.307,+217.955,+204.648,+244.333,+228.928
2020-10-05 07:56:52 UTC,+174.336,+223.319,+217.967,+204.658,+244.346,+228.941
2020-10-05 07:56:53 UTC,+174.346,+223.331,+217.979,+204.669,+244.359,+228.953
2020-10-05 07:56:54 UTC,+174.355,+223.343,+217.991,+204.68,+244.372,+228.965
2020-10-05 07:56:55 UTC,+174.364,+223.355,+218.002,+204.691,+244.385,+228.977
2020-10-05 07:56:56 UTC,+174.374,+223.367,+218.014,+204.702,+244.398,+228.99
2020-10-05 07:56:57 UTC,+174.383,+223.379,+218.026,+204.713,+244.412,+229.002
2020-10-05 07:56:58 UTC,+174.392,+223.391,+218.037,+204.724,+244.425,+229.014
2020-10-05 07:56:59 UTC,+174.402,+223.403,+218.049,+204.735,+244.438,+229.026
2020-10-05 07:57:00 UTC,+176.46,+226.039,+220.622,+207.151,+247.322,+231.729
2020-10-05 07:57:01 UTC,+176.463,+226.044,+220.626,+207.155,+247.327,+231.734
2020-10-05 07:57:02 UTC,+176.473,+226.056,+220.638,+207.166,+247.34,+231.746
2020-10-05 07:57:04 UTC,+176.491,+2
