# file...... results/total_load_all.csv
# date...... Wed Sep 29 17:44:42 2021
# user...... (null)
# host...... (null)
# group..... class=house
# property.. total_load
# limit..... 0
# interval.. 60
# timestamp,house_1,house_2,house_3,house_4,house_5,house_6
2021-09-22 00:00:00 UTC,+0.886332,+0.886332,+0.930759,+0.930759,+0.464452,+0.464452
2021-09-22 00:01:00 UTC,+0.886332,+0.886332,+0.930759,+0.930759,+0.464452,+0.464452
2021-09-22 00:02:00 UTC,+0.886332,+0.886332,+0.930759,+0.930759,+0.464452,+0.464452
2021-09-22 00:03:00 UTC,+0.886332,+0.886332,+0.930759,+0.930759,+0.464452,+0.464452
2021-09-22 00:04:00 UTC,+0.886332,+0.886332,+0.930759,+0.930759,+0.464452,+0.464452
2021-09-22 00:05:00 UTC,+0.886332,+0.886332,+0.930759,+0.930759,+0.464452,+0.464452
2021-09-22 00:06:00 UTC,+0.886332,+0.886332,+0.930759,+0.930759,+0.464452,+0.464452
2021-09-22 00:07:00 UTC,+0.886332,+0.886332,+0.930759,+0.930759,+0.464452,+0.464452
2021-09-22 00:08:00 UTC,+0.886332,+0.886332,+0.930759,+0.930759,+0.464452,+0.464452
2021-09-22 00:09:00 UTC,+0.886332,+0.886332,+0.930759,+0.930759,+0.464452,+0.464452
2021-09-22 00:10:00 UTC,+0.886332,+0.886332,+0.930759,+0.930759,+0.464452,+0.464452
2021-09-22 00:11:00 UTC,+0.886332,+0.886332,+0.930759,+0.930759,+0.464452,+0.464452
2021-09-22 00:12:00 UTC,+0.886332,+0.886332,+0.930759,+0.930759,+0.464452,+0.464452
2021-09-22 00:13:00 UTC,+0.886332,+0.886332,+0.930759,+0.930759,+0.464452,+0.464452
2021-09-22 00:14:00 UTC,+0.886332,+0.886332,+0.930759,+0.930759,+0.464452,+0.464452
2021-09-22 00:15:00 UTC,+0.886332,+0.886332,+0.930759,+0.930759,+0.464452,+0.464452
2021-09-22 00:16:00 UTC,+0.886332,+0.886332,+0.930759,+0.930759,+0.464452,+0.464452
2021-09-22 00:17:00 UTC,+0.886332,+0.886332,+0.930759,+0.930759,+0.464452,+0.464452
2021-09-22 00:18:00 UTC,+0.886332,+0.886332,+0.930759,+0.930759,+0.464452,+0.464452
2021-09-22 00:19:00 UTC,+0.886332,+0.886332,+0.930759,+0.930759,+0.464452,+0.464452
2021-09-22 00:20:00 UTC,+0.886332,+0.886332,+0.930759,+0.930759,+0.464452,+0.464452
2021-09-22 00:21:00 UTC,+0.886332,+0.886332,+0.930759,+0.930759,+0.464452,+0.464452
2021-09-22 00:22:00 UTC,+0.886332,+0.886332,+0.930759,+0.930759,+0.464452,+0.464452
2021-09-22 00:23:00 UTC,+0.886332,+0.886332,+0.930759,+0.930759,+0.464452,+0.464452
2021-09-22 00:24:00 UTC,+0.886332,+0.886332,+0.930759,+0.930759,+0.464452,+0.464452
2021-09-22 00:25:00 UTC,+0.886332,+0.886332,+0.930759,+0.930759,+0.464452,+0.464452
2021-09-22 00:26:00 UTC,+0.886332,+0.886332,+0.930759,+0.930759,+0.464452,+0.464452
2021-09-22 00:27:00 UTC,+0.886332,+0.886332,+0.930759,+0.930759,+0.464452,+0.464452
2021-09-22 00:28:00 UTC,+0.886332,+0.886332,+0.930759,+0.930759,+0.464452,+0.464452
2021-09-22 00:29:00 UTC,+0.886332,+0.886332,+0.930759,+0.930759,+0.464452,+0.464452
2021-09-22 00:30:00 UTC,+0.886332,+0.886332,+0.930759,+0.930759,+0.464452,+0.464452
2021-09-22 00:31:00 UTC,+0.886332,+0.886332,+0.930759,+0.930759,+0.464452,+0.464452
2021-09-22 00:32:00 UTC,+0.886332,+0.886332,+0.930759,+0.930759,+0.464452,+0.464452
2021-09-22 00:33:00 UTC,+0.886332,+0.886332,+0.930759,+0.930759,+0.464452,+0.464452
2021-09-22 00:34:00 UTC,+0.886332,+0.886332,+0.930759,+0.930759,+0.464452,+0.464452
