# file...... results/T_all.csv
# date...... Wed Sep 29 17:44:42 2021
# user...... (null)
# host...... (null)
# group..... class=house
# property.. air_temperature
# limit..... 0
# interval.. 60
# timestamp,house_1,house_2,house_3,house_4,house_5,house_6
2021-09-22 00:00:00 UTC,+71.7291,+75.0013,+71.8532,+74.62,+66.0356,+71.9167
2021-09-22 00:01:00 UTC,+71.7247,+74.9674,+71.8488,+74.5888,+66.0866,+71.9123
2021-09-22 00:02:00 UTC,+71.7216,+74.9401,+71.8459,+74.5634,+66.1299,+71.9095
2021-09-22 00:03:00 UTC,+71.7197,+74.9179,+71.8441,+74.5426,+66.167,+71.9078
2021-09-22 00:04:00 UTC,+71.7186,+74.8999,+71.8433,+74.5256,+66.1993,+71.9071
2021-09-22 00:05:00 UTC,+71.7182,+74.885,+71.8432,+74.5114,+66.2276,+71.9071
2021-09-22 00:06:00 UTC,+71.7184,+74.8726,+71.8436,+74.4996,+66.2529,+71.9077
2021-09-22 00:07:00 UTC,+71.7189,+74.8623,+71.8444,+74.4896,+66.2757,+71.9087
2021-09-22 00:08:00 UTC,+71.7198,+74.8534,+71.8456,+74.4811,+66.2965,+71.9101
2021-09-22 00:09:00 UTC,+71.7209,+74.8458,+71.8471,+74.4737,+66.3158,+71.9117
2021-09-22 00:10:00 UTC,+71.7222,+74.8391,+71.8487,+74.4672,+66.3338,+71.9135
2021-09-22 00:11:00 UTC,+71.7237,+74.8332,+71.8505,+74.4614,+66.3508,+71.9155
2021-09-22 00:12:00 UTC,+71.7253,+74.8279,+71.8524,+74.4561,+66.367,+71.9176
2021-09-22 00:13:00 UTC,+71.7269,+74.823,+71.8544,+74.4513,+66.3825,+71.9197
2021-09-22 00:14:00 UTC,+71.7286,+74.8184,+71.8564,+74.4469,+66.3975,+71.9219
2021-09-22 00:15:00 UTC,+71.7304,+74.8142,+71.8584,+74.4427,+66.4121,+71.9241
2021-09-22 00:16:00 UTC,+71.7321,+74.8101,+71.8605,+74.4387,+66.4263,+71.9264
2021-09-22 00:17:00 UTC,+71.7339,+74.8062,+71.8626,+74.4349,+66.4402,+71.9286
2021-09-22 00:18:00 UTC,+71.7356,+74.8024,+71.8647,+74.4311,+66.4539,+71.9309
2021-09-22 00:19:00 UTC,+71.7374,+74.7986,+71.8667,+74.4275,+66.4673,+71.9331
2021-09-22 00:20:00 UTC,+71.7391,+74.795,+71.8688,+74.424,+66.4806,+71.9353
2021-09-22 00:21:00 UTC,+71.7409,+74.7914,+71.8708,+74.4204,+66.4937,+71.9375
